settlement_date,settlement_period,period_start_utc,embedded_wind_mw,embedded_solar_mw,embedded_wind_capacity_mw,embedded_solar_capacity_mw
2017-01-01,32,2017-01-01T15:30:00Z,2476,49,4871,11503
2017-01-01,33,2017-01-01T16:00:00Z,2450,0,4871,11503
2017-01-01,34,2017-01-01T16:30:00Z,2425,0,4871,11503
2017-01-01,35,2017-01-01T17:00:00Z,2391,0,4871,11503
2017-01-01,36,2017-01-01T17:30:00Z,2357,0,4871,11503
2017-01-01,37,2017-01-01T18:00:00Z,2350,0,4871,11503
2017-01-01,38,2017-01-01T18:30:00Z,2344,0,4871,11503
2017-01-01,39,2017-01-01T19:00:00Z,2303,0,4871,11503
2017-01-01,40,2017-01-01T19:30:00Z,2262,0,4871,11503
2017-01-01,41,2017-01-01T20:00:00Z,2212,0,4871,11503
2017-01-01,42,2017-01-01T20:30:00Z,2162,0,4871,11503
2017-01-01,43,2017-01-01T21:00:00Z,2113,0,4871,11503
2017-01-01,44,2017-01-01T21:30:00Z,2064,0,4871,11503
2017-01-01,45,2017-01-01T22:00:00Z,2011,0,4871,11503
2017-01-01,46,2017-01-01T22:30:00Z,1958,0,4871,11503
2017-01-01,47,2017-01-01T23:00:00Z,1804,0,4871,11503
2017-01-01,48,2017-01-01T23:30:00Z,1651,0,4871,11503
2017-01-02,1,2017-01-02T00:00:00Z,1618,0,4871,11503
2017-01-02,2,2017-01-02T00:30:00Z,1586,0,4871,11503
2017-01-02,3,2017-01-02T01:00:00Z,1568,0,4871,11503
2017-01-02,4,2017-01-02T01:30:00Z,1550,0,4871,11503
2017-01-02,5,2017-01-02T02:00:00Z,1530,0,4871,11503
2017-01-02,6,2017-01-02T02:30:00Z,1511,0,4871,11503
2017-01-02,7,2017-01-02T03:00:00Z,1490,0,4871,11503
2017-01-02,8,2017-01-02T03:30:00Z,1470,0,4871,11503
2017-01-02,9,2017-01-02T04:00:00Z,1456,0,4871,11503
2017-01-02,10,2017-01-02T04:30:00Z,1442,0,4871,11503
2017-01-02,11,2017-01-02T05:00:00Z,1436,0,4871,11503
2017-01-02,12,2017-01-02T05:30:00Z,1431,0,4871,11503
2017-01-02,13,2017-01-02T06:00:00Z,1408,0,4871,11503
2017-01-02,14,2017-01-02T06:30:00Z,1386,0,4871,11503
2017-01-02,15,2017-01-02T07:00:00Z,1383,0,4871,11503
2017-01-02,16,2017-01-02T07:30:00Z,1380,0,4871,11503
2017-01-02,17,2017-01-02T08:00:00Z,1356,61,4871,11503
2017-01-02,18,2017-01-02T08:30:00Z,1331,404,4871,11503
2017-01-02,19,2017-01-02T09:00:00Z,1343,1120,4871,11503
2017-01-02,20,2017-01-02T09:30:00Z,1355,2010,4871,11503
2017-01-02,21,2017-01-02T10:00:00Z,1380,2770,4871,11503
2017-01-02,22,2017-01-02T10:30:00Z,1404,3340,4871,11503
2017-01-02,23,2017-01-02T11:00:00Z,1408,3690,4871,11503
2017-01-02,24,2017-01-02T11:30:00Z,1412,4060,4871,11503
2017-01-02,25,2017-01-02T12:00:00Z,1440,4030,4871,11503
2017-01-02,26,2017-01-02T12:30:00Z,1469,4000,4871,11503
2017-01-02,27,2017-01-02T13:00:00Z,1466,3700,4871,11503
2017-01-02,28,2017-01-02T13:30:00Z,1462,3150,4871,11503
2017-01-02,29,2017-01-02T14:00:00Z,1451,2460,4871,11503
2017-01-02,30,2017-01-02T14:30:00Z,1440,1700,4871,11503
2017-01-02,31,2017-01-02T15:00:00Z,1396,878,4871,11503
2017-01-02,32,2017-01-02T15:30:00Z,1353,263,4871,11503
2017-01-02,33,2017-01-02T16:00:00Z,1346,22,4871,11503
2017-01-02,34,2017-01-02T16:30:00Z,1338,0,4871,11503
2017-01-02,35,2017-01-02T17:00:00Z,1326,0,4871,11503
2017-01-02,36,2017-01-02T17:30:00Z,1313,0,4871,11503
2017-01-02,37,2017-01-02T18:00:00Z,1310,0,4871,11503
2017-01-02,38,2017-01-02T18:30:00Z,1308,0,4871,11503
2017-01-02,39,2017-01-02T19:00:00Z,1300,0,4871,11503
2017-01-02,40,2017-01-02T19:30:00Z,1293,0,4871,11503
2017-01-02,41,2017-01-02T20:00:00Z,1270,0,4871,11503
2017-01-02,42,2017-01-02T20:30:00Z,1248,0,4871,11503
2017-01-02,43,2017-01-02T21:00:00Z,1252,0,4871,11503
2017-01-02,44,2017-01-02T21:30:00Z,1257,0,4871,11503
2017-01-02,45,2017-01-02T22:00:00Z,1266,0,4871,11503
2017-01-02,46,2017-01-02T22:30:00Z,1274,0,4871,11503
2017-01-02,47,2017-01-02T23:00:00Z,1312,0,4871,11503
2017-01-02,48,2017-01-02T23:30:00Z,1350,0,4781,11503
2017-01-03,1,2017-01-03T00:00:00Z,1387,0,4781,11503
2017-01-03,2,2017-01-03T00:30:00Z,1424,0,4781,11503
2017-01-03,3,2017-01-03T01:00:00Z,1465,0,4781,11503
2017-01-03,4,2017-01-03T01:30:00Z,1506,0,4781,11503
2017-01-03,5,2017-01-03T02:00:00Z,1558,0,4781,11503
2017-01-03,6,2017-01-03T02:30:00Z,1609,0,4781,11503
2017-01-03,7,2017-01-03T03:00:00Z,1659,0,4781,11503
2017-01-03,8,2017-01-03T03:30:00Z,1709,0,4781,11503
2017-01-03,9,2017-01-03T04:00:00Z,1792,0,4781,11503
2017-01-03,10,2017-01-03T04:30:00Z,1875,0,4781,11503
2017-01-03,11,2017-01-03T05:00:00Z,1940,0,4781,11503
2017-01-03,12,2017-01-03T05:30:00Z,2006,0,4781,11503
2017-01-03,13,2017-01-03T06:00:00Z,2026,0,4781,11503
2017-01-03,14,2017-01-03T06:30:00Z,2045,0,4781,11503
2017-01-03,15,2017-01-03T07:00:00Z,2077,0,4781,11503
2017-01-03,16,2017-01-03T07:30:00Z,2109,1,4781,11503
2017-01-03,17,2017-01-03T08:00:00Z,2134,81,4781,11503
2017-01-03,18,2017-01-03T08:30:00Z,2159,355,4781,11503
2017-01-03,19,2017-01-03T09:00:00Z,2223,780,4781,11503
2017-01-03,20,2017-01-03T09:30:00Z,2287,1210,4781,11503
2017-01-03,21,2017-01-03T10:00:00Z,2373,1520,4781,11503
2017-01-03,22,2017-01-03T10:30:00Z,2459,1800,4781,11503
2017-01-03,23,2017-01-03T11:00:00Z,2550,1930,4781,11503
2017-01-03,24,2017-01-03T11:30:00Z,2641,1970,4781,11503
2017-01-03,25,2017-01-03T12:00:00Z,2714,1890,4781,11503
2017-01-03,26,2017-01-03T12:30:00Z,2788,1850,4781,11503
2017-01-03,27,2017-01-03T13:00:00Z,2816,1650,4781,11503
2017-01-03,28,2017-01-03T13:30:00Z,2845,1370,4781,11503
2017-01-03,29,2017-01-03T14:00:00Z,2828,1050,4781,11503
2017-01-03,30,2017-01-03T14:30:00Z,2812,747,4781,11503
2017-01-03,31,2017-01-03T15:00:00Z,2738,448,4781,11503
2017-01-03,32,2017-01-03T15:30:00Z,2664,211,4781,11503
2017-01-03,33,2017-01-03T16:00:00Z,2614,57,4781,11503
2017-01-03,34,2017-01-03T16:30:00Z,2564,0,4781,11503
2017-01-03,35,2017-01-03T17:00:00Z,2526,0,4781,11503
2017-01-03,36,2017-01-03T17:30:00Z,2487,0,4781,11503
2017-01-03,37,2017-01-03T18:00:00Z,2500,0,4781,11503
2017-01-03,38,2017-01-03T18:30:00Z,2512,0,4781,11503
2017-01-03,39,2017-01-03T19:00:00Z,2508,0,4781,11503
2017-01-03,40,2017-01-03T19:30:00Z,2504,0,4781,11503
2017-01-03,41,2017-01-03T20:00:00Z,2470,0,4781,11503
2017-01-03,42,2017-01-03T20:30:00Z,2436,0,4781,11503
2017-01-03,43,2017-01-03T21:00:00Z,2432,0,4781,11503
2017-01-03,44,2017-01-03T21:30:00Z,2428,0,4781,11503
2017-01-03,45,2017-01-03T22:00:00Z,2402,0,4781,11503
2017-01-03,46,2017-01-03T22:30:00Z,2377,0,4781,11503
2017-01-03,47,2017-01-03T23:00:00Z,2305,0,4781,11503
2017-01-03,48,2017-01-03T23:30:00Z,2233,0,4781,11503
2017-01-04,1,2017-01-04T00:00:00Z,2200,0,4781,11503
2017-01-04,2,2017-01-04T00:30:00Z,2166,0,4781,11503
2017-01-04,3,2017-01-04T01:00:00Z,2142,0,4781,11503
2017-01-04,4,2017-01-04T01:30:00Z,2118,0,4781,11503
2017-01-04,5,2017-01-04T02:00:00Z,2107,0,4781,11503
2017-01-04,6,2017-01-04T02:30:00Z,2096,0,4781,11503
2017-01-04,7,2017-01-04T03:00:00Z,2056,0,4781,11503
2017-01-04,8,2017-01-04T03:30:00Z,2017,0,4781,11503
2017-01-04,9,2017-01-04T04:00:00Z,2002,0,4781,11503
2017-01-04,10,2017-01-04T04:30:00Z,1987,0,4781,11503
2017-01-04,11,2017-01-04T05:00:00Z,1944,0,4781,11503
2017-01-04,12,2017-01-04T05:30:00Z,1902,0,4781,11503
2017-01-04,13,2017-01-04T06:00:00Z,1866,0,4781,11503
2017-01-04,14,2017-01-04T06:30:00Z,1831,0,4781,11503
2017-01-04,15,2017-01-04T07:00:00Z,1787,0,4781,11503
2017-01-04,16,2017-01-04T07:30:00Z,1743,0,4781,11503
2017-01-04,17,2017-01-04T08:00:00Z,1699,15,4781,11503
2017-01-04,18,2017-01-04T08:30:00Z,1655,117,4781,11503
2017-01-04,19,2017-01-04T09:00:00Z,1620,306,4781,11503
2017-01-04,20,2017-01-04T09:30:00Z,1585,572,4781,11503
2017-01-04,21,2017-01-04T10:00:00Z,1574,867,4781,11503
2017-01-04,22,2017-01-04T10:30:00Z,1564,1230,4781,11503
2017-01-04,23,2017-01-04T11:00:00Z,1576,1490,4781,11503
2017-01-04,24,2017-01-04T11:30:00Z,1587,1720,4781,11503
2017-01-04,25,2017-01-04T12:00:00Z,1608,1880,4781,11503
2017-01-04,26,2017-01-04T12:30:00Z,1629,1980,4781,11503
2017-01-04,27,2017-01-04T13:00:00Z,1586,1870,4781,11503
2017-01-04,28,2017-01-04T13:30:00Z,1544,1580,4781,11503
2017-01-04,29,2017-01-04T14:00:00Z,1470,1250,4781,11503
2017-01-04,30,2017-01-04T14:30:00Z,1395,881,4781,11503
2017-01-04,31,2017-01-04T15:00:00Z,1323,450,4781,11503
2017-01-04,32,2017-01-04T15:30:00Z,1251,140,4781,11503
2017-01-04,33,2017-01-04T16:00:00Z,1220,13,4781,11503
2017-01-04,34,2017-01-04T16:30:00Z,1190,0,4781,11503
2017-01-04,35,2017-01-04T17:00:00Z,1156,0,4781,11503
2017-01-04,36,2017-01-04T17:30:00Z,1122,0,4781,11503
2017-01-04,37,2017-01-04T18:00:00Z,1062,0,4781,11503
2017-01-04,38,2017-01-04T18:30:00Z,1003,0,4781,11503
2017-01-04,39,2017-01-04T19:00:00Z,956,0,4781,11503
2017-01-04,40,2017-01-04T19:30:00Z,908,0,4781,11503
2017-01-04,41,2017-01-04T20:00:00Z,860,0,4781,11503
2017-01-04,42,2017-01-04T20:30:00Z,813,0,4781,11503
2017-01-04,43,2017-01-04T21:00:00Z,790,0,4781,11503
2017-01-04,44,2017-01-04T21:30:00Z,768,0,4781,11503
2017-01-04,45,2017-01-04T22:00:00Z,738,0,4781,11503
2017-01-04,46,2017-01-04T22:30:00Z,708,0,4781,11503
2017-01-04,47,2017-01-04T23:00:00Z,676,0,4781,11503
2017-01-04,48,2017-01-04T23:30:00Z,645,0,4781,11503
2017-01-05,1,2017-01-05T00:00:00Z,622,0,4781,11503
2017-01-05,2,2017-01-05T00:30:00Z,600,0,4781,11503
2017-01-05,3,2017-01-05T01:00:00Z,584,0,4781,11503
2017-01-05,4,2017-01-05T01:30:00Z,567,0,4781,11503
2017-01-05,5,2017-01-05T02:00:00Z,557,0,4781,11503
2017-01-05,6,2017-01-05T02:30:00Z,547,0,4781,11503
2017-01-05,7,2017-01-05T03:00:00Z,542,0,4781,11503
2017-01-05,8,2017-01-05T03:30:00Z,536,0,4781,11503
2017-01-05,9,2017-01-05T04:00:00Z,525,0,4781,11503
2017-01-05,10,2017-01-05T04:30:00Z,514,0,4781,11503
2017-01-05,11,2017-01-05T05:00:00Z,508,0,4781,11503
2017-01-05,12,2017-01-05T05:30:00Z,503,0,4781,11503
2017-01-05,13,2017-01-05T06:00:00Z,506,0,4781,11503
2017-01-05,14,2017-01-05T06:30:00Z,510,0,4781,11503
2017-01-05,15,2017-01-05T07:00:00Z,527,0,4781,11503
2017-01-05,16,2017-01-05T07:30:00Z,544,0,4781,11503
2017-01-05,17,2017-01-05T08:00:00Z,576,89,4781,11503
2017-01-05,18,2017-01-05T08:30:00Z,607,470,4781,11503
2017-01-05,19,2017-01-05T09:00:00Z,652,1220,4781,11503
2017-01-05,20,2017-01-05T09:30:00Z,697,2060,4781,11503
2017-01-05,21,2017-01-05T10:00:00Z,720,2760,4781,11503
2017-01-05,22,2017-01-05T10:30:00Z,744,3310,4781,11503
2017-01-05,23,2017-01-05T11:00:00Z,742,3710,4781,11503
2017-01-05,24,2017-01-05T11:30:00Z,741,3960,4781,11503
2017-01-05,25,2017-01-05T12:00:00Z,760,4010,4781,11503
2017-01-05,26,2017-01-05T12:30:00Z,778,3900,4781,11503
2017-01-05,27,2017-01-05T13:00:00Z,802,3550,4781,11503
2017-01-05,28,2017-01-05T13:30:00Z,827,3060,4781,11503
2017-01-05,29,2017-01-05T14:00:00Z,850,2480,4781,11503
2017-01-05,30,2017-01-05T14:30:00Z,873,1710,4781,11503
2017-01-05,31,2017-01-05T15:00:00Z,898,906,4781,11503
2017-01-05,32,2017-01-05T15:30:00Z,924,281,4781,11503
2017-01-05,33,2017-01-05T16:00:00Z,943,29,4781,11503
2017-01-05,34,2017-01-05T16:30:00Z,962,0,4781,11503
2017-01-05,35,2017-01-05T17:00:00Z,998,0,4781,11503
2017-01-05,36,2017-01-05T17:30:00Z,1033,0,4781,11503
2017-01-05,37,2017-01-05T18:00:00Z,1072,0,4781,11503
2017-01-05,38,2017-01-05T18:30:00Z,1111,0,4781,11503
2017-01-05,39,2017-01-05T19:00:00Z,1168,0,4781,11503
2017-01-05,40,2017-01-05T19:30:00Z,1224,0,4781,11503
2017-01-05,41,2017-01-05T20:00:00Z,1274,0,4781,11503
2017-01-05,42,2017-01-05T20:30:00Z,1323,0,4781,11503
2017-01-05,43,2017-01-05T21:00:00Z,1383,0,4781,11503
2017-01-05,44,2017-01-05T21:30:00Z,1443,0,4781,11503
2017-01-05,45,2017-01-05T22:00:00Z,1494,0,4781,11503
2017-01-05,46,2017-01-05T22:30:00Z,1544,0,4781,11503
2017-01-05,47,2017-01-05T23:00:00Z,1568,0,4781,11503
2017-01-05,48,2017-01-05T23:30:00Z,1591,0,4781,11503
2017-01-06,1,2017-01-06T00:00:00Z,1599,0,4781,11503
2017-01-06,2,2017-01-06T00:30:00Z,1607,0,4781,11503
2017-01-06,3,2017-01-06T01:00:00Z,1634,0,4781,11503
2017-01-06,4,2017-01-06T01:30:00Z,1660,0,4781,11503
2017-01-06,5,2017-01-06T02:00:00Z,1694,0,4781,11503
2017-01-06,6,2017-01-06T02:30:00Z,1729,0,4781,11503
2017-01-06,7,2017-01-06T03:00:00Z,1718,0,4781,11503
2017-01-06,8,2017-01-06T03:30:00Z,1706,0,4781,11503
2017-01-06,9,2017-01-06T04:00:00Z,1733,0,4781,11503
2017-01-06,10,2017-01-06T04:30:00Z,1760,0,4781,11503
2017-01-06,11,2017-01-06T05:00:00Z,1782,0,4781,11503
2017-01-06,12,2017-01-06T05:30:00Z,1803,0,4781,11503
2017-01-06,13,2017-01-06T06:00:00Z,1795,0,4781,11503
2017-01-06,14,2017-01-06T06:30:00Z,1787,0,4781,11503
2017-01-06,15,2017-01-06T07:00:00Z,1780,0,4781,11503
2017-01-06,16,2017-01-06T07:30:00Z,1774,0,4781,11503
2017-01-06,17,2017-01-06T08:00:00Z,1765,17,4781,11503
2017-01-06,18,2017-01-06T08:30:00Z,1756,144,4781,11503
2017-01-06,19,2017-01-06T09:00:00Z,1756,307,4781,11503
2017-01-06,20,2017-01-06T09:30:00Z,1755,535,4781,11503
2017-01-06,21,2017-01-06T10:00:00Z,1774,712,4781,11503
2017-01-06,22,2017-01-06T10:30:00Z,1794,854,4781,11503
2017-01-06,23,2017-01-06T11:00:00Z,1787,920,4781,11503
2017-01-06,24,2017-01-06T11:30:00Z,1780,879,4781,11503
2017-01-06,25,2017-01-06T12:00:00Z,1734,815,4781,11503
2017-01-06,26,2017-01-06T12:30:00Z,1689,741,4781,11503
2017-01-06,27,2017-01-06T13:00:00Z,1652,645,4781,11503
2017-01-06,28,2017-01-06T13:30:00Z,1616,515,4781,11503
2017-01-06,29,2017-01-06T14:00:00Z,1552,375,4781,11503
2017-01-06,30,2017-01-06T14:30:00Z,1487,255,4781,11503
2017-01-06,31,2017-01-06T15:00:00Z,1438,140,4781,11503
2017-01-06,32,2017-01-06T15:30:00Z,1388,53,4781,11503
2017-01-06,33,2017-01-06T16:00:00Z,1336,0,4781,11503
2017-01-06,34,2017-01-06T16:30:00Z,1283,0,4781,11503
2017-01-06,35,2017-01-06T17:00:00Z,1243,0,4781,11503
2017-01-06,36,2017-01-06T17:30:00Z,1203,0,4781,11503
2017-01-06,37,2017-01-06T18:00:00Z,1176,0,4781,11503
2017-01-06,38,2017-01-06T18:30:00Z,1149,0,4781,11503
2017-01-06,39,2017-01-06T19:00:00Z,1125,0,4781,11503
2017-01-06,40,2017-01-06T19:30:00Z,1101,0,4781,11503
2017-01-06,41,2017-01-06T20:00:00Z,1084,0,4781,11503
2017-01-06,42,2017-01-06T20:30:00Z,1066,0,4781,11503
2017-01-06,43,2017-01-06T21:00:00Z,1061,0,4781,11503
2017-01-06,44,2017-01-06T21:30:00Z,1056,0,4781,11503
2017-01-06,45,2017-01-06T22:00:00Z,1042,0,4781,11503
2017-01-06,46,2017-01-06T22:30:00Z,1027,0,4781,11503
2017-01-06,47,2017-01-06T23:00:00Z,1003,0,4781,11503
2017-01-06,48,2017-01-06T23:30:00Z,979,0,4781,11503
2017-01-07,1,2017-01-07T00:00:00Z,928,0,4781,11503
2017-01-07,2,2017-01-07T00:30:00Z,876,0,4781,11503
2017-01-07,3,2017-01-07T01:00:00Z,840,0,4781,11503
2017-01-07,4,2017-01-07T01:30:00Z,803,0,4781,11503
2017-01-07,5,2017-01-07T02:00:00Z,757,0,4781,11503
2017-01-07,6,2017-01-07T02:30:00Z,711,0,4781,11503
2017-01-07,7,2017-01-07T03:00:00Z,690,0,4781,11503
2017-01-07,8,2017-01-07T03:30:00Z,668,0,4781,11503
2017-01-07,9,2017-01-07T04:00:00Z,629,0,4781,11503
2017-01-07,10,2017-01-07T04:30:00Z,590,0,4781,11503
2017-01-07,11,2017-01-07T05:00:00Z,552,0,4781,11503
2017-01-07,12,2017-01-07T05:30:00Z,513,0,4781,11503
2017-01-07,13,2017-01-07T06:00:00Z,466,0,4781,11503
2017-01-07,14,2017-01-07T06:30:00Z,419,0,4781,11503
2017-01-07,15,2017-01-07T07:00:00Z,394,0,4781,11503
2017-01-07,16,2017-01-07T07:30:00Z,370,0,4781,11503
2017-01-07,17,2017-01-07T08:00:00Z,356,5,4781,11503
2017-01-07,18,2017-01-07T08:30:00Z,341,104,4781,11503
2017-01-07,19,2017-01-07T09:00:00Z,334,237,4781,11503
2017-01-07,20,2017-01-07T09:30:00Z,328,378,4781,11503
2017-01-07,21,2017-01-07T10:00:00Z,330,477,4781,11503
2017-01-07,22,2017-01-07T10:30:00Z,332,569,4781,11503
2017-01-07,23,2017-01-07T11:00:00Z,338,650,4781,11503
2017-01-07,24,2017-01-07T11:30:00Z,343,725,4781,11503
2017-01-07,25,2017-01-07T12:00:00Z,353,693,4781,11503
2017-01-07,26,2017-01-07T12:30:00Z,363,645,4781,11503
2017-01-07,27,2017-01-07T13:00:00Z,362,573,4781,11503
2017-01-07,28,2017-01-07T13:30:00Z,362,509,4781,11503
2017-01-07,29,2017-01-07T14:00:00Z,364,403,4781,11503
2017-01-07,30,2017-01-07T14:30:00Z,366,285,4781,11503
2017-01-07,31,2017-01-07T15:00:00Z,382,152,4781,11503
2017-01-07,32,2017-01-07T15:30:00Z,397,68,4781,11503
2017-01-07,33,2017-01-07T16:00:00Z,409,5,4781,11503
2017-01-07,34,2017-01-07T16:30:00Z,421,0,4781,11503
2017-01-07,35,2017-01-07T17:00:00Z,433,0,4781,11503
2017-01-07,36,2017-01-07T17:30:00Z,445,0,4781,11503
2017-01-07,37,2017-01-07T18:00:00Z,448,0,4781,11503
2017-01-07,38,2017-01-07T18:30:00Z,452,0,4781,11503
2017-01-07,39,2017-01-07T19:00:00Z,470,0,4781,11503
2017-01-07,40,2017-01-07T19:30:00Z,489,0,4781,11503
2017-01-07,41,2017-01-07T20:00:00Z,502,0,4781,11503
2017-01-07,42,2017-01-07T20:30:00Z,514,0,4781,11503
2017-01-07,43,2017-01-07T21:00:00Z,524,0,4781,11503
2017-01-07,44,2017-01-07T21:30:00Z,535,0,4781,11503
2017-01-07,45,2017-01-07T22:00:00Z,540,0,4781,11503
2017-01-07,46,2017-01-07T22:30:00Z,545,0,4781,11503
2017-01-07,47,2017-01-07T23:00:00Z,553,0,4781,11503
2017-01-07,48,2017-01-07T23:30:00Z,561,0,4781,11503
2017-01-08,1,2017-01-08T00:00:00Z,554,0,4781,11503
2017-01-08,2,2017-01-08T00:30:00Z,546,0,4781,11503
2017-01-08,3,2017-01-08T01:00:00Z,546,0,4781,11503
2017-01-08,4,2017-01-08T01:30:00Z,545,0,4781,11503
2017-01-08,5,2017-01-08T02:00:00Z,555,0,4781,11503
2017-01-08,6,2017-01-08T02:30:00Z,565,0,4781,11503
2017-01-08,7,2017-01-08T03:00:00Z,566,0,4781,11503
2017-01-08,8,2017-01-08T03:30:00Z,567,0,4781,11503
2017-01-08,9,2017-01-08T04:00:00Z,542,0,4781,11503
2017-01-08,10,2017-01-08T04:30:00Z,516,0,4781,11503
2017-01-08,11,2017-01-08T05:00:00Z,484,0,4781,11503
2017-01-08,12,2017-01-08T05:30:00Z,452,0,4781,11503
2017-01-08,13,2017-01-08T06:00:00Z,427,0,4781,11503
2017-01-08,14,2017-01-08T06:30:00Z,402,0,4781,11503
2017-01-08,15,2017-01-08T07:00:00Z,394,0,4781,11503
2017-01-08,16,2017-01-08T07:30:00Z,385,0,4781,11503
2017-01-08,17,2017-01-08T08:00:00Z,380,9,4781,11503
2017-01-08,18,2017-01-08T08:30:00Z,375,81,4781,11503
2017-01-08,19,2017-01-08T09:00:00Z,396,221,4781,11503
2017-01-08,20,2017-01-08T09:30:00Z,417,420,4781,11503
2017-01-08,21,2017-01-08T10:00:00Z,432,623,4781,11503
2017-01-08,22,2017-01-08T10:30:00Z,446,793,4781,11503
2017-01-08,23,2017-01-08T11:00:00Z,468,980,4781,11503
2017-01-08,24,2017-01-08T11:30:00Z,489,1110,4781,11503
2017-01-08,25,2017-01-08T12:00:00Z,500,1150,4781,11503
2017-01-08,26,2017-01-08T12:30:00Z,511,1110,4781,11503
2017-01-08,27,2017-01-08T13:00:00Z,529,1010,4781,11503
2017-01-08,28,2017-01-08T13:30:00Z,547,885,4781,11503
2017-01-08,29,2017-01-08T14:00:00Z,561,631,4781,11503
2017-01-08,30,2017-01-08T14:30:00Z,575,429,4781,11503
2017-01-08,31,2017-01-08T15:00:00Z,622,235,4781,11503
2017-01-08,32,2017-01-08T15:30:00Z,669,104,4781,11503
2017-01-08,33,2017-01-08T16:00:00Z,707,2,4781,11503
2017-01-08,34,2017-01-08T16:30:00Z,745,0,4781,11503
2017-01-08,35,2017-01-08T17:00:00Z,799,0,4781,11503
2017-01-08,36,2017-01-08T17:30:00Z,853,0,4781,11503
2017-01-08,37,2017-01-08T18:00:00Z,946,0,4781,11503
2017-01-08,38,2017-01-08T18:30:00Z,1039,0,4781,11503
2017-01-08,39,2017-01-08T19:00:00Z,1108,0,4781,11503
2017-01-08,40,2017-01-08T19:30:00Z,1177,0,4781,11503
2017-01-08,41,2017-01-08T20:00:00Z,1222,0,4781,11503
2017-01-08,42,2017-01-08T20:30:00Z,1266,0,4781,11503
2017-01-08,43,2017-01-08T21:00:00Z,1351,0,4781,11503
2017-01-08,44,2017-01-08T21:30:00Z,1436,0,4781,11503
2017-01-08,45,2017-01-08T22:00:00Z,1512,0,4781,11503
2017-01-08,46,2017-01-08T22:30:00Z,1588,0,4781,11503
2017-01-08,47,2017-01-08T23:00:00Z,1654,0,4781,11503
2017-01-08,48,2017-01-08T23:30:00Z,1719,0,4781,11503
2017-01-09,1,2017-01-09T00:00:00Z,1794,0,4781,11503
2017-01-09,2,2017-01-09T00:30:00Z,1870,0,4781,11503
2017-01-09,3,2017-01-09T01:00:00Z,1952,0,4781,11503
2017-01-09,4,2017-01-09T01:30:00Z,2035,0,4781,11503
2017-01-09,5,2017-01-09T02:00:00Z,2118,0,4781,11503
2017-01-09,6,2017-01-09T02:30:00Z,2201,0,4781,11503
2017-01-09,7,2017-01-09T03:00:00Z,2260,0,4781,11503
2017-01-09,8,2017-01-09T03:30:00Z,2320,0,4781,11503
2017-01-09,9,2017-01-09T04:00:00Z,2390,0,4781,11503
2017-01-09,10,2017-01-09T04:30:00Z,2460,0,4781,11503
2017-01-09,11,2017-01-09T05:00:00Z,2586,0,4781,11503
2017-01-09,12,2017-01-09T05:30:00Z,2711,0,4781,11503
2017-01-09,13,2017-01-09T06:00:00Z,2683,0,4781,11503
2017-01-09,14,2017-01-09T06:30:00Z,2655,0,4781,11503
