settlement_date,settlement_period,period_start_utc,embedded_wind_mw,embedded_solar_mw,embedded_wind_capacity_mw,embedded_solar_capacity_mw
2023-01-01,1,2023-01-01T00:00:00Z,2815,0,6545,15037
2023-01-01,2,2023-01-01T00:30:00Z,2793,0,6545,15037
2023-01-01,3,2023-01-01T01:00:00Z,2773,0,6545,15037
2023-01-01,4,2023-01-01T01:30:00Z,2753,0,6545,15037
2023-01-01,5,2023-01-01T02:00:00Z,2712,0,6545,15037
2023-01-01,6,2023-01-01T02:30:00Z,2671,0,6545,15037
2023-01-01,7,2023-01-01T03:00:00Z,2615,0,6545,15037
2023-01-01,8,2023-01-01T03:30:00Z,2558,0,6545,15037
2023-01-01,9,2023-01-01T04:00:00Z,2511,0,6545,15037
2023-01-01,10,2023-01-01T04:30:00Z,2464,0,6545,15037
2023-01-01,11,2023-01-01T05:00:00Z,2380,0,6545,15037
2023-01-01,12,2023-01-01T05:30:00Z,2295,0,6545,15037
2023-01-01,13,2023-01-01T06:00:00Z,2226,0,6545,15037
2023-01-01,14,2023-01-01T06:30:00Z,2156,0,6545,15037
2023-01-01,15,2023-01-01T07:00:00Z,2077,0,6545,15037
2023-01-01,16,2023-01-01T07:30:00Z,1997,0,6545,15037
2023-01-01,17,2023-01-01T08:00:00Z,1953,0,6545,15037
2023-01-01,18,2023-01-01T08:30:00Z,1909,113,6545,15037
2023-01-01,19,2023-01-01T09:00:00Z,1888,515,6545,15037
2023-01-01,20,2023-01-01T09:30:00Z,1867,871,6545,15037
2023-01-01,21,2023-01-01T10:00:00Z,1851,1162,6545,15037
2023-01-01,22,2023-01-01T10:30:00Z,1835,1379,6545,15037
2023-01-01,23,2023-01-01T11:00:00Z,1839,1453,6545,15037
2023-01-01,24,2023-01-01T11:30:00Z,1843,1394,6545,15037
2023-01-01,25,2023-01-01T12:00:00Z,1803,1251,6545,15037
2023-01-01,26,2023-01-01T12:30:00Z,1762,1107,6545,15037
2023-01-01,27,2023-01-01T13:00:00Z,1693,959,6545,15037
2023-01-01,28,2023-01-01T13:30:00Z,1624,695,6545,15037
2023-01-01,29,2023-01-01T14:00:00Z,1534,512,6545,15037
2023-01-01,30,2023-01-01T14:30:00Z,1444,282,6545,15037
2023-01-01,31,2023-01-01T15:00:00Z,1377,94,6545,15037
2023-01-01,32,2023-01-01T15:30:00Z,1310,8,6545,15037
2023-01-01,33,2023-01-01T16:00:00Z,1234,0,6545,15037
2023-01-01,34,2023-01-01T16:30:00Z,1158,0,6545,15037
2023-01-01,35,2023-01-01T17:00:00Z,1119,0,6545,15037
2023-01-01,36,2023-01-01T17:30:00Z,1079,0,6545,15037
2023-01-01,37,2023-01-01T18:00:00Z,1044,0,6545,15037
2023-01-01,38,2023-01-01T18:30:00Z,1009,0,6545,15037
2023-01-01,39,2023-01-01T19:00:00Z,996,0,6545,15037
2023-01-01,40,2023-01-01T19:30:00Z,982,0,6545,15037
2023-01-01,41,2023-01-01T20:00:00Z,948,0,6545,15037
2023-01-01,42,2023-01-01T20:30:00Z,914,0,6545,15037
2023-01-01,43,2023-01-01T21:00:00Z,895,0,6545,15037
2023-01-01,44,2023-01-01T21:30:00Z,875,0,6545,15037
2023-01-01,45,2023-01-01T22:00:00Z,863,0,6545,15037
2023-01-01,46,2023-01-01T22:30:00Z,850,0,6545,15037
2023-01-01,47,2023-01-01T23:00:00Z,917,0,6545,15037
2023-01-01,48,2023-01-01T23:30:00Z,983,0,6545,15038
2023-01-02,1,2023-01-02T00:00:00Z,999,0,6545,15038
2023-01-02,2,2023-01-02T00:30:00Z,1014,0,6545,15038
2023-01-02,3,2023-01-02T01:00:00Z,1020,0,6545,15038
2023-01-02,4,2023-01-02T01:30:00Z,1025,0,6545,15038
2023-01-02,5,2023-01-02T02:00:00Z,1046,0,6545,15038
2023-01-02,6,2023-01-02T02:30:00Z,1066,0,6545,15038
2023-01-02,7,2023-01-02T03:00:00Z,1130,0,6545,15038
2023-01-02,8,2023-01-02T03:30:00Z,1194,0,6545,15038
2023-01-02,9,2023-01-02T04:00:00Z,1193,0,6545,15038
2023-01-02,10,2023-01-02T04:30:00Z,1191,0,6545,15038
2023-01-02,11,2023-01-02T05:00:00Z,1182,0,6545,15038
2023-01-02,12,2023-01-02T05:30:00Z,1173,0,6545,15038
2023-01-02,13,2023-01-02T06:00:00Z,1118,0,6545,15038
2023-01-02,14,2023-01-02T06:30:00Z,1062,0,6545,15038
2023-01-02,15,2023-01-02T07:00:00Z,1037,0,6545,15038
2023-01-02,16,2023-01-02T07:30:00Z,1012,0,6545,15038
2023-01-02,17,2023-01-02T08:00:00Z,989,0,6545,15038
2023-01-02,18,2023-01-02T08:30:00Z,965,174,6545,15038
2023-01-02,19,2023-01-02T09:00:00Z,967,791,6545,15038
2023-01-02,20,2023-01-02T09:30:00Z,968,1599,6545,15038
2023-01-02,21,2023-01-02T10:00:00Z,982,2489,6545,15038
2023-01-02,22,2023-01-02T10:30:00Z,996,3211,6545,15038
2023-01-02,23,2023-01-02T11:00:00Z,1023,3640,6545,15038
2023-01-02,24,2023-01-02T11:30:00Z,1049,3871,6545,15038
2023-01-02,25,2023-01-02T12:00:00Z,1046,3932,6545,15038
2023-01-02,26,2023-01-02T12:30:00Z,1043,3842,6545,15038
2023-01-02,27,2023-01-02T13:00:00Z,1027,3542,6545,15038
2023-01-02,28,2023-01-02T13:30:00Z,1011,3154,6545,15038
2023-01-02,29,2023-01-02T14:00:00Z,973,2516,6545,15038
2023-01-02,30,2023-01-02T14:30:00Z,934,1627,6545,15038
2023-01-02,31,2023-01-02T15:00:00Z,944,724,6545,15038
2023-01-02,32,2023-01-02T15:30:00Z,954,108,6545,15038
2023-01-02,33,2023-01-02T16:00:00Z,981,0,6545,15038
2023-01-02,34,2023-01-02T16:30:00Z,1007,0,6545,15038
2023-01-02,35,2023-01-02T17:00:00Z,1038,0,6545,15038
2023-01-02,36,2023-01-02T17:30:00Z,1069,0,6545,15038
2023-01-02,37,2023-01-02T18:00:00Z,1103,0,6545,15038
2023-01-02,38,2023-01-02T18:30:00Z,1136,0,6545,15038
2023-01-02,39,2023-01-02T19:00:00Z,1186,0,6545,15038
2023-01-02,40,2023-01-02T19:30:00Z,1236,0,6545,15038
2023-01-02,41,2023-01-02T20:00:00Z,1290,0,6545,15038
2023-01-02,42,2023-01-02T20:30:00Z,1344,0,6545,15038
2023-01-02,43,2023-01-02T21:00:00Z,1408,0,6545,15038
2023-01-02,44,2023-01-02T21:30:00Z,1472,0,6545,15038
2023-01-02,45,2023-01-02T22:00:00Z,1518,0,6545,15038
2023-01-02,46,2023-01-02T22:30:00Z,1563,0,6545,15038
2023-01-02,47,2023-01-02T23:00:00Z,1585,0,6545,15038
2023-01-02,48,2023-01-02T23:30:00Z,1607,0,6545,15041
2023-01-03,1,2023-01-03T00:00:00Z,1683,0,6545,15041
2023-01-03,2,2023-01-03T00:30:00Z,1759,0,6545,15041
2023-01-03,3,2023-01-03T01:00:00Z,1849,0,6545,15041
2023-01-03,4,2023-01-03T01:30:00Z,1938,0,6545,15041
2023-01-03,5,2023-01-03T02:00:00Z,2054,0,6545,15041
2023-01-03,6,2023-01-03T02:30:00Z,2170,0,6545,15041
2023-01-03,7,2023-01-03T03:00:00Z,2285,0,6545,15041
2023-01-03,8,2023-01-03T03:30:00Z,2399,0,6545,15041
2023-01-03,9,2023-01-03T04:00:00Z,2495,0,6545,15041
2023-01-03,10,2023-01-03T04:30:00Z,2591,0,6545,15041
2023-01-03,11,2023-01-03T05:00:00Z,2704,0,6545,15041
2023-01-03,12,2023-01-03T05:30:00Z,2816,0,6545,15041
2023-01-03,13,2023-01-03T06:00:00Z,2860,0,6545,15041
2023-01-03,14,2023-01-03T06:30:00Z,2903,0,6545,15041
2023-01-03,15,2023-01-03T07:00:00Z,2946,0,6545,15041
2023-01-03,16,2023-01-03T07:30:00Z,2988,0,6545,15041
2023-01-03,17,2023-01-03T08:00:00Z,3040,1,6545,15041
2023-01-03,18,2023-01-03T08:30:00Z,3092,43,6545,15041
2023-01-03,19,2023-01-03T09:00:00Z,3110,145,6545,15041
2023-01-03,20,2023-01-03T09:30:00Z,3128,321,6545,15041
2023-01-03,21,2023-01-03T10:00:00Z,3111,364,6545,15041
2023-01-03,22,2023-01-03T10:30:00Z,3093,440,6545,15041
2023-01-03,23,2023-01-03T11:00:00Z,3069,456,6545,15041
2023-01-03,24,2023-01-03T11:30:00Z,3044,481,6545,15041
2023-01-03,25,2023-01-03T12:00:00Z,3036,594,6545,15041
2023-01-03,26,2023-01-03T12:30:00Z,3028,511,6545,15041
2023-01-03,27,2023-01-03T13:00:00Z,3017,393,6545,15041
2023-01-03,28,2023-01-03T13:30:00Z,3005,366,6545,15041
2023-01-03,29,2023-01-03T14:00:00Z,2993,198,6545,15041
2023-01-03,30,2023-01-03T14:30:00Z,2980,105,6545,15041
2023-01-03,31,2023-01-03T15:00:00Z,2980,21,6545,15041
2023-01-03,32,2023-01-03T15:30:00Z,2979,0,6545,15041
2023-01-03,33,2023-01-03T16:00:00Z,3038,0,6545,15041
2023-01-03,34,2023-01-03T16:30:00Z,3096,0,6545,15041
2023-01-03,35,2023-01-03T17:00:00Z,3168,0,6545,15041
2023-01-03,36,2023-01-03T17:30:00Z,3240,0,6545,15041
2023-01-03,37,2023-01-03T18:00:00Z,3236,0,6545,15041
2023-01-03,38,2023-01-03T18:30:00Z,3231,0,6545,15041
2023-01-03,39,2023-01-03T19:00:00Z,3260,0,6545,15041
2023-01-03,40,2023-01-03T19:30:00Z,3289,0,6545,15041
2023-01-03,41,2023-01-03T20:00:00Z,3283,0,6545,15041
2023-01-03,42,2023-01-03T20:30:00Z,3277,0,6545,15041
2023-01-03,43,2023-01-03T21:00:00Z,3353,0,6545,15041
2023-01-03,44,2023-01-03T21:30:00Z,3429,0,6545,15041
2023-01-03,45,2023-01-03T22:00:00Z,3517,0,6545,15041
2023-01-03,46,2023-01-03T22:30:00Z,3605,0,6545,15041
2023-01-03,47,2023-01-03T23:00:00Z,3656,0,6545,15041
2023-01-03,48,2023-01-03T23:30:00Z,3706,0,6545,15043
2023-01-04,1,2023-01-04T00:00:00Z,3799,0,6545,15043
2023-01-04,2,2023-01-04T00:30:00Z,3892,0,6545,15043
2023-01-04,3,2023-01-04T01:00:00Z,3920,0,6545,15043
2023-01-04,4,2023-01-04T01:30:00Z,3947,0,6545,15043
2023-01-04,5,2023-01-04T02:00:00Z,3993,0,6545,15043
2023-01-04,6,2023-01-04T02:30:00Z,4038,0,6545,15043
2023-01-04,7,2023-01-04T03:00:00Z,4057,0,6545,15043
2023-01-04,8,2023-01-04T03:30:00Z,4075,0,6545,15043
2023-01-04,9,2023-01-04T04:00:00Z,4071,0,6545,15043
2023-01-04,10,2023-01-04T04:30:00Z,4066,0,6545,15043
2023-01-04,11,2023-01-04T05:00:00Z,4106,0,6545,15043
2023-01-04,12,2023-01-04T05:30:00Z,4145,0,6545,15043
2023-01-04,13,2023-01-04T06:00:00Z,4097,0,6545,15043
2023-01-04,14,2023-01-04T06:30:00Z,4048,0,6545,15043
2023-01-04,15,2023-01-04T07:00:00Z,4022,0,6545,15043
2023-01-04,16,2023-01-04T07:30:00Z,3996,0,6545,15043
2023-01-04,17,2023-01-04T08:00:00Z,3970,0,6545,15043
2023-01-04,18,2023-01-04T08:30:00Z,3944,80,6545,15043
2023-01-04,19,2023-01-04T09:00:00Z,3956,341,6545,15043
2023-01-04,20,2023-01-04T09:30:00Z,3968,699,6545,15043
2023-01-04,21,2023-01-04T10:00:00Z,3976,1076,6545,15043
2023-01-04,22,2023-01-04T10:30:00Z,3983,1277,6545,15043
2023-01-04,23,2023-01-04T11:00:00Z,3976,1625,6545,15043
2023-01-04,24,2023-01-04T11:30:00Z,3968,1696,6545,15043
2023-01-04,25,2023-01-04T12:00:00Z,3934,1520,6545,15043
2023-01-04,26,2023-01-04T12:30:00Z,3899,1919,6545,15043
2023-01-04,27,2023-01-04T13:00:00Z,3868,2090,6545,15043
2023-01-04,28,2023-01-04T13:30:00Z,3837,1397,6545,15043
2023-01-04,29,2023-01-04T14:00:00Z,3785,1182,6545,15043
2023-01-04,30,2023-01-04T14:30:00Z,3732,865,6545,15043
2023-01-04,31,2023-01-04T15:00:00Z,3684,354,6545,15043
2023-01-04,32,2023-01-04T15:30:00Z,3635,42,6545,15043
2023-01-04,33,2023-01-04T16:00:00Z,3580,0,6545,15043
2023-01-04,34,2023-01-04T16:30:00Z,3524,0,6545,15043
2023-01-04,35,2023-01-04T17:00:00Z,3481,0,6545,15043
2023-01-04,36,2023-01-04T17:30:00Z,3438,0,6545,15043
2023-01-04,37,2023-01-04T18:00:00Z,3353,0,6545,15043
2023-01-04,38,2023-01-04T18:30:00Z,3267,0,6545,15043
2023-01-04,39,2023-01-04T19:00:00Z,3219,0,6545,15043
2023-01-04,40,2023-01-04T19:30:00Z,3170,0,6545,15043
2023-01-04,41,2023-01-04T20:00:00Z,3095,0,6545,15043
2023-01-04,42,2023-01-04T20:30:00Z,3019,0,6545,15043
2023-01-04,43,2023-01-04T21:00:00Z,2970,0,6545,15043
2023-01-04,44,2023-01-04T21:30:00Z,2921,0,6545,15043
2023-01-04,45,2023-01-04T22:00:00Z,2841,0,6545,15043
2023-01-04,46,2023-01-04T22:30:00Z,2761,0,6545,15043
2023-01-04,47,2023-01-04T23:00:00Z,2637,0,6545,15043
2023-01-04,48,2023-01-04T23:30:00Z,2512,0,6545,15046
2023-01-05,1,2023-01-05T00:00:00Z,2413,0,6545,15046
2023-01-05,2,2023-01-05T00:30:00Z,2313,0,6545,15046
2023-01-05,3,2023-01-05T01:00:00Z,2205,0,6545,15046
2023-01-05,4,2023-01-05T01:30:00Z,2096,0,6545,15046
2023-01-05,5,2023-01-05T02:00:00Z,2023,0,6545,15046
2023-01-05,6,2023-01-05T02:30:00Z,1949,0,6545,15046
2023-01-05,7,2023-01-05T03:00:00Z,1913,0,6545,15046
2023-01-05,8,2023-01-05T03:30:00Z,1877,0,6545,15046
2023-01-05,9,2023-01-05T04:00:00Z,1772,0,6545,15046
2023-01-05,10,2023-01-05T04:30:00Z,1666,0,6545,15046
2023-01-05,11,2023-01-05T05:00:00Z,1560,0,6545,15046
2023-01-05,12,2023-01-05T05:30:00Z,1453,0,6545,15046
2023-01-05,13,2023-01-05T06:00:00Z,1410,0,6545,15046
2023-01-05,14,2023-01-05T06:30:00Z,1366,0,6545,15046
2023-01-05,15,2023-01-05T07:00:00Z,1363,0,6545,15046
2023-01-05,16,2023-01-05T07:30:00Z,1360,0,6545,15046
2023-01-05,17,2023-01-05T08:00:00Z,1377,1,6545,15046
2023-01-05,18,2023-01-05T08:30:00Z,1393,65,6545,15046
2023-01-05,19,2023-01-05T09:00:00Z,1514,283,6545,15046
2023-01-05,20,2023-01-05T09:30:00Z,1634,543,6545,15046
2023-01-05,21,2023-01-05T10:00:00Z,1743,682,6545,15046
2023-01-05,22,2023-01-05T10:30:00Z,1852,1038,6545,15046
2023-01-05,23,2023-01-05T11:00:00Z,2012,1184,6545,15046
2023-01-05,24,2023-01-05T11:30:00Z,2171,1284,6545,15046
2023-01-05,25,2023-01-05T12:00:00Z,2309,1200,6545,15046
2023-01-05,26,2023-01-05T12:30:00Z,2446,1093,6545,15046
2023-01-05,27,2023-01-05T13:00:00Z,2550,1186,6545,15046
2023-01-05,28,2023-01-05T13:30:00Z,2653,1002,6545,15046
2023-01-05,29,2023-01-05T14:00:00Z,2751,640,6545,15046
2023-01-05,30,2023-01-05T14:30:00Z,2848,473,6545,15046
2023-01-05,31,2023-01-05T15:00:00Z,2960,245,6545,15046
2023-01-05,32,2023-01-05T15:30:00Z,3071,48,6545,15046
2023-01-05,33,2023-01-05T16:00:00Z,3196,0,6545,15046
2023-01-05,34,2023-01-05T16:30:00Z,3320,0,6545,15046
2023-01-05,35,2023-01-05T17:00:00Z,3420,0,6545,15046
2023-01-05,36,2023-01-05T17:30:00Z,3520,0,6545,15046
2023-01-05,37,2023-01-05T18:00:00Z,3562,0,6545,15046
2023-01-05,38,2023-01-05T18:30:00Z,3604,0,6545,15046
2023-01-05,39,2023-01-05T19:00:00Z,3627,0,6545,15046
2023-01-05,40,2023-01-05T19:30:00Z,3649,0,6545,15046
2023-01-05,41,2023-01-05T20:00:00Z,3685,0,6545,15046
2023-01-05,42,2023-01-05T20:30:00Z,3721,0,6545,15046
2023-01-05,43,2023-01-05T21:00:00Z,3719,0,6545,15046
2023-01-05,44,2023-01-05T21:30:00Z,3716,0,6545,15046
2023-01-05,45,2023-01-05T22:00:00Z,3694,0,6545,15046
2023-01-05,46,2023-01-05T22:30:00Z,3672,0,6545,15046
2023-01-05,47,2023-01-05T23:00:00Z,3633,0,6545,15046
2023-01-05,48,2023-01-05T23:30:00Z,3594,0,6545,15049
2023-01-06,1,2023-01-06T00:00:00Z,3594,0,6545,15049
2023-01-06,2,2023-01-06T00:30:00Z,3594,0,6545,15049
2023-01-06,3,2023-01-06T01:00:00Z,3538,0,6545,15049
2023-01-06,4,2023-01-06T01:30:00Z,3481,0,6545,15049
2023-01-06,5,2023-01-06T02:00:00Z,3495,0,6545,15049
2023-01-06,6,2023-01-06T02:30:00Z,3509,0,6545,15049
2023-01-06,7,2023-01-06T03:00:00Z,3528,0,6545,15049
2023-01-06,8,2023-01-06T03:30:00Z,3547,0,6545,15049
2023-01-06,9,2023-01-06T04:00:00Z,3533,0,6545,15049
2023-01-06,10,2023-01-06T04:30:00Z,3518,0,6545,15049
2023-01-06,11,2023-01-06T05:00:00Z,3519,0,6545,15049
2023-01-06,12,2023-01-06T05:30:00Z,3519,0,6545,15049
2023-01-06,13,2023-01-06T06:00:00Z,3487,0,6545,15049
2023-01-06,14,2023-01-06T06:30:00Z,3454,0,6545,15049
2023-01-06,15,2023-01-06T07:00:00Z,3432,0,6545,15049
2023-01-06,16,2023-01-06T07:30:00Z,3409,0,6545,15049
2023-01-06,17,2023-01-06T08:00:00Z,3386,8,6545,15049
2023-01-06,18,2023-01-06T08:30:00Z,3363,323,6545,15049
2023-01-06,19,2023-01-06T09:00:00Z,3309,904,6545,15049
2023-01-06,20,2023-01-06T09:30:00Z,3254,1404,6545,15049
2023-01-06,21,2023-01-06T10:00:00Z,3217,1886,6545,15049
2023-01-06,22,2023-01-06T10:30:00Z,3179,2423,6545,15049
2023-01-06,23,2023-01-06T11:00:00Z,3143,2373,6545,15049
2023-01-06,24,2023-01-06T11:30:00Z,3107,2617,6545,15049
2023-01-06,25,2023-01-06T12:00:00Z,3012,2650,6545,15049
2023-01-06,26,2023-01-06T12:30:00Z,2917,2106,6545,15049
2023-01-06,27,2023-01-06T13:00:00Z,2763,1953,6545,15049
2023-01-06,28,2023-01-06T13:30:00Z,2609,1685,6545,15049
2023-01-06,29,2023-01-06T14:00:00Z,2470,1023,6545,15049
2023-01-06,30,2023-01-06T14:30:00Z,2330,600,6545,15049
2023-01-06,31,2023-01-06T15:00:00Z,2288,255,6545,15049
2023-01-06,32,2023-01-06T15:30:00Z,2245,33,6545,15049
2023-01-06,33,2023-01-06T16:00:00Z,2291,0,6545,15049
2023-01-06,34,2023-01-06T16:30:00Z,2337,0,6545,15049
2023-01-06,35,2023-01-06T17:00:00Z,2379,0,6545,15049
2023-01-06,36,2023-01-06T17:30:00Z,2421,0,6545,15049
2023-01-06,37,2023-01-06T18:00:00Z,2485,0,6545,15049
2023-01-06,38,2023-01-06T18:30:00Z,2548,0,6545,15049
2023-01-06,39,2023-01-06T19:00:00Z,2661,0,6545,15049
2023-01-06,40,2023-01-06T19:30:00Z,2773,0,6545,15049
2023-01-06,41,2023-01-06T20:00:00Z,2881,0,6545,15049
2023-01-06,42,2023-01-06T20:30:00Z,2988,0,6545,15049
2023-01-06,43,2023-01-06T21:00:00Z,3119,0,6545,15049
2023-01-06,44,2023-01-06T21:30:00Z,3249,0,6545,15049
2023-01-06,45,2023-01-06T22:00:00Z,3368,0,6545,15049
2023-01-06,46,2023-01-06T22:30:00Z,3487,0,6545,15049
2023-01-06,47,2023-01-06T23:00:00Z,3563,0,6545,15049
2023-01-06,48,2023-01-06T23:30:00Z,3638,0,6545,15050
2023-01-07,1,2023-01-07T00:00:00Z,3702,0,6545,15050
2023-01-07,2,2023-01-07T00:30:00Z,3765,0,6545,15050
2023-01-07,3,2023-01-07T01:00:00Z,3787,0,6545,15050
2023-01-07,4,2023-01-07T01:30:00Z,3809,0,6545,15050
2023-01-07,5,2023-01-07T02:00:00Z,3818,0,6545,15050
2023-01-07,6,2023-01-07T02:30:00Z,3826,0,6545,15050
2023-01-07,7,2023-01-07T03:00:00Z,3802,0,6545,15050
2023-01-07,8,2023-01-07T03:30:00Z,3778,0,6545,15050
2023-01-07,9,2023-01-07T04:00:00Z,3698,0,6545,15050
2023-01-07,10,2023-01-07T04:30:00Z,3618,0,6545,15050
2023-01-07,11,2023-01-07T05:00:00Z,3504,0,6545,15050
2023-01-07,12,2023-01-07T05:30:00Z,3389,0,6545,15050
2023-01-07,13,2023-01-07T06:00:00Z,3293,0,6545,15050
2023-01-07,14,2023-01-07T06:30:00Z,3197,0,6545,15050
2023-01-07,15,2023-01-07T07:00:00Z,3097,0,6545,15050
2023-01-07,16,2023-01-07T07:30:00Z,2996,0,6545,15050
2023-01-07,17,2023-01-07T08:00:00Z,2924,0,6545,15050
2023-01-07,18,2023-01-07T08:30:00Z,2852,9,6545,15050
2023-01-07,19,2023-01-07T09:00:00Z,2815,62,6545,15050
2023-01-07,20,2023-01-07T09:30:00Z,2778,148,6545,15050
2023-01-07,21,2023-01-07T10:00:00Z,2827,336,6545,15050
2023-01-07,22,2023-01-07T10:30:00Z,2875,536,6545,15050
2023-01-07,23,2023-01-07T11:00:00Z,2919,784,6545,15050
2023-01-07,24,2023-01-07T11:30:00Z,2963,1251,6545,15050
2023-01-07,25,2023-01-07T12:00:00Z,3013,1554,6545,15050
2023-01-07,26,2023-01-07T12:30:00Z,3063,1635,6545,15050
2023-01-07,27,2023-01-07T13:00:00Z,3073,1796,6545,15050
2023-01-07,28,2023-01-07T13:30:00Z,3083,1613,6545,15050
2023-01-07,29,2023-01-07T14:00:00Z,3098,1038,6545,15050
2023-01-07,30,2023-01-07T14:30:00Z,3113,664,6545,15050
2023-01-07,31,2023-01-07T15:00:00Z,3112,323,6545,15050
2023-01-07,32,2023-01-07T15:30:00Z,3110,55,6545,15050
2023-01-07,33,2023-01-07T16:00:00Z,3239,0,6545,15050
2023-01-07,34,2023-01-07T16:30:00Z,3367,0,6545,15050
2023-01-07,35,2023-01-07T17:00:00Z,3489,0,6545,15050
2023-01-07,36,2023-01-07T17:30:00Z,3611,0,6545,15050
2023-01-07,37,2023-01-07T18:00:00Z,3690,0,6545,15050
2023-01-07,38,2023-01-07T18:30:00Z,3768,0,6545,15050
2023-01-07,39,2023-01-07T19:00:00Z,3788,0,6545,15050
2023-01-07,40,2023-01-07T19:30:00Z,3808,0,6545,15050
2023-01-07,41,2023-01-07T20:00:00Z,3843,0,6545,15050
2023-01-07,42,2023-01-07T20:30:00Z,3878,0,6545,15050
2023-01-07,43,2023-01-07T21:00:00Z,3903,0,6545,15050
2023-01-07,44,2023-01-07T21:30:00Z,3928,0,6545,15050
2023-01-07,45,2023-01-07T22:00:00Z,3943,0,6545,15050
2023-01-07,46,2023-01-07T22:30:00Z,3957,0,6545,15050
2023-01-07,47,2023-01-07T23:00:00Z,3978,0,6545,15050
2023-01-07,48,2023-01-07T23:30:00Z,3999,0,6545,15050
2023-01-08,1,2023-01-08T00:00:00Z,3980,0,6545,15050
2023-01-08,2,2023-01-08T00:30:00Z,3960,0,6545,15050
2023-01-08,3,2023-01-08T01:00:00Z,3891,0,6545,15050
2023-01-08,4,2023-01-08T01:30:00Z,3821,0,6545,15050
2023-01-08,5,2023-01-08T02:00:00Z,3735,0,6545,15050
2023-01-08,6,2023-01-08T02:30:00Z,3649,0,6545,15050
2023-01-08,7,2023-01-08T03:00:00Z,3538,0,6545,15050
2023-01-08,8,2023-01-08T03:30:00Z,3427,0,6545,15050
2023-01-08,9,2023-01-08T04:00:00Z,3322,0,6545,15050
2023-01-08,10,2023-01-08T04:30:00Z,3216,0,6545,15050
2023-01-08,11,2023-01-08T05:00:00Z,3197,0,6545,15050
2023-01-08,12,2023-01-08T05:30:00Z,3178,0,6545,15050
2023-01-08,13,2023-01-08T06:00:00Z,3182,0,6545,15050
2023-01-08,14,2023-01-08T06:30:00Z,3185,0,6545,15050
2023-01-08,15,2023-01-08T07:00:00Z,3191,0,6545,15050
2023-01-08,16,2023-01-08T07:30:00Z,3197,0,6545,15050
2023-01-08,17,2023-01-08T08:00:00Z,3222,6,6545,15050
2023-01-08,18,2023-01-08T08:30:00Z,3246,289,6545,15050
2023-01-08,19,2023-01-08T09:00:00Z,3273,823,6545,15050
2023-01-08,20,2023-01-08T09:30:00Z,3299,1313,6545,15050
2023-01-08,21,2023-01-08T10:00:00Z,3374,1574,6545,15050
2023-01-08,22,2023-01-08T10:30:00Z,3449,1289,6545,15050
2023-01-08,23,2023-01-08T11:00:00Z,3490,1627,6545,15050
2023-01-08,24,2023-01-08T11:30:00Z,3531,1398,6545,15050
2023-01-08,25,2023-01-08T12:00:00Z,3570,1461,6545,15050
2023-01-08,26,2023-01-08T12:30:00Z,3608,1348,6545,15050
2023-01-08,27,2023-01-08T13:00:00Z,3544,1205,6545,15050
2023-01-08,28,2023-01-08T13:30:00Z,3479,989,6545,15050
2023-01-08,29,2023-01-08T14:00:00Z,3334,899,6545,15050
2023-01-08,30,2023-01-08T14:30:00Z,3188,584,6545,15050
2023-01-08,31,2023-01-08T15:00:00Z,3029,303,6545,15050
2023-01-08,32,2023-01-08T15:30:00Z,2870,103,6545,15050
2023-01-08,33,2023-01-08T16:00:00Z,2789,0,6545,15050
2023-01-08,34,2023-01-08T16:30:00Z,2707,0,6545,15050
2023-01-08,35,2023-01-08T17:00:00Z,2673,0,6545,15050
2023-01-08,36,2023-01-08T17:30:00Z,2638,0,6545,15050
2023-01-08,37,2023-01-08T18:00:00Z,2525,0,6545,15050
2023-01-08,38,2023-01-08T18:30:00Z,2412,0,6545,15050
2023-01-08,39,2023-01-08T19:00:00Z,2358,0,6545,15050
2023-01-08,40,2023-01-08T19:30:00Z,2303,0,6545,15050
2023-01-08,41,2023-01-08T20:00:00Z,2279,0,6545,15050
2023-01-08,42,2023-01-08T20:30:00Z,2254,0,6545,15050
2023-01-08,43,2023-01-08T21:00:00Z,2267,0,6545,15050
2023-01-08,44,2023-01-08T21:30:00Z,2280,0,6545,15050
2023-01-08,45,2023-01-08T22:00:00Z,2255,0,6545,15050
2023-01-08,46,2023-01-08T22:30:00Z,2230,0,6545,15050
2023-01-08,47,2023-01-08T23:00:00Z,2223,0,6545,15050
2023-01-08,48,2023-01-08T23:30:00Z,2215,0,6545,15053
2023-01-09,1,2023-01-09T00:00:00Z,2248,0,6545,15053
2023-01-09,2,2023-01-09T00:30:00Z,2280,0,6545,15053
2023-01-09,3,2023-01-09T01:00:00Z,2253,0,6545,15053
2023-01-09,4,2023-01-09T01:30:00Z,2226,0,6545,15053
2023-01-09,5,2023-01-09T02:00:00Z,2229,0,6545,15053
2023-01-09,6,2023-01-09T02:30:00Z,2232,0,6545,15053
2023-01-09,7,2023-01-09T03:00:00Z,2257,0,6545,15053
2023-01-09,8,2023-01-09T03:30:00Z,2282,0,6545,15053
2023-01-09,9,2023-01-09T04:00:00Z,2311,0,6545,15053
2023-01-09,10,2023-01-09T04:30:00Z,2340,0,6545,15053
2023-01-09,11,2023-01-09T05:00:00Z,2402,0,6545,15053
2023-01-09,12,2023-01-09T05:30:00Z,2463,0,6545,15053
2023-01-09,13,2023-01-09T06:00:00Z,2491,0,6545,15053
