settlement_date,settlement_period,period_start_utc,BIOMASS,CCGT,COAL,NPSHYD,NUCLEAR,OCGT,OIL,OTHER,PS,WIND,INTELEC,INTEW,INTFR,INTGRNL,INTIFA2,INTIRL,INTNED,INTNEM,INTNSL,INTVKL,INDO,ITSDO
2021-02-12,23,2021-02-12T11:00:00Z,2915,16009,1464,137,5135,0,0,125,142,12925,,0,-1060,,-546,226,1004,994,0,,38902,41113
2021-02-12,24,2021-02-12T11:30:00Z,2927,15618,1424,135,5134,1,0,126,144,12965,,56,-1064,,-560,234,1004,1000,0,,38588,40817
2021-02-12,25,2021-02-12T12:00:00Z,2912,15594,1417,133,5137,0,0,138,144,12973,,8,-920,,-460,228,1004,1000,0,,38725,40711
2021-02-12,26,2021-02-12T12:30:00Z,2931,15096,1436,131,5133,0,0,158,300,12966,,0,-920,,-450,252,1004,1000,0,,38469,40443
2021-02-12,27,2021-02-12T13:00:00Z,2932,14791,1471,127,5132,0,0,147,204,12878,,0,-922,,-312,252,998,1000,0,,38126,39962
2021-02-12,28,2021-02-12T13:30:00Z,2693,14643,1450,127,5132,0,0,128,30,12815,,0,-922,,-306,252,998,1000,0,,37386,39216
2021-02-12,29,2021-02-12T14:00:00Z,2678,14419,1469,126,5132,0,0,132,14,12823,,0,-1022,,-278,252,1004,1000,0,,37164,39069
2021-02-12,30,2021-02-12T14:30:00Z,2660,14459,1472,127,5134,0,0,130,-6,12895,,0,-1024,,-278,252,1004,1000,0,,37269,39175
2021-02-12,31,2021-02-12T15:00:00Z,2653,14365,1464,149,5133,1,0,118,-10,12940,,0,-720,,200,252,996,988,0,,37897,39228
2021-02-12,32,2021-02-12T15:30:00Z,2685,14624,1475,155,5132,1,0,131,8,12941,,40,-696,,218,252,996,982,0,,38328,39635
2021-02-12,33,2021-02-12T16:00:00Z,2867,15241,1250,201,5132,1,0,250,60,12939,,154,-46,,140,252,994,624,0,,39466,40130
2021-02-12,34,2021-02-12T16:30:00Z,2894,15957,1244,213,5132,3,0,312,606,13061,,268,12,,142,252,994,626,0,,41132,41766
2021-02-12,35,2021-02-12T17:00:00Z,2900,16340,1201,298,5133,1,0,387,672,13110,,166,916,,266,252,994,1014,0,,43063,43672
2021-02-12,36,2021-02-12T17:30:00Z,2911,17351,1386,298,5134,18,0,425,930,13188,,170,958,,270,252,994,1020,0,,44697,45304
2021-02-12,37,2021-02-12T18:00:00Z,2908,17180,1484,299,5134,80,0,392,886,13222,,52,1152,,246,234,996,1020,0,,44663,45270
2021-02-12,38,2021-02-12T18:30:00Z,2857,16727,1448,294,5135,41,0,362,588,13367,,70,1132,,248,140,996,1020,0,,43796,44408
2021-02-12,39,2021-02-12T19:00:00Z,2497,16660,1259,218,5135,1,0,241,448,13486,,206,466,,336,232,1004,1020,0,,42592,43204
2021-02-12,40,2021-02-12T19:30:00Z,2270,15591,1024,177,5137,0,0,142,288,13601,,180,464,,352,252,1004,1020,0,,40862,41476
2021-02-12,41,2021-02-12T20:00:00Z,2271,12915,1031,114,5136,2,0,124,198,13667,,310,1092,,594,252,998,1020,0,,39062,39675
2021-02-12,42,2021-02-12T20:30:00Z,2270,10913,1032,108,5136,4,0,163,288,13828,,440,1110,,606,252,996,1020,0,,37498,38111
2021-02-12,43,2021-02-12T21:00:00Z,2336,9704,1028,108,5137,5,0,157,96,13896,,490,920,,566,252,998,1000,0,,36037,36652
2021-02-12,44,2021-02-12T21:30:00Z,2683,8082,911,108,5134,4,0,149,20,13670,,396,906,,566,230,996,1000,0,,34170,34783
2021-02-12,45,2021-02-12T22:00:00Z,2811,7178,835,107,5139,4,0,139,-36,13660,,486,366,,562,252,900,902,0,,32595,33232
2021-02-12,46,2021-02-12T22:30:00Z,2576,6031,659,89,5144,4,0,120,-170,13651,,504,342,,542,252,898,878,0,,30790,31561
2021-02-12,47,2021-02-12T23:00:00Z,2238,5905,663,90,5138,5,0,132,178,13665,,504,-26,,118,252,856,190,0,,29111,29904
2021-02-12,48,2021-02-11T23:30:00Z,2872,6506,785,78,5139,2,0,121,-10,9326,,504,1704,,848,258,856,854,0,,28079,28881
2021-02-13,1,2021-02-13T00:00:00Z,2228,4949,537,90,5143,5,0,112,-260,13592,,504,174,,64,252,854,348,0,,27860,28719
2021-02-13,2,2021-02-13T00:30:00Z,2229,5117,541,91,5139,5,0,124,-212,13604,,504,176,,72,252,854,350,0,,28149,28960
2021-02-13,3,2021-02-13T01:00:00Z,2209,4861,532,90,5140,4,0,114,-424,13597,,504,168,,278,252,792,426,0,,27761,28811
2021-02-13,4,2021-02-13T01:30:00Z,2226,4330,536,91,5137,0,0,115,-654,13729,,504,170,,290,252,792,426,0,,27171,28425
2021-02-13,5,2021-02-13T02:00:00Z,2224,4494,573,90,5136,0,0,116,-854,13826,,504,-674,,20,252,792,596,0,,26417,28545
2021-02-13,6,2021-02-13T02:30:00Z,2234,4341,582,91,5137,0,0,127,-946,13764,,504,-706,,8,252,792,596,0,,26082,28339
2021-02-13,7,2021-02-13T03:00:00Z,2239,4457,706,87,5135,0,0,124,-1184,13722,,504,-284,,-96,252,702,78,0,,25777,27941
2021-02-13,8,2021-02-13T03:30:00Z,2230,4377,618,77,5137,0,0,119,-1202,13736,,504,-278,,-100,252,700,66,0,,25538,27717
2021-02-13,9,2021-02-13T04:00:00Z,2224,4718,712,77,5135,0,0,117,-1148,13665,,504,-552,,-80,252,500,-188,0,,25230,27796
2021-02-13,10,2021-02-13T04:30:00Z,2195,4796,731,77,5133,0,0,126,-1276,13626,,504,-556,,-80,252,498,-192,0,,25157,27835
2021-02-13,11,2021-02-13T05:00:00Z,2184,4499,712,77,5136,1,0,122,-854,13661,,504,-834,,-612,252,680,514,0,,25356,28256
2021-02-13,12,2021-02-13T05:30:00Z,2201,4669,664,82,5137,4,0,117,-544,13650,,504,-836,,-622,252,682,538,0,,25814,28416
2021-02-13,13,2021-02-13T06:00:00Z,2207,5241,694,129,5134,5,0,117,-440,13595,,504,-592,,-156,252,676,244,0,,26984,28746
2021-02-13,14,2021-02-13T06:30:00Z,2214,5956,683,129,5137,5,0,118,-268,13609,,504,-588,,-122,252,678,238,0,,27833,29427
2021-02-13,15,2021-02-13T07:00:00Z,2228,6509,673,129,5138,4,0,119,-172,13689,,504,-456,,36,252,844,26,0,,28864,30091
2021-02-13,16,2021-02-13T07:30:00Z,2247,6910,675,134,5140,5,0,129,-72,13700,,504,-408,,42,252,848,28,0,,29466,30566
2021-02-13,17,2021-02-13T08:00:00Z,2251,6977,644,145,5142,4,0,122,26,13701,,490,552,,-4,252,958,384,0,,30998,31615
2021-02-13,18,2021-02-13T08:30:00Z,2252,8045,709,145,5140,4,0,121,202,13777,,362,652,,6,228,960,404,0,,32359,32978
2021-02-13,19,2021-02-13T09:00:00Z,2255,7453,713,137,5141,5,0,122,154,13890,,230,1622,,274,116,954,936,0,,33411,34021
2021-02-13,20,2021-02-13T09:30:00Z,2253,8003,715,157,5140,4,0,131,140,13935,,84,1678,,290,176,954,952,0,,33989,34598
2021-02-13,21,2021-02-13T10:00:00Z,2231,7944,715,197,5137,1,0,126,198,13909,,0,1904,,752,64,954,952,0,,34457,35065
2021-02-13,22,2021-02-13T10:30:00Z,2232,7893,716,190,5129,1,0,133,56,13908,,0,1902,,776,130,954,952,0,,34322,34931
2021-02-13,23,2021-02-13T11:00:00Z,2234,8211,716,181,5132,2,0,131,-10,14002,,0,1902,,338,190,954,948,0,,34266,34875
2021-02-13,24,2021-02-13T11:30:00Z,2234,8330,675,181,5130,1,0,135,50,13915,,0,1902,,318,252,954,946,0,,34416,35026
2021-02-13,25,2021-02-13T12:00:00Z,2233,8515,674,172,5129,0,0,134,378,13767,,50,1902,,358,252,954,952,0,,34836,35446
2021-02-13,26,2021-02-13T12:30:00Z,2232,8906,674,172,5131,0,0,129,204,13696,,72,1902,,360,252,954,952,0,,34977,35587
2021-02-13,27,2021-02-13T13:00:00Z,2234,9105,675,156,5127,1,0,130,16,13597,,102,1754,,620,246,1004,1000,0,,35112,35721
2021-02-13,28,2021-02-13T13:30:00Z,2256,9370,675,153,5128,1,0,127,-8,13557,,8,1754,,630,162,1004,1000,0,,35142,35749
2021-02-13,29,2021-02-13T14:00:00Z,2258,9607,675,135,5126,1,0,127,14,13602,,0,1718,,558,206,1004,970,0,,35291,35899
2021-02-13,30,2021-02-13T14:30:00Z,2275,9941,676,132,5124,1,0,130,128,13576,,0,1718,,556,208,1004,970,0,,35829,36437
2021-02-13,31,2021-02-13T15:00:00Z,2288,10384,745,135,5127,1,0,131,376,13746,,78,1564,,162,252,1004,1000,0,,36340,36949
2021-02-13,32,2021-02-13T15:30:00Z,2292,10827,901,142,5127,1,0,125,474,13567,,230,1562,,148,252,1004,1000,0,,36974,37587
2021-02-13,33,2021-02-13T16:00:00Z,2310,11517,1106,172,5128,0,0,127,472,13549,,240,1478,,258,252,1004,996,0,,37906,38523
2021-02-13,34,2021-02-13T16:30:00Z,2303,12374,1159,215,5122,1,0,148,936,13589,,340,1488,,290,252,1004,994,0,,39563,40176
2021-02-13,35,2021-02-13T17:00:00Z,2301,13013,1154,301,5123,1,0,220,1568,13700,,418,972,,924,252,1004,1018,0,,41322,41930
2021-02-13,36,2021-02-13T17:30:00Z,2303,14225,1146,414,5122,0,0,274,1742,13640,,376,996,,954,252,1004,1018,0,,42799,43405
2021-02-13,37,2021-02-13T18:00:00Z,2297,14568,1144,538,5121,0,0,318,1300,13583,,296,1038,,858,252,1004,914,0,,42569,43183
2021-02-13,38,2021-02-13T18:30:00Z,2283,13824,1143,303,5123,1,0,287,1302,13601,,338,1484,,854,252,1004,914,0,,41930,42542
2021-02-13,39,2021-02-13T19:00:00Z,2274,12440,1146,254,5125,2,0,223,958,13644,,270,1492,,986,252,1004,1020,0,,40404,41017
2021-02-13,40,2021-02-13T19:30:00Z,2274,11538,1144,235,5125,2,0,162,284,13616,,330,1492,,992,252,1004,1020,0,,38746,39365
2021-02-13,41,2021-02-13T20:00:00Z,2266,10324,1139,148,5124,0,0,133,-18,13764,,210,1492,,992,252,1004,1000,0,,37133,37751
2021-02-13,42,2021-02-13T20:30:00Z,2273,9115,1005,128,5123,0,0,127,136,13614,,272,1492,,980,252,1004,1000,0,,35832,36444
2021-02-13,43,2021-02-13T21:00:00Z,2263,8215,873,113,5127,0,0,139,68,13521,,424,1492,,694,252,908,904,0,,34318,34933
2021-02-13,44,2021-02-13T21:30:00Z,2255,6775,914,114,5127,0,0,132,100,13569,,480,1492,,662,252,906,902,0,,32995,33604
2021-02-13,45,2021-02-13T22:00:00Z,2258,5629,950,113,5128,0,0,120,18,13725,,504,1492,,214,252,832,830,0,,31371,31985
2021-02-13,46,2021-02-13T22:30:00Z,2105,4757,772,91,5128,0,0,120,-22,13542,,504,1468,,184,252,832,802,0,,29853,30474
2021-02-13,47,2021-02-13T23:00:00Z,2227,4676,821,79,5133,0,0,122,96,13496,,504,658,,-48,252,742,64,0,,28110,28776
2021-02-13,48,2021-02-12T23:30:00Z,2235,5283,571,90,5142,5,0,112,-166,13700,,504,-30,,94,252,856,164,0,,27004,27679
2021-02-14,1,2021-02-14T00:00:00Z,2270,3889,776,78,5129,0,0,89,-24,13216,,504,562,,-92,252,648,56,0,,26708,27424
2021-02-14,2,2021-02-14T00:30:00Z,2276,4198,835,78,5129,0,0,89,-26,13382,,504,564,,-94,252,646,58,0,,27243,27961
2021-02-14,3,2021-02-14T01:00:00Z,2275,4536,901,78,5127,0,0,84,-520,13434,,504,416,,-252,252,740,-136,0,,26772,28281
2021-02-14,4,2021-02-14T01:30:00Z,2276,4246,845,78,5121,0,0,82,-664,13375,,504,396,,-256,252,738,-136,0,,26183,27840
2021-02-14,5,2021-02-14T02:00:00Z,2271,4454,852,78,5128,0,0,82,-682,13229,,504,-262,,-184,252,478,44,0,,25553,27280
2021-02-14,6,2021-02-14T02:30:00Z,2278,4356,900,78,5130,0,0,81,-822,13108,,504,-310,,-178,252,476,44,0,,25227,27136
2021-02-14,7,2021-02-14T03:00:00Z,2278,4181,937,78,5127,0,0,84,-1022,13246,,504,-412,,-100,252,392,-14,0,,24856,27004
2021-02-14,8,2021-02-14T03:30:00Z,2159,3962,774,78,5126,0,0,85,-888,13169,,504,-414,,-102,252,390,-14,0,,24401,26420
2021-02-14,9,2021-02-14T04:00:00Z,2203,4059,809,78,5127,0,0,82,-932,13215,,504,-650,,-240,252,480,-188,0,,24091,26716
2021-02-14,10,2021-02-14T04:30:00Z,2281,3932,812,78,5127,0,0,76,-1056,13260,,504,-654,,-248,252,480,-190,0,,23900,26645
2021-02-14,11,2021-02-14T05:00:00Z,2281,4264,842,96,5126,0,0,75,-1210,13252,,504,-776,,-194,252,-102,76,0,,23738,26618
2021-02-14,12,2021-02-14T05:30:00Z,2281,4283,848,97,5124,0,0,85,-1188,13238,,504,-772,,-194,252,-102,86,0,,23839,26695
2021-02-14,13,2021-02-14T06:00:00Z,2113,4031,771,97,5122,0,0,82,-1072,13193,,504,-440,,-252,252,224,492,0,,24475,26837
2021-02-14,14,2021-02-14T06:30:00Z,2236,4168,835,103,5126,0,0,83,-678,13161,,504,-438,,-240,252,240,496,0,,25164,27119
2021-02-14,15,2021-02-14T07:00:00Z,2280,4315,821,148,5128,0,0,83,-304,13136,,504,-724,,100,252,564,234,0,,25858,27486
2021-02-14,16,2021-02-14T07:30:00Z,2274,4477,809,148,5128,0,0,95,-252,13211,,504,-678,,118,252,572,238,0,,26214,27743
2021-02-14,17,2021-02-14T08:00:00Z,2281,4422,822,148,5129,0,0,93,-512,13183,,504,308,,84,252,776,684,0,,27628,28741
2021-02-14,18,2021-02-14T08:30:00Z,2299,5666,1006,149,5128,0,0,85,-504,13236,,504,442,,110,252,780,694,0,,29092,30257
2021-02-14,19,2021-02-14T09:00:00Z,2283,5194,1066,138,5128,0,0,79,-446,13240,,504,1628,,694,252,856,846,0,,30722,31768
2021-02-14,20,2021-02-14T09:30:00Z,2297,6067,932,131,5131,0,0,95,20,13300,,504,1704,,730,252,856,848,0,,32185,32849
2021-02-14,21,2021-02-14T10:00:00Z,2293,6555,921,194,5138,0,0,83,36,13349,,502,1900,,932,252,954,952,0,,33445,34055
2021-02-14,22,2021-02-14T10:30:00Z,2295,7443,912,196,5138,0,0,85,-8,13383,,402,1902,,944,252,954,952,0,,34186,34793
2021-02-14,23,2021-02-14T11:00:00Z,2293,7941,941,180,5137,0,0,84,-8,13401,,324,2000,,944,252,1004,946,0,,34758,35365
2021-02-14,24,2021-02-14T11:30:00Z,2286,8616,930,182,5137,0,0,83,-8,13483,,356,2002,,944,252,1004,946,0,,35578,36185
2021-02-14,25,2021-02-14T12:00:00Z,2301,8935,1017,192,5133,0,0,93,4,13594,,490,2002,,990,252,1004,1000,0,,36341,36951
2021-02-14,26,2021-02-14T12:30:00Z,2300,9182,1143,196,5134,0,0,133,36,13546,,504,2002,,992,252,1004,1000,0,,36762,37370
2021-02-14,27,2021-02-14T13:00:00Z,2298,9412,1128,203,5132,0,0,244,-8,13507,,504,2002,,992,252,1004,1000,0,,37007,37616
2021-02-14,28,2021-02-14T13:30:00Z,2284,9523,1101,185,5135,0,0,233,-8,13520,,444,2002,,992,252,1004,1000,0,,36976,37584
2021-02-14,29,2021-02-14T14:00:00Z,2296,9380,999,140,5132,0,0,129,4,13627,,500,2002,,992,252,1004,1000,0,,36832,37443
2021-02-14,30,2021-02-14T14:30:00Z,2289,9600,954,130,5132,0,0,94,66,13671,,404,2002,,992,252,1004,1000,0,,36908,37518
2021-02-14,31,2021-02-14T15:00:00Z,2286,9982,951,115,5134,0,0,90,-10,13644,,342,2002,,992,252,1004,1000,0,,37110,37719
2021-02-14,32,2021-02-14T15:30:00Z,2294,9963,934,114,5138,0,0,88,-10,13674,,468,2002,,992,252,1004,1000,0,,37289,37899
2021-02-14,33,2021-02-14T16:00:00Z,2304,10604,908,119,5140,0,0,96,58,13645,,504,2002,,992,252,1004,1020,0,,37986,38599
2021-02-14,34,2021-02-14T16:30:00Z,2304,11113,1026,184,5137,0,0,197,436,13643,,486,2002,,988,252,1004,1020,0,,39133,39744
2021-02-14,35,2021-02-14T17:00:00Z,2305,12154,1080,350,5135,49,0,265,798,13593,,356,2002,,912,252,1004,1020,0,,40637,41246
2021-02-14,36,2021-02-14T17:30:00Z,2302,12595,1068,389,5137,49,0,272,1196,13478,,222,2002,,910,242,1004,1020,0,,41234,41840
2021-02-14,37,2021-02-14T18:00:00Z,2300,13050,1026,392,5137,2,0,245,926,13393,,68,2002,,780,134,1004,964,0,,40684,41289
2021-02-14,38,2021-02-14T18:30:00Z,2302,12368,1015,372,5140,0,0,121,764,13319,,-42,2002,,772,228,1004,962,0,,39535,40179
2021-02-14,39,2021-02-14T19:00:00Z,2301,10769,995,335,5139,0,0,93,752,13172,,14,2002,,982,252,1004,1002,0,,38122,38732
2021-02-14,40,2021-02-14T19:30:00Z,2294,10106,992,316,5140,0,0,86,184,13084,,114,2002,,992,252,1004,1002,0,,36788,37404
2021-02-14,41,2021-02-14T20:00:00Z,2290,9638,650,213,5138,0,0,98,166,12866,,150,1902,,900,252,954,952,0,,35477,36092
2021-02-14,42,2021-02-14T20:30:00Z,2286,8720,650,196,5139,0,0,89,94,12718,,166,1902,,896,234,954,952,0,,34189,34804
2021-02-14,43,2021-02-14T21:00:00Z,2284,8158,813,188,5140,35,0,129,168,12431,,330,1608,,468,252,810,806,0,,32927,33539
2021-02-14,44,2021-02-14T21:30:00Z,2289,7181,812,185,5142,12,0,109,46,12045,,340,1602,,420,252,808,804,0,,31370,31982
2021-02-14,45,2021-02-14T22:00:00Z,2288,6642,774,183,5144,35,0,189,148,11737,,196,1380,,-248,234,782,804,0,,29568,30426
2021-02-14,46,2021-02-14T22:30:00Z,2285,5815,713,178,5142,40,0,241,20,11496,,48,1376,,-258,104,780,804,0,,28099,28990
2021-02-14,47,2021-02-14T23:00:00Z,2282,4813,713,153,5141,28,0,146,-6,11364,,20,1202,,232,100,694,686,0,,26852,27636
2021-02-14,48,2021-02-13T23:30:00Z,2270,3996,763,78,5131,0,0,96,-16,13383,,504,612,,-62,252,740,38,0,,25973,26884
2021-02-15,1,2021-02-15T00:00:00Z,2326,4552,714,152,5140,51,0,146,-720,10933,,144,1358,,354,206,692,684,0,,26042,27421
2021-02-15,2,2021-02-15T00:30:00Z,2357,4669,712,153,5156,97,0,187,-450,10798,,168,1358,,368,282,692,684,0,,26537,27696
2021-02-15,3,2021-02-15T01:00:00Z,2383,4851,713,159,5172,97,0,211,-1022,10523,,194,1368,,584,276,694,688,0,,26226,27901
2021-02-15,4,2021-02-15T01:30:00Z,2446,4781,714,162,5175,98,0,225,-1118,10246,,218,1368,,596,198,694,686,0,,25799,27517
2021-02-15,5,2021-02-15T02:00:00Z,2648,4563,711,151,5176,89,0,189,-1304,10151,,244,1368,,662,278,694,688,0,,25592,27496
2021-02-15,6,2021-02-15T02:30:00Z,2859,4577,625,151,5185,0,0,91,-1386,10080,,266,1368,,662,280,694,688,0,,25472,27432
2021-02-15,7,2021-02-15T03:00:00Z,2925,4470,711,158,5185,71,0,208,-1556,9927,,314,1368,,578,308,694,688,0,,25348,27488
2021-02-15,8,2021-02-15T03:30:00Z,2933,4456,715,163,5183,37,0,191,-1604,9782,,338,1368,,576,224,694,688,0,,25050,27224
2021-02-15,9,2021-02-15T04:00:00Z,2933,4667,724,174,5185,99,0,220,-1098,9495,,338,1366,,-332,316,694,688,0,,24801,27079
2021-02-15,10,2021-02-15T04:30:00Z,2933,4796,752,175,5185,98,0,239,-966,9418,,316,1366,,-358,328,694,688,0,,24996,27186
2021-02-15,11,2021-02-15T05:00:00Z,2925,4445,774,175,5185,23,0,146,-230,9031,,274,1440,,142,304,772,756,0,,25561,26431
2021-02-15,12,2021-02-15T05:30:00Z,2923,5322,798,178,5186,3,0,86,-16,8861,,190,1440,,192,328,772,754,0,,26367,26994
2021-02-15,13,2021-02-15T06:00:00Z,2934,7294,824,187,5182,4,0,129,10,8397,,130,1568,,702,328,910,558,0,,28534,29162
2021-02-15,14,2021-02-15T06:30:00Z,2937,9207,825,190,5187,50,0,416,-18,8129,,114,1568,,726,328,912,556,0,,30659,31277
2021-02-15,15,2021-02-15T07:00:00Z,2938,11845,1083,236,5187,22,0,376,-18,8456,,142,718,,434,354,986,604,0,,32714,33331
2021-02-15,16,2021-02-15T07:30:00Z,2941,13185,1188,246,5183,2,0,198,18,8329,,158,684,,420,346,986,606,0,,34052,34674
2021-02-15,17,2021-02-15T08:00:00Z,2930,14065,1194,310,5184,0,0,138,-16,8428,,30,1656,,824,230,1004,604,0,,36136,36751
2021-02-15,18,2021-02-15T08:30:00Z,2933,15112,1221,314,5186,0,0,167,160,8593,,118,1712,,852,300,1004,604,0,,37655,38271
2021-02-15,19,2021-02-15T09:00:00Z,2939,15664,1219,337,5184,1,0,161,286,8413,,20,1998,,986,192,1004,606,0,,38406,39020
2021-02-15,20,2021-02-15T09:30:00Z,2936,15903,1216,342,5185,1,0,159,224,8414,,0,2002,,992,138,1004,606,0,,38518,39134
2021-02-15,21,2021-02-15T10:00:00Z,2964,15680,1216,333,5186,0,0,158,104,8949,,0,1996,,834,28,1004,478,0,,38311,38929
2021-02-15,22,2021-02-15T10:30:00Z,2974,14794,1212,332,5194,0,0,185,140,9341,,0,1996,,826,14,1004,476,0,,37850,38465
2021-02-15,23,2021-02-15T11:00:00Z,2977,14721,1214,333,5186,0,0,193,188,9310,,0,1952,,984,-56,1004,152,0,,37550,38214
2021-02-15,24,2021-02-15T11:30:00Z,2974,14493,1215,314,5179,0,0,136,-12,9372,,0,1952,,992,-30,1004,146,0,,37124,37765
2021-02-15,25,2021-02-15T12:00:00Z,2976,14213,1207,281,5179,0,0,125,-12,9340,,0,1950,,992,54,1004,634,0,,37340,37951
2021-02-15,26,2021-02-15T12:30:00Z,2972,14327,1206,295,5177,0,0,131,-10,8914,,0,1952,,992,14,992,646,0,,36994,37605
2021-02-15,27,2021-02-15T13:00:00Z,2969,14434,1207,295,5180,0,0,100,14,8923,,0,2000,,992,-70,458,908,0,,36759,37441
2021-02-15,28,2021-02-15T13:30:00Z,2973,13490,1200,295,5178,0,0,91,-12,9236,,0,2000,,992,-192,444,910,0,,35875,36673
2021-02-15,29,2021-02-15T14:00:00Z,2959,13698,1197,296,5180,53,0,95,216,8536,,0,2002,,658,-86,866,510,0,,35545,36237
2021-02-15,30,2021-02-15T14:30:00Z,2937,14382,1192,310,5181,0,0,88,-10,8411,,0,2002,,648,-88,872,504,0,,35792,36491
2021-02-15,31,2021-02-15T15:00:00Z,2932,15050,1175,314,5182,0,0,91,10,8160,,0,2000,,722,-102,616,476,0,,36009,36721
2021-02-15,32,2021-02-15T15:30:00Z,2958,15745,1180,318,5181,0,0,89,56,7642,,0,2000,,726,-40,612,478,0,,36346,36997
2021-02-15,33,2021-02-15T16:00:00Z,2988,15739,1180,390,5179,1,0,199,440,7588,,0,1910,,836,-80,794,628,0,,37149,37854
2021-02-15,34,2021-02-15T16:30:00Z,2995,16529,1181,408,5180,3,0,242,1168,7123,,0,1910,,840,72,794,628,0,,38551,39159
2021-02-15,35,2021-02-15T17:00:00Z,2996,17440,1167,638,5183,49,0,351,1110,7242,,-42,2002,,830,88,740,774,0,,40082,40725
2021-02-15,36,2021-02-15T17:30:00Z,2993,18061,1191,812,5183,97,0,460,1534,7691,,0,2002,,836,118,742,776,0,,41838,42448
2021-02-15,37,2021-02-15T18:00:00Z,2995,17500,1235,810,5184,98,0,430,1362,7953,,0,2002,,986,130,1000,890,0,,41905,42516
2021-02-15,38,2021-02-15T18:30:00Z,2964,16930,1269,717,5179,71,0,332,994,8024,,68,2002,,992,124,1004,890,0,,40903,41515
2021-02-15,39,2021-02-15T19:00:00Z,2922,16378,1219,485,5179,3,0,212,756,7839,,222,2002,,992,218,1004,1020,0,,39783,40391
2021-02-15,40,2021-02-15T19:30:00Z,2951,15593,1175,488,5177,0,0,146,118,7280,,352,2002,,984,144,1004,1016,0,,37804,38416
2021-02-15,41,2021-02-15T20:00:00Z,2983,14595,1117,439,5177,1,0,129,82,7225,,468,2002,,820,234,976,756,0,,36349,36958
2021-02-15,42,2021-02-15T20:30:00Z,2984,12676,1026,435,5174,1,0,128,-10,7890,,394,2002,,808,252,976,754,0,,34846,35455
2021-02-15,43,2021-02-15T21:00:00Z,2981,10408,954,391,5177,2,0,124,-10,8650,,460,2002,,696,252,910,834,0,,33181,33792
2021-02-15,44,2021-02-15T21:30:00Z,2943,8323,895,378,5173,1,0,130,-108,9365,,362,1982,,672,230,910,834,0,,31478,32189
2021-02-15,45,2021-02-15T22:00:00Z,2820,7759,846,333,5175,0,0,127,-228,9671,,442,1340,,246,252,832,724,0,,29700,30615
2021-02-15,46,2021-02-15T22:30:00Z,2802,6305,838,354,5176,0,0,124,-770,9865,,504,1206,,216,252,830,724,0,,27766,29137
2021-02-15,47,2021-02-15T23:00:00Z,2815,5751,852,349,5175,0,0,127,-498,10246,,504,-232,,8,252,624,788,0,,26073,27513
2021-02-15,48,2021-02-15T23:30:00Z,2283,4263,713,152,5140,0,0,89,-306,11210,,70,1202,,258,228,694,686,0,,,
2021-02-16,1,2021-02-16T00:00:00Z,2807,5676,900,347,5175,0,0,116,-876,10284,,504,-898,,-636,252,438,790,0,,,
2021-02-16,2,2021-02-16T00:30:00Z,2811,5589,944,346,5177,0,0,113,-708,10590,,504,-914,,-654,252,434,786,0,,,
2021-02-16,3,2021-02-16T01:00:00Z,2817,5881,970,322,5175,0,0,126,-750,10486,,504,-1216,,-446,252,208,480,0,,,
2021-02-16,4,2021-02-16T01:30:00Z,2856,5294,1011,310,5176,0,0,112,-1178,10915,,504,-1230,,-448,252,196,468,0,,,
2021-02-16,5,2021-02-16T02:00:00Z,2899,6012,1051,310,5175,0,0,125,-1364,10831,,504,-1672,,-726,252,0,96,0,,,
2021-02-16,6,2021-02-16T02:30:00Z,2897,6186,1087,310,5177,0,0,114,-1592,10797,,504,-1680,,-742,252,0,76,0,,,
2021-02-16,7,2021-02-16T03:00:00Z,2899,6787,1055,313,5177,0,0,113,-1594,10980,,504,-1680,,-816,252,-518,-486,0,,,
2021-02-16,8,2021-02-16T03:30:00Z,2904,6511,1033,314,5176,0,0,118,-1616,10901,,504,-1680,,-820,252,-590,-502,0,,,
2021-02-16,9,2021-02-16T04:00:00Z,2902,6439,973,312,5176,0,0,119,-1112,10489,,504,-1680,,-822,252,-472,-658,0,,,
2021-02-16,10,2021-02-16T04:30:00Z,2903,6800,984,314,5172,0,0,115,-1292,10345,,504,-1682,,-822,252,-472,-658,0,,,
2021-02-16,11,2021-02-16T05:00:00Z,2902,6473,1009,312,5176,0,0,112,-470,10513,,468,-1682,,-836,252,-622,-464,0,,,
2021-02-16,12,2021-02-16T05:30:00Z,2909,6969,1013,325,5172,0,0,112,-258,10475,,502,-1682,,-836,252,-622,-464,0,,,
2021-02-16,13,2021-02-16T06:00:00Z,2910,7228,1006,349,5174,0,0,113,-138,10433,,392,-1378,,-662,252,208,374,0,,,
2021-02-16,14,2021-02-16T06:30:00Z,2908,8777,1123,356,5173,0,0,112,-144,10589,,308,-1374,,-654,238,218,412,0,,,
2021-02-16,15,2021-02-16T07:00:00Z,2930,10704,1161,424,5171,0,0,118,60,10856,,158,-794,,-586,116,408,-378,0,,,
2021-02-16,16,2021-02-16T07:30:00Z,2927,11652,1172,422,5175,0,0,116,222,10998,,154,-774,,-584,168,412,-406,0,,,
2021-02-16,17,2021-02-16T08:00:00Z,2939,11897,1174,417,5176,0,0,128,478,11031,,26,444,,-620,50,196,190,0,,,
2021-02-16,18,2021-02-16T08:30:00Z,2960,12791,1170,408,5173,85,0,341,246,11295,,0,548,,-614,70,206,216,0,,,
