settlement_date,settlement_period,period_start_utc,embedded_wind_mw,embedded_solar_mw,embedded_wind_capacity_mw,embedded_solar_capacity_mw
2024-01-03,23,2024-01-03T11:00:00Z,1699,1783,6488,16796
2024-01-03,24,2024-01-03T11:30:00Z,1706,1950,6488,16796
2024-01-03,25,2024-01-03T12:00:00Z,1704,2149,6488,16796
2024-01-03,26,2024-01-03T12:30:00Z,1702,1898,6488,16796
2024-01-03,27,2024-01-03T13:00:00Z,1697,1883,6488,16796
2024-01-03,28,2024-01-03T13:30:00Z,1692,1580,6488,16796
2024-01-03,29,2024-01-03T14:00:00Z,1704,1074,6488,16796
2024-01-03,30,2024-01-03T14:30:00Z,1716,660,6488,16796
2024-01-03,31,2024-01-03T15:00:00Z,1776,257,6488,16796
2024-01-03,32,2024-01-03T15:30:00Z,1835,40,6488,16796
2024-01-03,33,2024-01-03T16:00:00Z,1856,0,6488,16796
2024-01-03,34,2024-01-03T16:30:00Z,1876,0,6488,16796
2024-01-03,35,2024-01-03T17:00:00Z,1899,0,6488,16796
2024-01-03,36,2024-01-03T17:30:00Z,1921,0,6488,16796
2024-01-03,37,2024-01-03T18:00:00Z,1935,0,6488,16796
2024-01-03,38,2024-01-03T18:30:00Z,1949,0,6488,16796
2024-01-03,39,2024-01-03T19:00:00Z,1961,0,6488,16796
2024-01-03,40,2024-01-03T19:30:00Z,1973,0,6488,16796
2024-01-03,41,2024-01-03T20:00:00Z,1989,0,6488,16796
2024-01-03,42,2024-01-03T20:30:00Z,2005,0,6488,16796
2024-01-03,43,2024-01-03T21:00:00Z,2013,0,6488,16796
2024-01-03,44,2024-01-03T21:30:00Z,2020,0,6488,16796
2024-01-03,45,2024-01-03T22:00:00Z,2014,0,6488,16796
2024-01-03,46,2024-01-03T22:30:00Z,2007,0,6488,16796
2024-01-03,47,2024-01-03T23:00:00Z,1962,0,6488,16796
2024-01-03,48,2024-01-03T23:30:00Z,1917,0,6488,16798
2024-01-04,1,2024-01-04T00:00:00Z,1896,0,6488,16798
2024-01-04,2,2024-01-04T00:30:00Z,1875,0,6488,16798
2024-01-04,3,2024-01-04T01:00:00Z,1854,0,6488,16798
2024-01-04,4,2024-01-04T01:30:00Z,1832,0,6488,16798
2024-01-04,5,2024-01-04T02:00:00Z,1811,0,6488,16798
2024-01-04,6,2024-01-04T02:30:00Z,1789,0,6488,16798
2024-01-04,7,2024-01-04T03:00:00Z,1766,0,6488,16798
2024-01-04,8,2024-01-04T03:30:00Z,1742,0,6488,16798
2024-01-04,9,2024-01-04T04:00:00Z,1708,0,6488,16798
2024-01-04,10,2024-01-04T04:30:00Z,1673,0,6488,16798
2024-01-04,11,2024-01-04T05:00:00Z,1612,0,6488,16798
2024-01-04,12,2024-01-04T05:30:00Z,1551,0,6488,16798
2024-01-04,13,2024-01-04T06:00:00Z,1469,0,6488,16798
2024-01-04,14,2024-01-04T06:30:00Z,1387,0,6488,16798
2024-01-04,15,2024-01-04T07:00:00Z,1325,0,6488,16798
2024-01-04,16,2024-01-04T07:30:00Z,1263,0,6488,16798
2024-01-04,17,2024-01-04T08:00:00Z,1207,3,6488,16798
2024-01-04,18,2024-01-04T08:30:00Z,1151,233,6488,16798
2024-01-04,19,2024-01-04T09:00:00Z,1102,921,6488,16798
2024-01-04,20,2024-01-04T09:30:00Z,1053,1494,6488,16798
2024-01-04,21,2024-01-04T10:00:00Z,1002,1893,6488,16798
2024-01-04,22,2024-01-04T10:30:00Z,951,2153,6488,16798
2024-01-04,23,2024-01-04T11:00:00Z,906,2141,6488,16798
2024-01-04,24,2024-01-04T11:30:00Z,860,2048,6488,16798
2024-01-04,25,2024-01-04T12:00:00Z,819,1846,6488,16798
2024-01-04,26,2024-01-04T12:30:00Z,778,1499,6488,16798
2024-01-04,27,2024-01-04T13:00:00Z,737,1228,6488,16798
2024-01-04,28,2024-01-04T13:30:00Z,695,852,6488,16798
2024-01-04,29,2024-01-04T14:00:00Z,683,541,6488,16798
2024-01-04,30,2024-01-04T14:30:00Z,670,302,6488,16798
2024-01-04,31,2024-01-04T15:00:00Z,682,121,6488,16798
2024-01-04,32,2024-01-04T15:30:00Z,694,13,6488,16798
2024-01-04,33,2024-01-04T16:00:00Z,714,0,6488,16798
2024-01-04,34,2024-01-04T16:30:00Z,734,0,6488,16798
2024-01-04,35,2024-01-04T17:00:00Z,759,0,6488,16798
2024-01-04,36,2024-01-04T17:30:00Z,783,0,6488,16798
2024-01-04,37,2024-01-04T18:00:00Z,791,0,6488,16798
2024-01-04,38,2024-01-04T18:30:00Z,799,0,6488,16798
2024-01-04,39,2024-01-04T19:00:00Z,804,0,6488,16798
2024-01-04,40,2024-01-04T19:30:00Z,808,0,6488,16798
2024-01-04,41,2024-01-04T20:00:00Z,828,0,6488,16798
2024-01-04,42,2024-01-04T20:30:00Z,848,0,6488,16798
2024-01-04,43,2024-01-04T21:00:00Z,863,0,6488,16798
2024-01-04,44,2024-01-04T21:30:00Z,877,0,6488,16798
2024-01-04,45,2024-01-04T22:00:00Z,896,0,6488,16798
2024-01-04,46,2024-01-04T22:30:00Z,914,0,6488,16798
2024-01-04,47,2024-01-04T23:00:00Z,910,0,6488,16798
2024-01-04,48,2024-01-04T23:30:00Z,905,0,6488,16801
2024-01-05,1,2024-01-05T00:00:00Z,915,0,6488,16801
2024-01-05,2,2024-01-05T00:30:00Z,925,0,6488,16801
2024-01-05,3,2024-01-05T01:00:00Z,954,0,6488,16801
2024-01-05,4,2024-01-05T01:30:00Z,983,0,6488,16801
2024-01-05,5,2024-01-05T02:00:00Z,1002,0,6488,16801
2024-01-05,6,2024-01-05T02:30:00Z,1021,0,6488,16801
2024-01-05,7,2024-01-05T03:00:00Z,1071,0,6488,16801
2024-01-05,8,2024-01-05T03:30:00Z,1120,0,6488,16801
2024-01-05,9,2024-01-05T04:00:00Z,1137,0,6488,16801
2024-01-05,10,2024-01-05T04:30:00Z,1153,0,6488,16801
2024-01-05,11,2024-01-05T05:00:00Z,1153,0,6488,16801
2024-01-05,12,2024-01-05T05:30:00Z,1152,0,6488,16801
2024-01-05,13,2024-01-05T06:00:00Z,1124,0,6488,16801
2024-01-05,14,2024-01-05T06:30:00Z,1095,0,6488,16801
2024-01-05,15,2024-01-05T07:00:00Z,1092,0,6488,16801
2024-01-05,16,2024-01-05T07:30:00Z,1089,0,6488,16801
2024-01-05,17,2024-01-05T08:00:00Z,1093,0,6488,16801
2024-01-05,18,2024-01-05T08:30:00Z,1097,77,6488,16801
2024-01-05,19,2024-01-05T09:00:00Z,1118,343,6488,16801
2024-01-05,20,2024-01-05T09:30:00Z,1138,664,6488,16801
2024-01-05,21,2024-01-05T10:00:00Z,1138,1012,6488,16801
2024-01-05,22,2024-01-05T10:30:00Z,1138,1370,6488,16801
2024-01-05,23,2024-01-05T11:00:00Z,1149,1816,6488,16801
2024-01-05,24,2024-01-05T11:30:00Z,1160,2103,6488,16801
2024-01-05,25,2024-01-05T12:00:00Z,1182,2225,6488,16801
2024-01-05,26,2024-01-05T12:30:00Z,1203,2059,6488,16801
2024-01-05,27,2024-01-05T13:00:00Z,1198,1826,6488,16801
2024-01-05,28,2024-01-05T13:30:00Z,1193,1533,6488,16801
2024-01-05,29,2024-01-05T14:00:00Z,1179,1084,6488,16801
2024-01-05,30,2024-01-05T14:30:00Z,1165,611,6488,16801
2024-01-05,31,2024-01-05T15:00:00Z,1175,267,6488,16801
2024-01-05,32,2024-01-05T15:30:00Z,1185,52,6488,16801
2024-01-05,33,2024-01-05T16:00:00Z,1176,0,6488,16801
2024-01-05,34,2024-01-05T16:30:00Z,1167,0,6488,16801
2024-01-05,35,2024-01-05T17:00:00Z,1156,0,6488,16801
2024-01-05,36,2024-01-05T17:30:00Z,1145,0,6488,16801
2024-01-05,37,2024-01-05T18:00:00Z,1131,0,6488,16801
2024-01-05,38,2024-01-05T18:30:00Z,1116,0,6488,16801
2024-01-05,39,2024-01-05T19:00:00Z,1103,0,6488,16801
2024-01-05,40,2024-01-05T19:30:00Z,1089,0,6488,16801
2024-01-05,41,2024-01-05T20:00:00Z,1073,0,6488,16801
2024-01-05,42,2024-01-05T20:30:00Z,1057,0,6488,16801
2024-01-05,43,2024-01-05T21:00:00Z,1039,0,6488,16801
2024-01-05,44,2024-01-05T21:30:00Z,1021,0,6488,16801
2024-01-05,45,2024-01-05T22:00:00Z,1014,0,6488,16801
2024-01-05,46,2024-01-05T22:30:00Z,1007,0,6488,16801
2024-01-05,47,2024-01-05T23:00:00Z,995,0,6488,16801
2024-01-05,48,2024-01-05T23:30:00Z,982,0,6488,16801
2024-01-06,1,2024-01-06T00:00:00Z,970,0,6488,16801
2024-01-06,2,2024-01-06T00:30:00Z,957,0,6488,16801
2024-01-06,3,2024-01-06T01:00:00Z,947,0,6488,16801
2024-01-06,4,2024-01-06T01:30:00Z,937,0,6488,16801
2024-01-06,5,2024-01-06T02:00:00Z,928,0,6488,16801
2024-01-06,6,2024-01-06T02:30:00Z,918,0,6488,16801
2024-01-06,7,2024-01-06T03:00:00Z,939,0,6488,16801
2024-01-06,8,2024-01-06T03:30:00Z,960,0,6488,16801
2024-01-06,9,2024-01-06T04:00:00Z,960,0,6488,16801
2024-01-06,10,2024-01-06T04:30:00Z,960,0,6488,16801
2024-01-06,11,2024-01-06T05:00:00Z,954,0,6488,16801
2024-01-06,12,2024-01-06T05:30:00Z,947,0,6488,16801
2024-01-06,13,2024-01-06T06:00:00Z,918,0,6488,16801
2024-01-06,14,2024-01-06T06:30:00Z,889,0,6488,16801
2024-01-06,15,2024-01-06T07:00:00Z,884,0,6488,16801
2024-01-06,16,2024-01-06T07:30:00Z,878,0,6488,16801
2024-01-06,17,2024-01-06T08:00:00Z,878,1,6488,16801
2024-01-06,18,2024-01-06T08:30:00Z,878,157,6488,16801
2024-01-06,19,2024-01-06T09:00:00Z,888,811,6488,16801
2024-01-06,20,2024-01-06T09:30:00Z,898,1707,6488,16801
2024-01-06,21,2024-01-06T10:00:00Z,891,2669,6488,16801
2024-01-06,22,2024-01-06T10:30:00Z,883,3312,6488,16801
2024-01-06,23,2024-01-06T11:00:00Z,890,3529,6488,16801
2024-01-06,24,2024-01-06T11:30:00Z,897,3827,6488,16801
2024-01-06,25,2024-01-06T12:00:00Z,905,3734,6488,16801
2024-01-06,26,2024-01-06T12:30:00Z,912,3525,6488,16801
2024-01-06,27,2024-01-06T13:00:00Z,904,3114,6488,16801
2024-01-06,28,2024-01-06T13:30:00Z,895,2387,6488,16801
2024-01-06,29,2024-01-06T14:00:00Z,877,1957,6488,16801
2024-01-06,30,2024-01-06T14:30:00Z,859,1399,6488,16801
2024-01-06,31,2024-01-06T15:00:00Z,879,611,6488,16801
2024-01-06,32,2024-01-06T15:30:00Z,898,103,6488,16801
2024-01-06,33,2024-01-06T16:00:00Z,914,0,6488,16801
2024-01-06,34,2024-01-06T16:30:00Z,930,0,6488,16801
2024-01-06,35,2024-01-06T17:00:00Z,940,0,6488,16801
2024-01-06,36,2024-01-06T17:30:00Z,950,0,6488,16801
2024-01-06,37,2024-01-06T18:00:00Z,945,0,6488,16801
2024-01-06,38,2024-01-06T18:30:00Z,939,0,6488,16801
2024-01-06,39,2024-01-06T19:00:00Z,927,0,6488,16801
2024-01-06,40,2024-01-06T19:30:00Z,914,0,6488,16801
2024-01-06,41,2024-01-06T20:00:00Z,910,0,6488,16801
2024-01-06,42,2024-01-06T20:30:00Z,905,0,6488,16801
2024-01-06,43,2024-01-06T21:00:00Z,893,0,6488,16801
2024-01-06,44,2024-01-06T21:30:00Z,880,0,6488,16801
2024-01-06,45,2024-01-06T22:00:00Z,874,0,6488,16801
2024-01-06,46,2024-01-06T22:30:00Z,868,0,6488,16801
2024-01-06,47,2024-01-06T23:00:00Z,832,0,6488,16801
2024-01-06,48,2024-01-06T23:30:00Z,795,0,6488,16802
2024-01-07,1,2024-01-07T00:00:00Z,785,0,6488,16802
2024-01-07,2,2024-01-07T00:30:00Z,775,0,6488,16802
2024-01-07,3,2024-01-07T01:00:00Z,783,0,6488,16802
2024-01-07,4,2024-01-07T01:30:00Z,791,0,6488,16802
2024-01-07,5,2024-01-07T02:00:00Z,790,0,6488,16802
2024-01-07,6,2024-01-07T02:30:00Z,789,0,6488,16802
2024-01-07,7,2024-01-07T03:00:00Z,828,0,6488,16802
2024-01-07,8,2024-01-07T03:30:00Z,866,0,6488,16802
2024-01-07,9,2024-01-07T04:00:00Z,874,0,6488,16802
2024-01-07,10,2024-01-07T04:30:00Z,881,0,6488,16802
2024-01-07,11,2024-01-07T05:00:00Z,881,0,6488,16802
2024-01-07,12,2024-01-07T05:30:00Z,880,0,6488,16802
2024-01-07,13,2024-01-07T06:00:00Z,844,0,6488,16802
2024-01-07,14,2024-01-07T06:30:00Z,808,0,6488,16802
2024-01-07,15,2024-01-07T07:00:00Z,800,0,6488,16802
2024-01-07,16,2024-01-07T07:30:00Z,791,0,6488,16802
2024-01-07,17,2024-01-07T08:00:00Z,780,1,6488,16802
2024-01-07,18,2024-01-07T08:30:00Z,768,125,6488,16802
2024-01-07,19,2024-01-07T09:00:00Z,774,709,6488,16802
2024-01-07,20,2024-01-07T09:30:00Z,779,1376,6488,16802
2024-01-07,21,2024-01-07T10:00:00Z,784,2141,6488,16802
2024-01-07,22,2024-01-07T10:30:00Z,789,2548,6488,16802
2024-01-07,23,2024-01-07T11:00:00Z,795,3006,6488,16802
2024-01-07,24,2024-01-07T11:30:00Z,801,3125,6488,16802
2024-01-07,25,2024-01-07T12:00:00Z,802,3139,6488,16802
2024-01-07,26,2024-01-07T12:30:00Z,802,2768,6488,16802
2024-01-07,27,2024-01-07T13:00:00Z,797,2317,6488,16802
2024-01-07,28,2024-01-07T13:30:00Z,791,1932,6488,16802
2024-01-07,29,2024-01-07T14:00:00Z,765,1501,6488,16802
2024-01-07,30,2024-01-07T14:30:00Z,738,1055,6488,16802
2024-01-07,31,2024-01-07T15:00:00Z,727,413,6488,16802
2024-01-07,32,2024-01-07T15:30:00Z,715,77,6488,16802
2024-01-07,33,2024-01-07T16:00:00Z,719,0,6488,16802
2024-01-07,34,2024-01-07T16:30:00Z,723,0,6488,16802
2024-01-07,35,2024-01-07T17:00:00Z,733,0,6488,16802
2024-01-07,36,2024-01-07T17:30:00Z,742,0,6488,16802
2024-01-07,37,2024-01-07T18:00:00Z,744,0,6488,16802
2024-01-07,38,2024-01-07T18:30:00Z,745,0,6488,16802
2024-01-07,39,2024-01-07T19:00:00Z,737,0,6488,16802
2024-01-07,40,2024-01-07T19:30:00Z,728,0,6488,16802
2024-01-07,41,2024-01-07T20:00:00Z,731,0,6488,16802
2024-01-07,42,2024-01-07T20:30:00Z,733,0,6488,16802
2024-01-07,43,2024-01-07T21:00:00Z,733,0,6488,16802
2024-01-07,44,2024-01-07T21:30:00Z,732,0,6488,16802
2024-01-07,45,2024-01-07T22:00:00Z,741,0,6488,16802
2024-01-07,46,2024-01-07T22:30:00Z,749,0,6488,16802
2024-01-07,47,2024-01-07T23:00:00Z,757,0,6488,16802
2024-01-07,48,2024-01-07T23:30:00Z,765,0,6488,16804
2024-01-08,1,2024-01-08T00:00:00Z,770,0,6488,16804
2024-01-08,2,2024-01-08T00:30:00Z,775,0,6488,16804
2024-01-08,3,2024-01-08T01:00:00Z,782,0,6488,16804
2024-01-08,4,2024-01-08T01:30:00Z,789,0,6488,16804
2024-01-08,5,2024-01-08T02:00:00Z,811,0,6488,16804
2024-01-08,6,2024-01-08T02:30:00Z,832,0,6488,16804
2024-01-08,7,2024-01-08T03:00:00Z,875,0,6488,16804
2024-01-08,8,2024-01-08T03:30:00Z,917,0,6488,16804
2024-01-08,9,2024-01-08T04:00:00Z,956,0,6488,16804
2024-01-08,10,2024-01-08T04:30:00Z,995,0,6488,16804
2024-01-08,11,2024-01-08T05:00:00Z,1031,0,6488,16804
2024-01-08,12,2024-01-08T05:30:00Z,1067,0,6488,16804
2024-01-08,13,2024-01-08T06:00:00Z,1086,0,6488,16804
2024-01-08,14,2024-01-08T06:30:00Z,1105,0,6488,16804
2024-01-08,15,2024-01-08T07:00:00Z,1143,0,6488,16804
2024-01-08,16,2024-01-08T07:30:00Z,1180,0,6488,16804
2024-01-08,17,2024-01-08T08:00:00Z,1219,1,6488,16804
2024-01-08,18,2024-01-08T08:30:00Z,1258,61,6488,16804
2024-01-08,19,2024-01-08T09:00:00Z,1335,326,6488,16804
2024-01-08,20,2024-01-08T09:30:00Z,1411,748,6488,16804
2024-01-08,21,2024-01-08T10:00:00Z,1512,970,6488,16804
2024-01-08,22,2024-01-08T10:30:00Z,1612,1130,6488,16804
2024-01-08,23,2024-01-08T11:00:00Z,1707,1210,6488,16804
2024-01-08,24,2024-01-08T11:30:00Z,1801,1110,6488,16804
2024-01-08,25,2024-01-08T12:00:00Z,1840,1217,6488,16804
2024-01-08,26,2024-01-08T12:30:00Z,1879,1130,6488,16804
2024-01-08,27,2024-01-08T13:00:00Z,1855,917,6488,16804
2024-01-08,28,2024-01-08T13:30:00Z,1831,892,6488,16804
2024-01-08,29,2024-01-08T14:00:00Z,1783,571,6488,16804
2024-01-08,30,2024-01-08T14:30:00Z,1734,273,6488,16804
2024-01-08,31,2024-01-08T15:00:00Z,1714,108,6488,16804
2024-01-08,32,2024-01-08T15:30:00Z,1693,22,6488,16804
2024-01-08,33,2024-01-08T16:00:00Z,1737,0,6488,16804
2024-01-08,34,2024-01-08T16:30:00Z,1780,0,6488,16804
2024-01-08,35,2024-01-08T17:00:00Z,1819,0,6488,16804
2024-01-08,36,2024-01-08T17:30:00Z,1858,0,6488,16804
2024-01-08,37,2024-01-08T18:00:00Z,1879,0,6488,16804
2024-01-08,38,2024-01-08T18:30:00Z,1899,0,6488,16804
2024-01-08,39,2024-01-08T19:00:00Z,1912,0,6488,16804
2024-01-08,40,2024-01-08T19:30:00Z,1925,0,6488,16804
2024-01-08,41,2024-01-08T20:00:00Z,1919,0,6488,16804
2024-01-08,42,2024-01-08T20:30:00Z,1912,0,6488,16804
2024-01-08,43,2024-01-08T21:00:00Z,1899,0,6488,16804
2024-01-08,44,2024-01-08T21:30:00Z,1886,0,6488,16804
2024-01-08,45,2024-01-08T22:00:00Z,1867,0,6488,16804
2024-01-08,46,2024-01-08T22:30:00Z,1847,0,6488,16804
2024-01-08,47,2024-01-08T23:00:00Z,1904,0,6488,16804
2024-01-08,48,2024-01-08T23:30:00Z,1961,0,6488,16807
2024-01-09,1,2024-01-09T00:00:00Z,1942,0,6488,16807
2024-01-09,2,2024-01-09T00:30:00Z,1922,0,6488,16807
2024-01-09,3,2024-01-09T01:00:00Z,1913,0,6488,16807
2024-01-09,4,2024-01-09T01:30:00Z,1904,0,6488,16807
2024-01-09,5,2024-01-09T02:00:00Z,1889,0,6488,16807
2024-01-09,6,2024-01-09T02:30:00Z,1873,0,6488,16807
2024-01-09,7,2024-01-09T03:00:00Z,1892,0,6488,16807
2024-01-09,8,2024-01-09T03:30:00Z,1911,0,6488,16807
2024-01-09,9,2024-01-09T04:00:00Z,1924,0,6488,16807
2024-01-09,10,2024-01-09T04:30:00Z,1937,0,6488,16807
2024-01-09,11,2024-01-09T05:00:00Z,1974,0,6488,16807
2024-01-09,12,2024-01-09T05:30:00Z,2010,0,6488,16807
2024-01-09,13,2024-01-09T06:00:00Z,2038,0,6488,16807
2024-01-09,14,2024-01-09T06:30:00Z,2065,0,6488,16807
