settlement_date,settlement_period,system_sell_price
2016-01-02,47,28.0
2016-01-02,48,27.11
2016-01-03,1,28.0
2016-01-03,2,30.47963
2016-01-03,3,32.2
2016-01-03,4,37.33
2016-01-03,5,32.2
2016-01-03,6,31.6
2016-01-03,7,30.94
2016-01-03,8,27.68453
2016-01-03,9,21.69215
2016-01-03,10,13.0
2016-01-03,11,25.0
2016-01-03,12,13.02644
2016-01-03,13,19.0
2016-01-03,14,19.0
2016-01-03,15,19.0
2016-01-03,16,13.0
2016-01-03,17,13.0
2016-01-03,18,13.0
2016-01-03,19,-35.0
2016-01-03,20,30.63
2016-01-03,21,40.89
2016-01-03,22,44.01403
2016-01-03,24,40.89
2016-01-03,25,40.89
2016-01-03,26,44.0
2016-01-03,27,44.0
2016-01-03,28,41.08461
2016-01-03,29,42.6503
2016-01-03,30,44.59961
2016-01-03,31,44.0
2016-01-03,32,31.6
2016-01-03,33,31.6
2016-01-03,34,31.6
2016-01-03,35,53.91221
2016-01-03,36,54.4
2016-01-03,37,49.23851
2016-01-03,38,50.2464
2016-01-03,39,47.46254
2016-01-03,40,47.3
2016-01-03,41,46.0
2016-01-03,42,45.04361
2016-01-03,43,44.0
2016-01-03,44,44.0
2016-01-03,45,44.0
2016-01-03,46,32.94
2016-01-03,47,32.94
2016-01-03,48,20.20152
2016-01-04,1,14.6
2016-01-04,2,31.6
2016-01-04,3,31.6
2016-01-04,4,31.71263
2016-01-04,5,32.67057
2016-01-04,6,26.82996
2016-01-04,7,31.0015
2016-01-04,8,30.2
2016-01-04,9,30.2
2016-01-04,10,30.2
2016-01-04,11,30.2
2016-01-04,12,13.0
2016-01-04,13,13.0
2016-01-04,14,32.94
2016-01-04,15,15.0
2016-01-04,16,27.02
2016-01-04,17,27.5
2016-01-04,18,32.43
2016-01-04,19,34.19
2016-01-04,20,27.5
2016-01-04,21,31.18
2016-01-04,22,31.78
2016-01-04,23,24.0
2016-01-04,24,31.6
2016-01-04,25,32.2
2016-01-04,26,32.2
2016-01-04,27,33.23
2016-01-04,28,40.0
2016-01-04,29,32.94
2016-01-04,30,54.85
2016-01-04,31,36.14472
2016-01-04,32,30.1
2016-01-04,33,32.2644
2016-01-04,34,32.2
2016-01-04,35,27.16207
2016-01-04,36,25.8902
2016-01-04,37,30.15
2016-01-04,38,30.94
2016-01-04,39,43.8
2016-01-04,40,44.43473
2016-01-04,41,43.8
2016-01-04,42,32.2
2016-01-04,43,41.15
2016-01-04,44,31.76
2016-01-04,45,31.15
2016-01-04,46,30.53
2016-01-04,47,41.15
2016-01-04,48,30.94
2016-01-05,1,30.94
2016-01-05,2,31.6
2016-01-05,3,41.15
2016-01-05,4,41.15
2016-01-05,5,41.15
2016-01-05,6,32.2
2016-01-05,7,32.2
2016-01-05,8,31.29211
2016-01-05,9,30.94
2016-01-05,10,30.94
2016-01-05,11,30.39684
2016-01-05,12,30.2
2016-01-05,13,26.05
2016-01-05,14,30.2
2016-01-05,15,30.2
2016-01-05,16,35.86
2016-01-05,17,44.05
2016-01-05,18,31.7716
2016-01-05,19,44.05
2016-01-05,20,45.03
2016-01-05,21,45.03
2016-01-05,22,45.03
2016-01-05,23,31.6
2016-01-05,24,47.5
2016-01-05,25,47.5
2016-01-05,26,47.5
2016-01-05,27,47.5
2016-01-05,28,47.5
2016-01-05,29,47.5
2016-01-05,30,47.5
2016-01-05,31,42.6316
2016-01-05,32,44.0
2016-01-05,33,47.5
2016-01-05,34,71.0
2016-01-05,35,71.0
2016-01-05,36,71.0
2016-01-05,37,158.76643
2016-01-05,38,32.94
2016-01-05,39,32.2
2016-01-05,40,55.0
2016-01-05,41,55.0
2016-01-05,42,32.94
2016-01-05,43,40.23521
2016-01-05,44,32.01663
2016-01-05,45,30.32013
2016-01-05,46,29.11
2016-01-05,47,47.45
2016-01-05,48,26.99445
2016-01-06,1,44.5
2016-01-06,2,46.60772
2016-01-06,3,49.22378
2016-01-06,4,32.73
2016-01-06,5,31.53
2016-01-06,6,40.0
2016-01-06,7,14.0
2016-01-06,8,14.0
2016-01-06,9,20.1
2016-01-06,10,25.5
2016-01-06,11,31.98
2016-01-06,12,28.90322
2016-01-06,13,28.35898
2016-01-06,14,31.91207
2016-01-06,15,30.94
2016-01-06,16,32.2
2016-01-06,17,46.75521
2016-01-06,18,30.94
2016-01-06,19,42.41
2016-01-06,20,43.29
2016-01-06,21,30.8566
2016-01-06,22,28.7
2016-01-06,23,28.73151
2016-01-06,24,28.75
2016-01-06,25,30.94
2016-01-06,26,30.94
2016-01-06,27,30.94
2016-01-06,28,30.94
2016-01-06,29,31.6
2016-01-06,30,47.0
2016-01-06,31,32.2
2016-01-06,32,32.1075
2016-01-06,33,32.2
2016-01-06,34,33.54249
2016-01-06,35,31.52825
2016-01-06,36,30.75
2016-01-06,37,30.75
2016-01-06,38,30.03449
2016-01-06,39,31.36591
2016-01-06,40,31.6
2016-01-06,41,32.2
2016-01-06,42,31.6
2016-01-06,43,31.80367
2016-01-06,44,34.85
2016-01-06,45,34.51
2016-01-06,46,31.25
2016-01-06,47,25.85591
2016-01-06,48,17.68
2016-01-07,1,32.47762
2016-01-07,2,32.28833
2016-01-07,3,30.2
2016-01-07,4,30.2
2016-01-07,5,30.2
2016-01-07,6,32.21024
2016-01-07,7,42.45
2016-01-07,8,33.02597
2016-01-07,9,30.20101
2016-01-07,10,30.5431
2016-01-07,11,30.94
2016-01-07,12,30.94
2016-01-07,13,35.0
2016-01-07,14,30.97168
2016-01-07,15,30.80988
2016-01-07,16,30.94
2016-01-07,17,31.50943
2016-01-07,18,32.2
2016-01-07,19,32.2
2016-01-07,20,46.25
2016-01-07,21,48.45
2016-01-07,22,48.0941
2016-01-07,23,119.78217
2016-01-07,24,48.5
2016-01-07,25,48.45534
2016-01-07,26,48.45
2016-01-07,27,48.45
2016-01-07,28,47.98696
2016-01-07,29,34.23303
2016-01-07,30,32.94
2016-01-07,31,28.21643
2016-01-07,32,27.6
2016-01-07,33,28.9
2016-01-07,34,75.0
2016-01-07,35,72.8535
2016-01-07,36,62.60413
2016-01-07,37,65.89486
2016-01-07,38,33.58521
2016-01-07,39,32.2
2016-01-07,40,35.0
2016-01-07,41,46.0
2016-01-07,42,32.2
2016-01-07,43,30.05913
2016-01-07,44,28.57
2016-01-07,45,24.43554
2016-01-07,46,25.63547
2016-01-07,47,20.1
2016-01-07,48,20.1
2016-01-08,1,32.94
2016-01-08,2,52.4695
2016-01-08,3,65.0
2016-01-08,4,56.48
2016-01-08,5,55.0
2016-01-08,6,52.0
2016-01-08,7,50.20722
2016-01-08,8,52.0
2016-01-08,9,52.0
2016-01-08,10,52.0
2016-01-08,11,65.0
2016-01-08,12,65.0
2016-01-08,13,52.0
2016-01-08,14,48.27919
2016-01-08,15,82.24199
2016-01-08,16,145.58926
2016-01-08,17,139.0
2016-01-08,18,107.13832
2016-01-08,19,92.21663
2016-01-08,20,48.5
2016-01-08,21,30.30354
2016-01-08,22,30.04945
2016-01-08,23,28.91
2016-01-08,24,28.91
2016-01-08,25,29.96083
2016-01-08,26,28.63781
2016-01-08,27,28.66258
2016-01-08,28,29.0
2016-01-08,29,29.00775
2016-01-08,30,29.01
2016-01-08,31,29.05819
2016-01-08,32,29.84928
2016-01-08,33,29.0594
2016-01-08,34,32.57754
2016-01-08,35,30.25325
2016-01-08,36,30.16
2016-01-08,37,31.6
2016-01-08,38,30.51262
2016-01-08,39,32.53494
2016-01-08,40,33.76533
2016-01-08,41,32.94
2016-01-08,42,31.6
2016-01-08,43,32.67395
2016-01-08,44,32.34656
2016-01-08,45,30.49666
2016-01-08,46,31.54785
2016-01-08,47,32.94
2016-01-08,48,45.0
2016-01-09,1,45.0
2016-01-09,2,55.0
2016-01-09,3,45.0
2016-01-09,4,45.0
2016-01-09,5,45.0
2016-01-09,6,40.7
2016-01-09,7,31.6
2016-01-09,8,27.75
2016-01-09,9,31.6
2016-01-09,10,27.97756
2016-01-09,11,27.0
2016-01-09,12,28.42949
2016-01-09,13,27.0
2016-01-09,14,27.0
2016-01-09,15,25.0
2016-01-09,16,25.15
2016-01-09,17,25.579
2016-01-09,18,25.579
2016-01-09,19,25.57555
2016-01-09,20,28.8
2016-01-09,21,35.0
2016-01-09,22,35.0
2016-01-09,23,25.15
2016-01-09,24,25.15
2016-01-09,25,25.15
2016-01-09,26,25.15
2016-01-09,27,52.0
2016-01-09,28,47.0
2016-01-09,29,51.9264
2016-01-09,30,44.83746
2016-01-09,31,44.66163
2016-01-09,32,25.15
2016-01-09,33,47.38064
2016-01-09,34,49.66459
2016-01-09,35,30.06052
2016-01-09,36,26.1422
2016-01-09,37,27.05537
2016-01-09,38,27.08225
2016-01-09,39,30.15
2016-01-09,40,32.45889
2016-01-09,41,46.29387
2016-01-09,42,30.80109
2016-01-09,43,33.15212
2016-01-09,44,28.097
2016-01-09,45,27.75
2016-01-09,46,27.61146
2016-01-09,47,27.1
2016-01-09,48,26.60289
2016-01-10,1,26.96688
2016-01-10,2,26.25
2016-01-10,3,26.35916
2016-01-10,4,22.0
2016-01-10,5,22.0
2016-01-10,6,22.1036
2016-01-10,7,25.0
2016-01-10,8,23.0
2016-01-10,9,10.0
2016-01-10,10,10.0
2016-01-10,11,10.0
2016-01-10,12,22.27432
2016-01-10,13,23.0
2016-01-10,14,26.34114
2016-01-10,15,31.43637
2016-01-10,16,32.94
2016-01-10,17,31.28001
2016-01-10,18,31.6
2016-01-10,19,32.94
2016-01-10,20,31.58664
2016-01-10,21,49.0
2016-01-10,22,48.05912
2016-01-10,23,31.6
2016-01-10,24,32.94
2016-01-10,25,31.41917
2016-01-10,26,28.02
2016-01-10,27,28.81
2016-01-10,28,28.81
2016-01-10,29,40.0
2016-01-10,30,32.94
2016-01-10,31,51.98826
2016-01-10,32,67.0
2016-01-10,33,139.63799
2016-01-10,34,178.92084
2016-01-10,35,175.27074
2016-01-10,36,166.46333
2016-01-10,37,165.16988
2016-01-10,38,67.0
2016-01-10,39,67.95
2016-01-10,40,65.0
2016-01-10,41,53.99
2016-01-10,42,32.94
2016-01-10,43,30.1
2016-01-10,44,27.0
2016-01-10,45,27.0
2016-01-10,46,27.0
2016-01-10,47,26.19171
2016-01-10,48,27.0
2016-01-11,1,27.2
2016-01-11,2,27.2
2016-01-11,3,26.88148
2016-01-11,4,26.8
2016-01-11,5,26.2
2016-01-11,6,26.71395
2016-01-11,7,26.67625
2016-01-11,8,26.368
2016-01-11,9,27.03067
2016-01-11,10,39.99
2016-01-11,11,56.32344
2016-01-11,12,56.32674
2016-01-11,13,79.0
2016-01-11,14,56.53858
2016-01-11,15,50.0
2016-01-11,16,155.0
2016-01-11,17,114.08739
2016-01-11,18,48.85
2016-01-11,19,49.95
2016-01-11,20,103.78406
2016-01-11,21,49.98668
2016-01-11,22,49.95
2016-01-11,23,48.85
2016-01-11,24,46.18373
2016-01-11,25,30.20697
2016-01-11,26,30.3
2016-01-11,27,30.25
2016-01-11,28,30.2
2016-01-11,29,30.1
2016-01-11,30,29.95
2016-01-11,31,29.5
2016-01-11,32,29.5
2016-01-11,33,25.06356
2016-01-11,34,24.83583
2016-01-11,35,25.98267
2016-01-11,36,25.2729
2016-01-11,37,29.53662
2016-01-11,38,30.05265
2016-01-11,39,30.12391
2016-01-11,40,30.0785
2016-01-11,41,30.06376
2016-01-11,42,30.04018
2016-01-11,43,29.36373
2016-01-11,44,28.1
2016-01-11,45,26.95317
2016-01-11,46,26.80274
2016-01-11,47,26.11967
2016-01-11,48,24.45153
2016-01-12,1,27.12
2016-01-12,2,27.2
2016-01-12,3,27.2
2016-01-12,4,26.6
2016-01-12,5,23.0925
2016-01-12,6,24.0
2016-01-12,7,21.45679
2016-01-12,8,20.17967
2016-01-12,9,-5.0
2016-01-12,10,-5.0
2016-01-12,11,22.86932
2016-01-12,12,21.27069
2016-01-12,13,-8.14254
2016-01-12,14,15.22901
2016-01-12,15,22.72785
2016-01-12,16,28.1
2016-01-12,17,47.95
2016-01-12,18,30.04432
2016-01-12,19,28.3798
2016-01-12,20,27.93983
2016-01-12,21,28.34193
2016-01-12,22,28.2
2016-01-12,23,45.74487
2016-01-12,24,47.23
2016-01-12,25,133.38832
2016-01-12,26,47.23
2016-01-12,27,109.88692
2016-01-12,28,62.73287
2016-01-12,29,49.0
2016-01-12,30,47.99884
2016-01-12,31,28.45
2016-01-12,32,48.68488
2016-01-12,33,51.81627
2016-01-12,34,29.80058
2016-01-12,35,30.05
2016-01-12,36,28.9
2016-01-12,37,29.76625
2016-01-12,38,55.95
2016-01-12,39,57.57636
2016-01-12,40,52.0
2016-01-12,41,45.0
2016-01-12,42,45.0
2016-01-12,43,44.1
2016-01-12,44,44.1
2016-01-12,45,44.22842
2016-01-12,46,45.78578
2016-01-12,47,52.27712
2016-01-12,48,46.95
2016-01-13,1,47.60354
2016-01-13,2,50.11399
2016-01-13,3,28.48
2016-01-13,4,28.27389
2016-01-13,5,41.0
2016-01-13,6,48.66248
2016-01-13,7,46.0
2016-01-13,8,46.0
2016-01-13,9,28.89043
2016-01-13,10,44.99405
2016-01-13,11,52.0
2016-01-13,12,45.10987
2016-01-13,13,44.14554
2016-01-13,14,26.67323
2016-01-13,15,44.1
2016-01-13,16,153.25763
2016-01-13,17,28.27168
2016-01-13,18,28.97271
2016-01-13,19,30.17173
2016-01-13,20,40.0
2016-01-13,21,56.99
2016-01-13,22,28.73845
2016-01-13,23,27.56187
2016-01-13,24,28.01465
2016-01-13,25,28.02
2016-01-13,26,28.08268
2016-01-13,27,28.224
2016-01-13,28,28.5
2016-01-13,29,28.5
2016-01-13,30,49.5
2016-01-13,31,28.5
2016-01-13,32,28.5
2016-01-13,33,28.5
2016-01-13,34,29.80636
2016-01-13,35,28.82211
2016-01-13,36,28.5
2016-01-13,37,28.5
2016-01-13,38,28.45
2016-01-13,39,28.5
2016-01-13,40,54.95
2016-01-13,41,44.29251
2016-01-13,42,30.0
2016-01-13,43,45.0
2016-01-13,44,44.77204
2016-01-13,45,44.88147
2016-01-13,46,27.61986
2016-01-13,47,27.55
2016-01-13,48,26.86
2016-01-14,1,28.75
2016-01-14,2,45.90387
2016-01-14,3,50.91181
2016-01-14,4,51.0
2016-01-14,5,27.0
2016-01-14,6,24.89957
2016-01-14,7,21.0
2016-01-14,8,23.36883
2016-01-14,9,21.32422
2016-01-14,10,21.0
2016-01-14,11,24.0
2016-01-14,12,24.0
2016-01-14,13,24.35876
2016-01-14,14,28.91
2016-01-14,15,29.80616
2016-01-14,16,57.0
2016-01-14,17,29.86015
2016-01-14,18,28.75
2016-01-14,19,28.87973
2016-01-14,20,57.0
2016-01-14,21,40.0
2016-01-14,22,29.83433
2016-01-14,23,62.0
2016-01-14,24,55.93568
2016-01-14,25,54.23774
2016-01-14,26,45.0
2016-01-14,27,28.75
2016-01-14,28,45.0
2016-01-14,29,28.75
2016-01-14,30,28.55
2016-01-14,31,28.536
2016-01-14,32,28.55
2016-01-14,33,28.75
2016-01-14,34,30.21347
2016-01-14,35,30.5
2016-01-14,36,58.61329
2016-01-14,37,66.0
2016-01-14,38,62.65
2016-01-14,39,62.65
2016-01-14,40,52.33634
2016-01-14,41,28.75
2016-01-14,42,43.75
2016-01-14,43,44.88
2016-01-14,44,43.88171
2016-01-14,45,44.0
2016-01-14,46,27.64807
2016-01-14,47,27.1005
2016-01-14,48,33.72465
2016-01-15,1,53.63398
2016-01-15,2,52.0
2016-01-15,3,52.0
2016-01-15,4,52.0
2016-01-15,5,27.21154
2016-01-15,6,27.01194
2016-01-15,7,24.1548
2016-01-15,8,24.74361
2016-01-15,9,44.37834
2016-01-15,10,49.27992
2016-01-15,11,45.15264
2016-01-15,12,29.01
2016-01-15,13,29.73997
2016-01-15,14,52.0
2016-01-15,15,91.02304
2016-01-15,16,139.75607
2016-01-15,17,135.0
2016-01-15,18,81.72499
2016-01-15,19,139.0
2016-01-15,20,31.4964
2016-01-15,21,28.47231
2016-01-15,22,28.02884
2016-01-15,23,26.46882
2016-01-15,24,27.55
2016-01-15,25,27.55
2016-01-15,26,27.96429
2016-01-15,27,28.1
2016-01-15,28,28.11684
2016-01-15,29,28.11993
2016-01-15,30,28.13569
2016-01-15,31,47.4755
2016-01-15,32,59.77345
2016-01-15,33,47.49053
2016-01-15,34,60.87259
2016-01-15,35,57.65
2016-01-15,36,58.45061
2016-01-15,37,30.76
2016-01-15,38,30.72235
2016-01-15,39,29.8072
2016-01-15,40,30.45341
2016-01-15,41,29.52534
2016-01-15,42,50.0
2016-01-15,43,50.0
2016-01-15,44,46.5
2016-01-15,45,45.5
2016-01-15,46,46.3971
2016-01-15,47,44.95
2016-01-15,48,28.01289
2016-01-16,1,27.95
2016-01-16,2,45.05255
2016-01-16,3,49.95405
2016-01-16,4,45.38871
2016-01-16,5,47.07172
2016-01-16,6,50.0
2016-01-16,7,46.351
2016-01-16,8,44.49
2016-01-16,9,44.49
2016-01-16,10,44.0
2016-01-16,11,44.0
2016-01-16,12,51.65837
2016-01-16,13,49.95
2016-01-16,14,44.0
2016-01-16,15,44.0
2016-01-16,16,47.19835
2016-01-16,17,47.5
2016-01-16,18,140.0
2016-01-16,19,139.94653
2016-01-16,20,139.0
2016-01-16,21,90.0
2016-01-16,22,140.0
2016-01-16,23,140.0
2016-01-16,24,140.0
2016-01-16,25,140.0
2016-01-16,26,139.0
2016-01-16,27,135.0
2016-01-16,28,51.0
2016-01-16,29,51.0
2016-01-16,30,28.55
2016-01-16,31,28.55
2016-01-16,32,28.0
2016-01-16,33,28.01915
2016-01-16,34,28.5
2016-01-16,35,65.22
2016-01-16,36,65.22
2016-01-16,37,65.22
2016-01-16,38,28.55
2016-01-16,39,30.02774
2016-01-16,40,47.5
2016-01-16,41,47.5
2016-01-16,42,47.3
2016-01-16,43,45.54672
2016-01-16,44,43.95
2016-01-16,45,29.66108
2016-01-16,46,28.50774
2016-01-16,47,28.42807
2016-01-16,48,28.1
2016-01-17,1,28.1
2016-01-17,2,28.11278
2016-01-17,3,28.15
2016-01-17,4,28.15
2016-01-17,5,28.15
2016-01-17,6,28.14149
2016-01-17,7,28.09001
2016-01-17,8,28.10941
2016-01-17,9,43.5
2016-01-17,10,43.4778
2016-01-17,11,42.95
2016-01-17,12,42.78377
2016-01-17,13,28.04854
2016-01-17,14,28.05055
2016-01-17,15,24.54278
2016-01-17,16,26.62504
2016-01-17,17,27.36625
2016-01-17,18,43.10443
2016-01-17,19,44.13923
2016-01-17,20,46.5
2016-01-17,21,140.0
2016-01-17,22,135.0
2016-01-17,23,139.89687
2016-01-17,24,139.92638
2016-01-17,25,160.0
2016-01-17,26,147.8143
2016-01-17,27,139.0
2016-01-17,28,130.98672
2016-01-17,29,170.0
2016-01-17,30,143.67331
2016-01-17,31,59.83101
2016-01-17,32,28.54
2016-01-17,33,51.26964
2016-01-17,34,64.94481
2016-01-17,35,63.57
2016-01-17,36,63.32
2016-01-17,37,28.54493
2016-01-17,38,28.4
2016-01-17,39,28.47802
2016-01-17,40,28.54595
2016-01-17,41,28.22387
2016-01-17,42,28.1
2016-01-17,43,28.1
2016-01-17,44,27.35
2016-01-17,45,26.72126
2016-01-17,46,23.39409
2016-01-17,47,23.07
2016-01-17,48,23.07
2016-01-18,1,3.77203
2016-01-18,2,23.07
2016-01-18,3,23.9104
2016-01-18,4,23.07
2016-01-18,5,23.66226
2016-01-18,6,41.0
2016-01-18,7,40.54
2016-01-18,8,24.46
2016-01-18,9,26.01
2016-01-18,10,41.93237
2016-01-18,11,24.32844
2016-01-18,12,28.26416
2016-01-18,13,26.90864
2016-01-18,14,26.908
2016-01-18,15,28.01447
2016-01-18,16,27.97314
2016-01-18,17,28.0
2016-01-18,18,27.8
2016-01-18,19,22.29
2016-01-18,20,23.8283
2016-01-18,21,24.56104
2016-01-18,22,28.41779
2016-01-18,23,28.5
2016-01-18,24,28.65
2016-01-18,25,75.0
2016-01-18,26,71.14965
2016-01-18,27,75.0
2016-01-18,28,75.0
2016-01-18,29,67.41003
2016-01-18,30,28.65
2016-01-18,31,28.65
2016-01-18,32,30.94464
2016-01-18,33,28.81424
2016-01-18,34,29.50706
2016-01-18,35,29.02888
2016-01-18,36,29.03314
2016-01-18,37,29.04985
2016-01-18,38,29.02
2016-01-18,39,29.02
2016-01-18,40,28.89532
2016-01-18,41,47.5362
2016-01-18,42,28.68274
2016-01-18,43,43.25
2016-01-18,44,28.48529
2016-01-18,45,27.50994
2016-01-18,46,21.0
2016-01-18,47,24.51
2016-01-18,48,28.0
2016-01-19,1,26.5
2016-01-19,2,27.61425
2016-01-19,3,28.57382
2016-01-19,4,27.6
2016-01-19,5,27.6
2016-01-19,6,27.6
2016-01-19,7,27.40515
2016-01-19,8,26.5424
2016-01-19,9,28.25214
2016-01-19,10,26.49962
2016-01-19,11,12.74613
2016-01-19,12,22.27576
2016-01-19,13,33.46608
2016-01-19,14,28.34338
2016-01-19,15,67.0
2016-01-19,16,87.17166
2016-01-19,17,117.3808
2016-01-19,18,46.95
2016-01-19,19,28.1496
2016-01-19,20,29.01
2016-01-19,21,28.75771
2016-01-19,22,28.47125
2016-01-19,23,28.15125
2016-01-19,24,28.55
2016-01-19,25,28.76376
2016-01-19,26,29.12433
2016-01-19,27,29.0914
2016-01-19,28,28.70164
2016-01-19,29,30.0
2016-01-19,30,30.06105
2016-01-19,31,57.5
2016-01-19,32,57.5
2016-01-19,33,29.40693
2016-01-19,34,30.25
2016-01-19,35,31.76085
2016-01-19,36,32.20968
2016-01-19,37,32.57697
2016-01-19,38,32.72818
2016-01-19,39,225.0
2016-01-19,40,30.42667
2016-01-19,41,140.0
2016-01-19,42,51.87
2016-01-19,43,54.0
2016-01-19,44,43.01979
2016-01-19,45,27.82508
2016-01-19,46,28.18982
2016-01-19,47,27.46736
2016-01-19,48,28.19202
2016-01-20,1,26.91
2016-01-20,2,27.87782
2016-01-20,3,20.0
2016-01-20,4,20.217
2016-01-20,5,28.0
2016-01-20,6,28.13901
2016-01-20,7,28.15
2016-01-20,8,26.24708
2016-01-20,9,27.62378
2016-01-20,10,25.76178
2016-01-20,11,26.85577
2016-01-20,12,27.32451
2016-01-20,13,28.1826
2016-01-20,14,24.8053
2016-01-20,15,27.32114
2016-01-20,16,29.51892
2016-01-20,17,131.80391
2016-01-20,18,91.87968
2016-01-20,19,139.0
2016-01-20,20,99.69496
2016-01-20,21,30.18994
2016-01-20,22,28.86604
2016-01-20,23,28.68126
2016-01-20,24,29.05
2016-01-20,25,29.06692
2016-01-20,26,29.05
2016-01-20,27,29.04183
2016-01-20,28,29.05
2016-01-20,29,29.05
2016-01-20,30,29.0
2016-01-20,31,29.15
2016-01-20,32,29.57924
2016-01-20,33,29.14067
2016-01-20,34,32.47044
2016-01-20,35,29.50131
2016-01-20,36,29.25
2016-01-20,37,29.25
2016-01-20,38,29.2
2016-01-20,39,35.0
2016-01-20,40,70.48735
2016-01-20,41,27.98388
2016-01-20,42,29.10932
2016-01-20,43,55.71184
2016-01-20,44,29.2
2016-01-20,45,54.52887
2016-01-20,46,28.20636
2016-01-20,47,27.98569
2016-01-20,48,28.04026
2016-01-21,1,26.46149
2016-01-21,2,27.15642
2016-01-21,3,24.20263
2016-01-21,4,28.16713
2016-01-21,5,40.0
2016-01-21,6,31.58995
2016-01-21,7,31.07721
2016-01-21,8,27.5
2016-01-21,9,40.13574
2016-01-21,10,26.00162
2016-01-21,11,26.29312
2016-01-21,12,40.0
2016-01-21,13,26.5
2016-01-21,14,26.5
2016-01-21,15,28.12744
2016-01-21,16,40.0
2016-01-21,17,40.28
2016-01-21,18,29.4861
2016-01-21,19,40.5
2016-01-21,20,38.76
2016-01-21,21,38.25
2016-01-21,22,52.0
2016-01-21,23,52.0
2016-01-21,24,35.21
2016-01-21,25,35.82
2016-01-21,26,35.7
2016-01-21,27,110.0
2016-01-21,28,33.17
2016-01-21,29,33.49
2016-01-21,30,28.5
2016-01-21,31,28.1
2016-01-21,32,28.26775
2016-01-21,33,28.55
2016-01-21,34,132.34
2016-01-21,35,29.25723
2016-01-21,36,28.1
2016-01-21,37,28.41335
2016-01-21,38,28.45196
2016-01-21,39,28.08259
2016-01-21,40,30.0
2016-01-21,41,24.3457
2016-01-21,42,27.25681
2016-01-21,43,26.60864
2016-01-21,44,25.59657
2016-01-21,45,13.0
2016-01-21,46,25.51
2016-01-21,47,25.7
2016-01-21,48,25.7
2016-01-22,1,27.71
2016-01-22,2,36.0
2016-01-22,3,26.25
2016-01-22,4,25.83
2016-01-22,5,25.0
2016-01-22,6,27.2
2016-01-22,7,26.76
2016-01-22,8,26.09
2016-01-22,9,40.0
2016-01-22,10,39.99904
2016-01-22,11,29.18
2016-01-22,12,27.58
2016-01-22,13,48.0
2016-01-22,14,48.9
2016-01-22,15,51.95
2016-01-22,16,53.45
2016-01-22,17,53.45
2016-01-22,18,53.45
2016-01-22,19,28.32831
2016-01-22,20,53.21368
2016-01-22,21,53.45
2016-01-22,22,53.45
2016-01-22,23,53.45
2016-01-22,24,65.5
2016-01-22,25,54.68989
2016-01-22,26,53.45
2016-01-22,27,53.45
2016-01-22,28,58.45
2016-01-22,29,58.45
2016-01-22,30,26.0
2016-01-22,31,23.07
2016-01-22,32,25.36607
