settlement_date,settlement_period,period_start_utc,embedded_wind_mw,embedded_solar_mw,embedded_wind_capacity_mw,embedded_solar_capacity_mw
2016-01-01,45,2016-01-01T22:00:00Z,3130,0,4013,9063
2016-01-01,46,2016-01-01T22:30:00Z,3125,0,4013,9063
2016-01-01,47,2016-01-01T23:00:00Z,3102,0,4013,9063
2016-01-01,48,2016-01-01T23:30:00Z,3078,0,4013,9063
2016-01-02,1,2016-01-02T00:00:00Z,3072,0,4013,9069
2016-01-02,2,2016-01-02T00:30:00Z,3065,0,4013,9069
2016-01-02,3,2016-01-02T01:00:00Z,3052,0,4013,9069
2016-01-02,4,2016-01-02T01:30:00Z,3038,0,4013,9069
2016-01-02,5,2016-01-02T02:00:00Z,3002,0,4013,9069
2016-01-02,6,2016-01-02T02:30:00Z,2967,0,4013,9069
2016-01-02,7,2016-01-02T03:00:00Z,2928,0,4013,9069
2016-01-02,8,2016-01-02T03:30:00Z,2889,0,4013,9069
2016-01-02,9,2016-01-02T04:00:00Z,2840,0,4013,9069
2016-01-02,10,2016-01-02T04:30:00Z,2790,0,4013,9069
2016-01-02,11,2016-01-02T05:00:00Z,2762,0,4013,9069
2016-01-02,12,2016-01-02T05:30:00Z,2734,0,4013,9069
2016-01-02,13,2016-01-02T06:00:00Z,2664,0,4013,9069
2016-01-02,14,2016-01-02T06:30:00Z,2594,0,4013,9069
2016-01-02,15,2016-01-02T07:00:00Z,2550,0,4013,9069
2016-01-02,16,2016-01-02T07:30:00Z,2505,0,4013,9069
2016-01-02,17,2016-01-02T08:00:00Z,2456,73,4013,9069
2016-01-02,18,2016-01-02T08:30:00Z,2406,64,4013,9069
2016-01-02,19,2016-01-02T09:00:00Z,2352,143,4013,9069
2016-01-02,20,2016-01-02T09:30:00Z,2299,234,4013,9069
2016-01-02,21,2016-01-02T10:00:00Z,2254,338,4013,9069
2016-01-02,22,2016-01-02T10:30:00Z,2208,409,4013,9069
2016-01-02,23,2016-01-02T11:00:00Z,2132,418,4013,9069
2016-01-02,24,2016-01-02T11:30:00Z,2055,483,4013,9069
2016-01-02,25,2016-01-02T12:00:00Z,2016,499,4013,9069
2016-01-02,26,2016-01-02T12:30:00Z,1976,472,4013,9069
2016-01-02,27,2016-01-02T13:00:00Z,1960,439,4013,9069
2016-01-02,28,2016-01-02T13:30:00Z,1945,365,4013,9069
2016-01-02,29,2016-01-02T14:00:00Z,1917,292,4013,9069
2016-01-02,30,2016-01-02T14:30:00Z,1889,191,4013,9069
2016-01-02,31,2016-01-02T15:00:00Z,1875,115,4013,9069
2016-01-02,32,2016-01-02T15:30:00Z,1861,58,4013,9069
2016-01-02,33,2016-01-02T16:00:00Z,1872,0,4013,9069
2016-01-02,34,2016-01-02T16:30:00Z,1883,0,4013,9069
2016-01-02,35,2016-01-02T17:00:00Z,1899,0,4013,9069
2016-01-02,36,2016-01-02T17:30:00Z,1915,0,4013,9069
2016-01-02,37,2016-01-02T18:00:00Z,1878,0,4013,9069
2016-01-02,38,2016-01-02T18:30:00Z,1840,0,4013,9069
2016-01-02,39,2016-01-02T19:00:00Z,1846,0,4013,9069
2016-01-02,40,2016-01-02T19:30:00Z,1853,0,4013,9069
2016-01-02,41,2016-01-02T20:00:00Z,1847,0,4013,9069
2016-01-02,42,2016-01-02T20:30:00Z,1841,0,4013,9069
2016-01-02,43,2016-01-02T21:00:00Z,1828,0,4013,9069
2016-01-02,44,2016-01-02T21:30:00Z,1814,0,4013,9069
2016-01-02,45,2016-01-02T22:00:00Z,1802,0,4013,9069
2016-01-02,46,2016-01-02T22:30:00Z,1791,0,4013,9069
2016-01-02,47,2016-01-02T23:00:00Z,1800,0,4013,9069
2016-01-02,48,2016-01-02T23:30:00Z,1810,0,4013,9069
2016-01-03,1,2016-01-03T00:00:00Z,1782,0,4013,9075
2016-01-03,2,2016-01-03T00:30:00Z,1753,0,4013,9075
2016-01-03,3,2016-01-03T01:00:00Z,1751,0,4013,9075
2016-01-03,4,2016-01-03T01:30:00Z,1749,0,4013,9075
2016-01-03,5,2016-01-03T02:00:00Z,1794,0,4013,9075
2016-01-03,6,2016-01-03T02:30:00Z,1838,0,4013,9075
2016-01-03,7,2016-01-03T03:00:00Z,1892,0,4013,9075
2016-01-03,8,2016-01-03T03:30:00Z,1947,0,4013,9075
2016-01-03,9,2016-01-03T04:00:00Z,1984,0,4013,9075
2016-01-03,10,2016-01-03T04:30:00Z,2022,0,4013,9075
2016-01-03,11,2016-01-03T05:00:00Z,2058,0,4013,9075
2016-01-03,12,2016-01-03T05:30:00Z,2094,0,4013,9075
2016-01-03,13,2016-01-03T06:00:00Z,2112,0,4013,9075
2016-01-03,14,2016-01-03T06:30:00Z,2131,0,4013,9075
2016-01-03,15,2016-01-03T07:00:00Z,2166,0,4013,9075
2016-01-03,16,2016-01-03T07:30:00Z,2201,0,4013,9075
2016-01-03,17,2016-01-03T08:00:00Z,2256,67,4013,9075
2016-01-03,18,2016-01-03T08:30:00Z,2312,49,4013,9075
2016-01-03,19,2016-01-03T09:00:00Z,2348,102,4013,9075
2016-01-03,20,2016-01-03T09:30:00Z,2383,152,4013,9075
2016-01-03,21,2016-01-03T10:00:00Z,2442,200,4013,9075
2016-01-03,22,2016-01-03T10:30:00Z,2501,243,4013,9075
2016-01-03,23,2016-01-03T11:00:00Z,2526,293,4013,9075
2016-01-03,24,2016-01-03T11:30:00Z,2551,313,4013,9075
2016-01-03,25,2016-01-03T12:00:00Z,2594,347,4013,9075
2016-01-03,26,2016-01-03T12:30:00Z,2636,393,4013,9075
2016-01-03,27,2016-01-03T13:00:00Z,2648,430,4013,9075
2016-01-03,28,2016-01-03T13:30:00Z,2659,427,4013,9075
2016-01-03,29,2016-01-03T14:00:00Z,2640,427,4013,9075
2016-01-03,30,2016-01-03T14:30:00Z,2620,345,4013,9075
2016-01-03,31,2016-01-03T15:00:00Z,2562,229,4013,9075
2016-01-03,32,2016-01-03T15:30:00Z,2504,141,4013,9075
2016-01-03,33,2016-01-03T16:00:00Z,2408,0,4013,9075
2016-01-03,34,2016-01-03T16:30:00Z,2311,0,4013,9075
2016-01-03,35,2016-01-03T17:00:00Z,2260,0,4013,9075
2016-01-03,36,2016-01-03T17:30:00Z,2208,0,4013,9075
2016-01-03,37,2016-01-03T18:00:00Z,2186,0,4013,9075
2016-01-03,38,2016-01-03T18:30:00Z,2164,0,4013,9075
2016-01-03,39,2016-01-03T19:00:00Z,2102,0,4013,9075
2016-01-03,40,2016-01-03T19:30:00Z,2039,0,4013,9075
2016-01-03,41,2016-01-03T20:00:00Z,1958,0,4013,9075
2016-01-03,42,2016-01-03T20:30:00Z,1877,0,4013,9075
2016-01-03,43,2016-01-03T21:00:00Z,1840,0,4013,9075
2016-01-03,44,2016-01-03T21:30:00Z,1803,0,4013,9075
2016-01-03,45,2016-01-03T22:00:00Z,1763,0,4013,9075
2016-01-03,46,2016-01-03T22:30:00Z,1723,0,4013,9075
2016-01-03,47,2016-01-03T23:00:00Z,1692,0,4013,9075
2016-01-03,48,2016-01-03T23:30:00Z,1662,0,4013,9075
2016-01-04,1,2016-01-04T00:00:00Z,1645,0,4013,9080
2016-01-04,2,2016-01-04T00:30:00Z,1628,0,4013,9080
2016-01-04,3,2016-01-04T01:00:00Z,1626,0,4013,9080
2016-01-04,4,2016-01-04T01:30:00Z,1623,0,4013,9080
2016-01-04,5,2016-01-04T02:00:00Z,1644,0,4013,9080
2016-01-04,6,2016-01-04T02:30:00Z,1666,0,4013,9080
2016-01-04,7,2016-01-04T03:00:00Z,1655,0,4013,9080
2016-01-04,8,2016-01-04T03:30:00Z,1644,0,4013,9080
2016-01-04,9,2016-01-04T04:00:00Z,1648,0,4013,9080
2016-01-04,10,2016-01-04T04:30:00Z,1653,0,4013,9080
2016-01-04,11,2016-01-04T05:00:00Z,1676,0,4013,9080
2016-01-04,12,2016-01-04T05:30:00Z,1698,0,4013,9080
2016-01-04,13,2016-01-04T06:00:00Z,1698,0,4013,9080
2016-01-04,14,2016-01-04T06:30:00Z,1698,0,4013,9080
2016-01-04,15,2016-01-04T07:00:00Z,1700,0,4013,9080
2016-01-04,16,2016-01-04T07:30:00Z,1702,0,4013,9080
2016-01-04,17,2016-01-04T08:00:00Z,1719,50,4013,9080
2016-01-04,18,2016-01-04T08:30:00Z,1736,148,4013,9080
2016-01-04,19,2016-01-04T09:00:00Z,1752,339,4013,9080
2016-01-04,20,2016-01-04T09:30:00Z,1767,564,4013,9080
2016-01-04,21,2016-01-04T10:00:00Z,1807,858,4013,9080
2016-01-04,22,2016-01-04T10:30:00Z,1847,1060,4013,9080
2016-01-04,23,2016-01-04T11:00:00Z,1860,1100,4013,9080
2016-01-04,24,2016-01-04T11:30:00Z,1872,1080,4013,9080
2016-01-04,25,2016-01-04T12:00:00Z,1880,1100,4013,9080
2016-01-04,26,2016-01-04T12:30:00Z,1887,1180,4013,9080
2016-01-04,27,2016-01-04T13:00:00Z,1894,1050,4013,9080
2016-01-04,28,2016-01-04T13:30:00Z,1900,852,4013,9080
2016-01-04,29,2016-01-04T14:00:00Z,1898,605,4013,9080
2016-01-04,30,2016-01-04T14:30:00Z,1897,406,4013,9080
2016-01-04,31,2016-01-04T15:00:00Z,1860,220,4013,9080
2016-01-04,32,2016-01-04T15:30:00Z,1822,96,4013,9080
2016-01-04,33,2016-01-04T16:00:00Z,1835,0,4013,9080
2016-01-04,34,2016-01-04T16:30:00Z,1848,0,4013,9080
2016-01-04,35,2016-01-04T17:00:00Z,1854,0,4013,9080
2016-01-04,36,2016-01-04T17:30:00Z,1859,0,4013,9080
2016-01-04,37,2016-01-04T18:00:00Z,1867,0,4013,9080
2016-01-04,38,2016-01-04T18:30:00Z,1875,0,4013,9080
2016-01-04,39,2016-01-04T19:00:00Z,1882,0,4013,9080
2016-01-04,40,2016-01-04T19:30:00Z,1890,0,4013,9080
2016-01-04,41,2016-01-04T20:00:00Z,1872,0,4013,9080
2016-01-04,42,2016-01-04T20:30:00Z,1853,0,4013,9080
2016-01-04,43,2016-01-04T21:00:00Z,1855,0,4013,9080
2016-01-04,44,2016-01-04T21:30:00Z,1857,0,4013,9080
2016-01-04,45,2016-01-04T22:00:00Z,1836,0,4013,9080
2016-01-04,46,2016-01-04T22:30:00Z,1816,0,4013,9080
2016-01-04,47,2016-01-04T23:00:00Z,1824,0,4013,9080
2016-01-04,48,2016-01-04T23:30:00Z,1831,0,4013,9080
2016-01-05,1,2016-01-05T00:00:00Z,1834,0,4013,9086
2016-01-05,2,2016-01-05T00:30:00Z,1838,0,4013,9086
2016-01-05,3,2016-01-05T01:00:00Z,1838,0,4013,9086
2016-01-05,4,2016-01-05T01:30:00Z,1837,0,4013,9086
2016-01-05,5,2016-01-05T02:00:00Z,1838,0,4013,9086
2016-01-05,6,2016-01-05T02:30:00Z,1838,0,4013,9086
2016-01-05,7,2016-01-05T03:00:00Z,1818,0,4013,9086
2016-01-05,8,2016-01-05T03:30:00Z,1798,0,4013,9086
2016-01-05,9,2016-01-05T04:00:00Z,1794,0,4013,9086
2016-01-05,10,2016-01-05T04:30:00Z,1790,0,4013,9086
2016-01-05,11,2016-01-05T05:00:00Z,1778,0,4013,9086
2016-01-05,12,2016-01-05T05:30:00Z,1765,0,4013,9086
2016-01-05,13,2016-01-05T06:00:00Z,1731,0,4013,9086
2016-01-05,14,2016-01-05T06:30:00Z,1697,0,4013,9086
2016-01-05,15,2016-01-05T07:00:00Z,1677,0,4013,9086
2016-01-05,16,2016-01-05T07:30:00Z,1657,0,4013,9086
2016-01-05,17,2016-01-05T08:00:00Z,1638,39,4013,9086
2016-01-05,18,2016-01-05T08:30:00Z,1618,107,4013,9086
2016-01-05,19,2016-01-05T09:00:00Z,1590,260,4013,9086
2016-01-05,20,2016-01-05T09:30:00Z,1561,488,4013,9086
2016-01-05,21,2016-01-05T10:00:00Z,1534,743,4013,9086
2016-01-05,22,2016-01-05T10:30:00Z,1507,934,4013,9086
2016-01-05,23,2016-01-05T11:00:00Z,1481,1070,4013,9086
2016-01-05,24,2016-01-05T11:30:00Z,1455,1120,4013,9086
2016-01-05,25,2016-01-05T12:00:00Z,1432,1200,4013,9086
2016-01-05,26,2016-01-05T12:30:00Z,1408,1050,4013,9086
2016-01-05,27,2016-01-05T13:00:00Z,1382,1010,4013,9086
2016-01-05,28,2016-01-05T13:30:00Z,1357,792,4013,9086
2016-01-05,29,2016-01-05T14:00:00Z,1319,650,4013,9086
2016-01-05,30,2016-01-05T14:30:00Z,1281,479,4013,9086
2016-01-05,31,2016-01-05T15:00:00Z,1237,263,4013,9086
2016-01-05,32,2016-01-05T15:30:00Z,1193,111,4013,9086
2016-01-05,33,2016-01-05T16:00:00Z,1182,30,4013,9086
2016-01-05,34,2016-01-05T16:30:00Z,1172,0,4013,9086
2016-01-05,35,2016-01-05T17:00:00Z,1168,0,4013,9086
2016-01-05,36,2016-01-05T17:30:00Z,1163,0,4013,9086
2016-01-05,37,2016-01-05T18:00:00Z,1132,0,4013,9086
2016-01-05,38,2016-01-05T18:30:00Z,1101,0,4013,9086
2016-01-05,39,2016-01-05T19:00:00Z,1091,0,4013,9086
2016-01-05,40,2016-01-05T19:30:00Z,1081,0,4013,9086
2016-01-05,41,2016-01-05T20:00:00Z,1070,0,4013,9086
2016-01-05,42,2016-01-05T20:30:00Z,1059,0,4013,9086
2016-01-05,43,2016-01-05T21:00:00Z,1048,0,4013,9086
2016-01-05,44,2016-01-05T21:30:00Z,1038,0,4013,9086
2016-01-05,45,2016-01-05T22:00:00Z,1033,0,4013,9086
2016-01-05,46,2016-01-05T22:30:00Z,1028,0,4013,9086
2016-01-05,47,2016-01-05T23:00:00Z,1026,0,4013,9086
2016-01-05,48,2016-01-05T23:30:00Z,1024,0,4013,9086
2016-01-06,1,2016-01-06T00:00:00Z,1018,0,4013,9092
2016-01-06,2,2016-01-06T00:30:00Z,1011,0,4013,9092
2016-01-06,3,2016-01-06T01:00:00Z,999,0,4013,9092
2016-01-06,4,2016-01-06T01:30:00Z,987,0,4013,9092
2016-01-06,5,2016-01-06T02:00:00Z,986,0,4013,9092
2016-01-06,6,2016-01-06T02:30:00Z,985,0,4013,9092
2016-01-06,7,2016-01-06T03:00:00Z,1000,0,4013,9092
2016-01-06,8,2016-01-06T03:30:00Z,1016,0,4013,9092
2016-01-06,9,2016-01-06T04:00:00Z,1024,0,4013,9092
2016-01-06,10,2016-01-06T04:30:00Z,1032,0,4013,9092
2016-01-06,11,2016-01-06T05:00:00Z,1038,0,4013,9092
2016-01-06,12,2016-01-06T05:30:00Z,1045,0,4013,9092
2016-01-06,13,2016-01-06T06:00:00Z,1039,0,4013,9092
2016-01-06,14,2016-01-06T06:30:00Z,1033,0,4013,9092
2016-01-06,15,2016-01-06T07:00:00Z,1048,0,4013,9092
2016-01-06,16,2016-01-06T07:30:00Z,1063,0,4013,9092
2016-01-06,17,2016-01-06T08:00:00Z,1076,68,4013,9092
2016-01-06,18,2016-01-06T08:30:00Z,1088,107,4013,9092
2016-01-06,19,2016-01-06T09:00:00Z,1098,236,4013,9092
2016-01-06,20,2016-01-06T09:30:00Z,1109,441,4013,9092
2016-01-06,21,2016-01-06T10:00:00Z,1128,665,4013,9092
2016-01-06,22,2016-01-06T10:30:00Z,1147,852,4013,9092
2016-01-06,23,2016-01-06T11:00:00Z,1164,996,4013,9092
2016-01-06,24,2016-01-06T11:30:00Z,1182,1120,4013,9092
2016-01-06,25,2016-01-06T12:00:00Z,1210,1200,4013,9092
2016-01-06,26,2016-01-06T12:30:00Z,1237,1190,4013,9092
2016-01-06,27,2016-01-06T13:00:00Z,1266,1070,4013,9092
2016-01-06,28,2016-01-06T13:30:00Z,1295,845,4013,9092
2016-01-06,29,2016-01-06T14:00:00Z,1342,574,4013,9092
2016-01-06,30,2016-01-06T14:30:00Z,1388,297,4013,9092
2016-01-06,31,2016-01-06T15:00:00Z,1428,138,4013,9092
2016-01-06,32,2016-01-06T15:30:00Z,1467,72,4013,9092
2016-01-06,33,2016-01-06T16:00:00Z,1531,0,4013,9092
2016-01-06,34,2016-01-06T16:30:00Z,1595,0,4013,9092
2016-01-06,35,2016-01-06T17:00:00Z,1658,0,4013,9092
2016-01-06,36,2016-01-06T17:30:00Z,1722,0,4013,9092
2016-01-06,37,2016-01-06T18:00:00Z,1772,0,4013,9092
2016-01-06,38,2016-01-06T18:30:00Z,1821,0,4013,9092
2016-01-06,39,2016-01-06T19:00:00Z,1870,0,4013,9092
2016-01-06,40,2016-01-06T19:30:00Z,1920,0,4013,9092
2016-01-06,41,2016-01-06T20:00:00Z,1967,0,4013,9092
2016-01-06,42,2016-01-06T20:30:00Z,2014,0,4013,9092
2016-01-06,43,2016-01-06T21:00:00Z,2094,0,4013,9092
2016-01-06,44,2016-01-06T21:30:00Z,2174,0,4013,9092
2016-01-06,45,2016-01-06T22:00:00Z,2235,0,4013,9092
2016-01-06,46,2016-01-06T22:30:00Z,2296,0,4013,9092
2016-01-06,47,2016-01-06T23:00:00Z,2351,0,4013,9092
2016-01-06,48,2016-01-06T23:30:00Z,2406,0,4013,9092
2016-01-07,1,2016-01-07T00:00:00Z,2485,0,4013,9098
2016-01-07,2,2016-01-07T00:30:00Z,2564,0,4013,9098
2016-01-07,3,2016-01-07T01:00:00Z,2624,0,4013,9098
2016-01-07,4,2016-01-07T01:30:00Z,2684,0,4013,9098
2016-01-07,5,2016-01-07T02:00:00Z,2736,0,4013,9098
2016-01-07,6,2016-01-07T02:30:00Z,2787,0,4013,9098
2016-01-07,7,2016-01-07T03:00:00Z,2794,0,4013,9098
2016-01-07,8,2016-01-07T03:30:00Z,2801,0,4013,9098
2016-01-07,9,2016-01-07T04:00:00Z,2862,0,4013,9098
2016-01-07,10,2016-01-07T04:30:00Z,2923,0,4013,9098
2016-01-07,11,2016-01-07T05:00:00Z,2954,0,4013,9098
2016-01-07,12,2016-01-07T05:30:00Z,2985,0,4013,9098
2016-01-07,13,2016-01-07T06:00:00Z,2968,0,4013,9098
2016-01-07,14,2016-01-07T06:30:00Z,2952,0,4013,9098
2016-01-07,15,2016-01-07T07:00:00Z,2887,0,4013,9098
2016-01-07,16,2016-01-07T07:30:00Z,2822,0,4013,9098
2016-01-07,17,2016-01-07T08:00:00Z,2776,53,4013,9098
2016-01-07,18,2016-01-07T08:30:00Z,2729,101,4013,9098
2016-01-07,19,2016-01-07T09:00:00Z,2656,216,4013,9098
2016-01-07,20,2016-01-07T09:30:00Z,2582,375,4013,9098
2016-01-07,21,2016-01-07T10:00:00Z,2573,568,4013,9098
2016-01-07,22,2016-01-07T10:30:00Z,2564,756,4013,9098
2016-01-07,23,2016-01-07T11:00:00Z,2622,982,4013,9098
2016-01-07,24,2016-01-07T11:30:00Z,2680,1170,4013,9098
2016-01-07,25,2016-01-07T12:00:00Z,2718,1360,4013,9098
2016-01-07,26,2016-01-07T12:30:00Z,2756,1510,4013,9098
2016-01-07,27,2016-01-07T13:00:00Z,2816,1630,4013,9098
2016-01-07,28,2016-01-07T13:30:00Z,2875,1640,4013,9098
2016-01-07,29,2016-01-07T14:00:00Z,2854,1400,4013,9098
2016-01-07,30,2016-01-07T14:30:00Z,2833,1100,4013,9098
2016-01-07,31,2016-01-07T15:00:00Z,2770,703,4013,9098
2016-01-07,32,2016-01-07T15:30:00Z,2708,252,4013,9098
2016-01-07,33,2016-01-07T16:00:00Z,2652,48,4013,9098
2016-01-07,34,2016-01-07T16:30:00Z,2595,0,4013,9098
2016-01-07,35,2016-01-07T17:00:00Z,2546,0,4013,9098
2016-01-07,36,2016-01-07T17:30:00Z,2498,0,4013,9098
2016-01-07,37,2016-01-07T18:00:00Z,2427,0,4013,9098
2016-01-07,38,2016-01-07T18:30:00Z,2356,0,4013,9098
2016-01-07,39,2016-01-07T19:00:00Z,2322,0,4013,9098
2016-01-07,40,2016-01-07T19:30:00Z,2289,0,4013,9098
2016-01-07,41,2016-01-07T20:00:00Z,2238,0,4013,9098
2016-01-07,42,2016-01-07T20:30:00Z,2186,0,4013,9098
2016-01-07,43,2016-01-07T21:00:00Z,2119,0,4013,9098
2016-01-07,44,2016-01-07T21:30:00Z,2052,0,4013,9098
2016-01-07,45,2016-01-07T22:00:00Z,1965,0,4013,9098
2016-01-07,46,2016-01-07T22:30:00Z,1878,0,4013,9098
2016-01-07,47,2016-01-07T23:00:00Z,1827,0,4013,9098
2016-01-07,48,2016-01-07T23:30:00Z,1776,0,4098,9098
2016-01-08,1,2016-01-08T00:00:00Z,1647,0,4098,9104
2016-01-08,2,2016-01-08T00:30:00Z,1518,0,4098,9104
2016-01-08,3,2016-01-08T01:00:00Z,1423,0,4098,9104
2016-01-08,4,2016-01-08T01:30:00Z,1328,0,4098,9104
2016-01-08,5,2016-01-08T02:00:00Z,1254,0,4098,9104
2016-01-08,6,2016-01-08T02:30:00Z,1179,0,4098,9104
2016-01-08,7,2016-01-08T03:00:00Z,1107,0,4098,9104
2016-01-08,8,2016-01-08T03:30:00Z,1035,0,4098,9104
2016-01-08,9,2016-01-08T04:00:00Z,1008,0,4098,9104
2016-01-08,10,2016-01-08T04:30:00Z,980,0,4098,9104
2016-01-08,11,2016-01-08T05:00:00Z,962,0,4098,9104
2016-01-08,12,2016-01-08T05:30:00Z,945,0,4098,9104
2016-01-08,13,2016-01-08T06:00:00Z,940,0,4098,9104
2016-01-08,14,2016-01-08T06:30:00Z,936,0,4098,9104
2016-01-08,15,2016-01-08T07:00:00Z,978,0,4098,9104
2016-01-08,16,2016-01-08T07:30:00Z,1020,0,4098,9104
2016-01-08,17,2016-01-08T08:00:00Z,1053,69,4098,9104
2016-01-08,18,2016-01-08T08:30:00Z,1086,297,4098,9104
2016-01-08,19,2016-01-08T09:00:00Z,1140,690,4098,9104
2016-01-08,20,2016-01-08T09:30:00Z,1193,1010,4098,9104
2016-01-08,21,2016-01-08T10:00:00Z,1246,1350,4098,9104
2016-01-08,22,2016-01-08T10:30:00Z,1298,1450,4098,9104
2016-01-08,23,2016-01-08T11:00:00Z,1333,1630,4098,9104
2016-01-08,24,2016-01-08T11:30:00Z,1368,1830,4098,9104
2016-01-08,25,2016-01-08T12:00:00Z,1366,1940,4098,9104
2016-01-08,26,2016-01-08T12:30:00Z,1363,1860,4098,9104
2016-01-08,27,2016-01-08T13:00:00Z,1334,1650,4098,9104
2016-01-08,28,2016-01-08T13:30:00Z,1306,1420,4098,9104
2016-01-08,29,2016-01-08T14:00:00Z,1242,1110,4098,9104
2016-01-08,30,2016-01-08T14:30:00Z,1177,719,4098,9104
2016-01-08,31,2016-01-08T15:00:00Z,1114,449,4098,9104
2016-01-08,32,2016-01-08T15:30:00Z,1052,160,4098,9104
2016-01-08,33,2016-01-08T16:00:00Z,1010,85,4098,9104
2016-01-08,34,2016-01-08T16:30:00Z,967,0,4098,9104
2016-01-08,35,2016-01-08T17:00:00Z,948,0,4098,9104
2016-01-08,36,2016-01-08T17:30:00Z,928,0,4098,9104
2016-01-08,37,2016-01-08T18:00:00Z,892,0,4098,9104
2016-01-08,38,2016-01-08T18:30:00Z,855,0,4098,9104
2016-01-08,39,2016-01-08T19:00:00Z,846,0,4098,9104
2016-01-08,40,2016-01-08T19:30:00Z,836,0,4098,9104
2016-01-08,41,2016-01-08T20:00:00Z,830,0,4098,9104
2016-01-08,42,2016-01-08T20:30:00Z,825,0,4098,9104
2016-01-08,43,2016-01-08T21:00:00Z,822,0,4098,9104
2016-01-08,44,2016-01-08T21:30:00Z,818,0,4098,9104
2016-01-08,45,2016-01-08T22:00:00Z,826,0,4098,9104
2016-01-08,46,2016-01-08T22:30:00Z,835,0,4098,9104
2016-01-08,47,2016-01-08T23:00:00Z,822,0,4098,9104
2016-01-08,48,2016-01-08T23:30:00Z,810,0,4098,9104
2016-01-09,1,2016-01-09T00:00:00Z,808,0,4098,9110
2016-01-09,2,2016-01-09T00:30:00Z,807,0,4098,9110
2016-01-09,3,2016-01-09T01:00:00Z,821,0,4098,9110
2016-01-09,4,2016-01-09T01:30:00Z,835,0,4098,9110
2016-01-09,5,2016-01-09T02:00:00Z,850,0,4098,9110
2016-01-09,6,2016-01-09T02:30:00Z,864,0,4098,9110
2016-01-09,7,2016-01-09T03:00:00Z,872,0,4098,9110
2016-01-09,8,2016-01-09T03:30:00Z,881,0,4098,9110
2016-01-09,9,2016-01-09T04:00:00Z,916,0,4098,9110
2016-01-09,10,2016-01-09T04:30:00Z,952,0,4098,9110
2016-01-09,11,2016-01-09T05:00:00Z,984,0,4098,9110
2016-01-09,12,2016-01-09T05:30:00Z,1016,0,4098,9110
