settlement_date,settlement_period,period_start_utc,embedded_wind_mw,embedded_solar_mw,embedded_wind_capacity_mw,embedded_solar_capacity_mw
2018-01-03,21,2018-01-03T10:00:00Z,3902,1360,5754,12916
2018-01-03,22,2018-01-03T10:30:00Z,3902,1890,5754,12916
2018-01-03,23,2018-01-03T11:00:00Z,3924,2220,5754,12916
2018-01-03,24,2018-01-03T11:30:00Z,3946,2320,5754,12916
2018-01-03,25,2018-01-03T12:00:00Z,3927,2460,5754,12916
2018-01-03,26,2018-01-03T12:30:00Z,3908,2660,5754,12916
2018-01-03,27,2018-01-03T13:00:00Z,3848,2350,5754,12916
2018-01-03,28,2018-01-03T13:30:00Z,3788,1830,5754,12916
2018-01-03,29,2018-01-03T14:00:00Z,3720,964,5754,12916
2018-01-03,30,2018-01-03T14:30:00Z,3652,588,5754,12916
2018-01-03,31,2018-01-03T15:00:00Z,3598,170,5754,12916
2018-01-03,32,2018-01-03T15:30:00Z,3543,16,5754,12916
2018-01-03,33,2018-01-03T16:00:00Z,3470,1,5754,12916
2018-01-03,34,2018-01-03T16:30:00Z,3398,1,5754,12916
2018-01-03,35,2018-01-03T17:00:00Z,3395,2,5754,12916
2018-01-03,36,2018-01-03T17:30:00Z,3392,0,5754,12916
2018-01-03,37,2018-01-03T18:00:00Z,3354,0,5754,12916
2018-01-03,38,2018-01-03T18:30:00Z,3315,0,5754,12916
2018-01-03,39,2018-01-03T19:00:00Z,3267,0,5754,12916
2018-01-03,40,2018-01-03T19:30:00Z,3219,0,5754,12916
2018-01-03,41,2018-01-03T20:00:00Z,3167,1,5754,12916
2018-01-03,42,2018-01-03T20:30:00Z,3115,0,5754,12916
2018-01-03,43,2018-01-03T21:00:00Z,2982,0,5754,12916
2018-01-03,44,2018-01-03T21:30:00Z,2850,0,5754,12916
2018-01-03,45,2018-01-03T22:00:00Z,2694,1,5754,12916
2018-01-03,46,2018-01-03T22:30:00Z,2538,0,5754,12916
2018-01-03,47,2018-01-03T23:00:00Z,2366,0,5754,12916
2018-01-03,48,2018-01-03T23:30:00Z,2195,0,5754,12916
2018-01-04,1,2018-01-04T00:00:00Z,2045,0,5754,12916
2018-01-04,2,2018-01-04T00:30:00Z,1895,0,5754,12916
2018-01-04,3,2018-01-04T01:00:00Z,1755,0,5754,12916
2018-01-04,4,2018-01-04T01:30:00Z,1615,0,5754,12916
2018-01-04,5,2018-01-04T02:00:00Z,1464,0,5754,12916
2018-01-04,6,2018-01-04T02:30:00Z,1312,0,5754,12916
2018-01-04,7,2018-01-04T03:00:00Z,1242,0,5754,12916
2018-01-04,8,2018-01-04T03:30:00Z,1173,0,5754,12916
2018-01-04,9,2018-01-04T04:00:00Z,1186,0,5754,12916
2018-01-04,10,2018-01-04T04:30:00Z,1200,0,5754,12916
2018-01-04,11,2018-01-04T05:00:00Z,1302,0,5754,12916
2018-01-04,12,2018-01-04T05:30:00Z,1405,0,5754,12916
2018-01-04,13,2018-01-04T06:00:00Z,1388,0,5754,12916
2018-01-04,14,2018-01-04T06:30:00Z,1370,0,5754,12916
2018-01-04,15,2018-01-04T07:00:00Z,1415,0,5754,12916
2018-01-04,16,2018-01-04T07:30:00Z,1460,0,5754,12916
2018-01-04,17,2018-01-04T08:00:00Z,1510,0,5754,12916
2018-01-04,18,2018-01-04T08:30:00Z,1560,13,5754,12916
2018-01-04,19,2018-01-04T09:00:00Z,1684,109,5754,12916
2018-01-04,20,2018-01-04T09:30:00Z,1807,335,5754,12916
2018-01-04,21,2018-01-04T10:00:00Z,1941,478,5754,12916
2018-01-04,22,2018-01-04T10:30:00Z,2075,779,5754,12916
2018-01-04,23,2018-01-04T11:00:00Z,2188,806,5754,12916
2018-01-04,24,2018-01-04T11:30:00Z,2302,885,5754,12916
2018-01-04,25,2018-01-04T12:00:00Z,2382,857,5754,12916
2018-01-04,26,2018-01-04T12:30:00Z,2462,827,5754,12916
2018-01-04,27,2018-01-04T13:00:00Z,2527,1010,5754,12916
2018-01-04,28,2018-01-04T13:30:00Z,2592,1050,5754,12916
2018-01-04,29,2018-01-04T14:00:00Z,2621,958,5754,12916
2018-01-04,30,2018-01-04T14:30:00Z,2650,884,5754,12916
2018-01-04,31,2018-01-04T15:00:00Z,2698,629,5754,12916
2018-01-04,32,2018-01-04T15:30:00Z,2745,152,5754,12916
2018-01-04,33,2018-01-04T16:00:00Z,2750,2,5754,12916
2018-01-04,34,2018-01-04T16:30:00Z,2756,0,5754,12916
2018-01-04,35,2018-01-04T17:00:00Z,2755,5,5754,12916
2018-01-04,36,2018-01-04T17:30:00Z,2754,0,5754,12916
2018-01-04,37,2018-01-04T18:00:00Z,2648,0,5754,12916
2018-01-04,38,2018-01-04T18:30:00Z,2542,0,5754,12916
2018-01-04,39,2018-01-04T19:00:00Z,2424,0,5754,12916
2018-01-04,40,2018-01-04T19:30:00Z,2305,0,5754,12916
2018-01-04,41,2018-01-04T20:00:00Z,2174,0,5754,12916
2018-01-04,42,2018-01-04T20:30:00Z,2044,0,5754,12916
2018-01-04,43,2018-01-04T21:00:00Z,1936,0,5754,12916
2018-01-04,44,2018-01-04T21:30:00Z,1829,0,5754,12916
2018-01-04,45,2018-01-04T22:00:00Z,1708,0,5754,12916
2018-01-04,46,2018-01-04T22:30:00Z,1587,0,5754,12916
2018-01-04,47,2018-01-04T23:00:00Z,1414,0,5754,12916
2018-01-04,48,2018-01-04T23:30:00Z,1242,0,5754,12916
2018-01-05,1,2018-01-05T00:00:00Z,1186,0,5754,12916
2018-01-05,2,2018-01-05T00:30:00Z,1129,0,5754,12916
2018-01-05,3,2018-01-05T01:00:00Z,1132,0,5754,12916
2018-01-05,4,2018-01-05T01:30:00Z,1134,0,5754,12916
2018-01-05,5,2018-01-05T02:00:00Z,1134,0,5754,12916
2018-01-05,6,2018-01-05T02:30:00Z,1133,0,5754,12916
2018-01-05,7,2018-01-05T03:00:00Z,1108,0,5754,12916
2018-01-05,8,2018-01-05T03:30:00Z,1084,0,5754,12916
2018-01-05,9,2018-01-05T04:00:00Z,1087,0,5754,12916
2018-01-05,10,2018-01-05T04:30:00Z,1090,0,5754,12916
2018-01-05,11,2018-01-05T05:00:00Z,1090,0,5754,12916
2018-01-05,12,2018-01-05T05:30:00Z,1091,0,5754,12916
2018-01-05,13,2018-01-05T06:00:00Z,1106,0,5754,12916
2018-01-05,14,2018-01-05T06:30:00Z,1121,0,5754,12916
2018-01-05,15,2018-01-05T07:00:00Z,1117,0,5754,12916
2018-01-05,16,2018-01-05T07:30:00Z,1113,0,5754,12916
2018-01-05,17,2018-01-05T08:00:00Z,1126,2,5754,12916
2018-01-05,18,2018-01-05T08:30:00Z,1139,59,5754,12916
2018-01-05,19,2018-01-05T09:00:00Z,1144,321,5754,12916
2018-01-05,20,2018-01-05T09:30:00Z,1148,801,5754,12916
2018-01-05,21,2018-01-05T10:00:00Z,1176,1170,5754,12916
2018-01-05,22,2018-01-05T10:30:00Z,1205,1580,5754,12916
2018-01-05,23,2018-01-05T11:00:00Z,1240,1690,5754,12916
2018-01-05,24,2018-01-05T11:30:00Z,1274,2150,5754,12916
2018-01-05,25,2018-01-05T12:00:00Z,1282,2190,5754,12916
2018-01-05,26,2018-01-05T12:30:00Z,1291,2220,5754,12916
2018-01-05,27,2018-01-05T13:00:00Z,1274,2000,5754,12916
2018-01-05,28,2018-01-05T13:30:00Z,1256,1640,5754,12916
2018-01-05,29,2018-01-05T14:00:00Z,1241,1130,5754,12916
2018-01-05,30,2018-01-05T14:30:00Z,1226,764,5754,12916
2018-01-05,31,2018-01-05T15:00:00Z,1232,284,5754,12916
2018-01-05,32,2018-01-05T15:30:00Z,1238,45,5754,12916
2018-01-05,33,2018-01-05T16:00:00Z,1246,4,5754,12916
2018-01-05,34,2018-01-05T16:30:00Z,1254,1,5754,12916
2018-01-05,35,2018-01-05T17:00:00Z,1292,1,5754,12916
2018-01-05,36,2018-01-05T17:30:00Z,1329,1,5754,12916
2018-01-05,37,2018-01-05T18:00:00Z,1384,0,5754,12916
2018-01-05,38,2018-01-05T18:30:00Z,1439,0,5754,12916
2018-01-05,39,2018-01-05T19:00:00Z,1518,0,5754,12916
2018-01-05,40,2018-01-05T19:30:00Z,1598,0,5754,12916
2018-01-05,41,2018-01-05T20:00:00Z,1625,0,5754,12916
2018-01-05,42,2018-01-05T20:30:00Z,1652,0,5754,12916
2018-01-05,43,2018-01-05T21:00:00Z,1694,0,5754,12916
2018-01-05,44,2018-01-05T21:30:00Z,1736,0,5754,12916
2018-01-05,45,2018-01-05T22:00:00Z,1730,0,5754,12916
2018-01-05,46,2018-01-05T22:30:00Z,1724,0,5754,12916
2018-01-05,47,2018-01-05T23:00:00Z,1667,0,5754,12916
2018-01-05,48,2018-01-05T23:30:00Z,1610,0,5754,12916
2018-01-06,1,2018-01-06T00:00:00Z,1621,0,5754,12916
2018-01-06,2,2018-01-06T00:30:00Z,1632,0,5754,12916
2018-01-06,3,2018-01-06T01:00:00Z,1680,0,5754,12916
2018-01-06,4,2018-01-06T01:30:00Z,1729,0,5754,12916
2018-01-06,5,2018-01-06T02:00:00Z,1797,0,5754,12916
2018-01-06,6,2018-01-06T02:30:00Z,1865,0,5754,12916
2018-01-06,7,2018-01-06T03:00:00Z,1908,0,5754,12916
2018-01-06,8,2018-01-06T03:30:00Z,1951,0,5754,12916
2018-01-06,9,2018-01-06T04:00:00Z,2016,0,5754,12916
2018-01-06,10,2018-01-06T04:30:00Z,2080,0,5754,12916
2018-01-06,11,2018-01-06T05:00:00Z,2117,0,5754,12916
2018-01-06,12,2018-01-06T05:30:00Z,2154,0,5754,12916
2018-01-06,13,2018-01-06T06:00:00Z,2174,0,5754,12916
2018-01-06,14,2018-01-06T06:30:00Z,2194,0,5754,12916
2018-01-06,15,2018-01-06T07:00:00Z,2206,0,5754,12916
2018-01-06,16,2018-01-06T07:30:00Z,2217,0,5754,12916
2018-01-06,17,2018-01-06T08:00:00Z,2244,2,5754,12916
2018-01-06,18,2018-01-06T08:30:00Z,2272,65,5754,12916
2018-01-06,19,2018-01-06T09:00:00Z,2250,293,5754,12916
2018-01-06,20,2018-01-06T09:30:00Z,2229,596,5754,12916
2018-01-06,21,2018-01-06T10:00:00Z,2264,1120,5754,12916
2018-01-06,22,2018-01-06T10:30:00Z,2298,1640,5754,12916
2018-01-06,23,2018-01-06T11:00:00Z,2334,2140,5754,12916
2018-01-06,24,2018-01-06T11:30:00Z,2371,1990,5754,12916
2018-01-06,25,2018-01-06T12:00:00Z,2444,1830,5754,12916
2018-01-06,26,2018-01-06T12:30:00Z,2518,1820,5754,12916
2018-01-06,27,2018-01-06T13:00:00Z,2504,1590,5754,12916
2018-01-06,28,2018-01-06T13:30:00Z,2490,1340,5754,12916
2018-01-06,29,2018-01-06T14:00:00Z,2430,896,5754,12916
2018-01-06,30,2018-01-06T14:30:00Z,2370,628,5754,12916
2018-01-06,31,2018-01-06T15:00:00Z,2302,338,5754,12916
2018-01-06,32,2018-01-06T15:30:00Z,2234,86,5754,12916
2018-01-06,33,2018-01-06T16:00:00Z,2158,6,5754,12916
2018-01-06,34,2018-01-06T16:30:00Z,2083,0,5754,12916
2018-01-06,35,2018-01-06T17:00:00Z,2060,0,5754,12916
2018-01-06,36,2018-01-06T17:30:00Z,2038,0,5754,12916
2018-01-06,37,2018-01-06T18:00:00Z,1998,0,5754,12916
2018-01-06,38,2018-01-06T18:30:00Z,1959,0,5754,12916
2018-01-06,39,2018-01-06T19:00:00Z,1916,0,5754,12916
2018-01-06,40,2018-01-06T19:30:00Z,1872,0,5754,12916
2018-01-06,41,2018-01-06T20:00:00Z,1820,0,5754,12916
2018-01-06,42,2018-01-06T20:30:00Z,1767,0,5754,12916
2018-01-06,43,2018-01-06T21:00:00Z,1720,0,5754,12916
2018-01-06,44,2018-01-06T21:30:00Z,1672,0,5754,12916
2018-01-06,45,2018-01-06T22:00:00Z,1620,0,5754,12916
2018-01-06,46,2018-01-06T22:30:00Z,1567,0,5754,12916
2018-01-06,47,2018-01-06T23:00:00Z,1562,0,5754,12916
2018-01-06,48,2018-01-06T23:30:00Z,1556,0,5754,12916
2018-01-07,1,2018-01-07T00:00:00Z,1560,0,5754,12916
2018-01-07,2,2018-01-07T00:30:00Z,1564,0,5754,12916
2018-01-07,3,2018-01-07T01:00:00Z,1550,0,5754,12916
2018-01-07,4,2018-01-07T01:30:00Z,1536,0,5754,12916
2018-01-07,5,2018-01-07T02:00:00Z,1527,0,5754,12916
2018-01-07,6,2018-01-07T02:30:00Z,1518,0,5754,12916
2018-01-07,7,2018-01-07T03:00:00Z,1520,0,5754,12916
2018-01-07,8,2018-01-07T03:30:00Z,1522,0,5754,12916
2018-01-07,9,2018-01-07T04:00:00Z,1530,0,5754,12916
2018-01-07,10,2018-01-07T04:30:00Z,1539,0,5754,12916
2018-01-07,11,2018-01-07T05:00:00Z,1540,0,5754,12916
2018-01-07,12,2018-01-07T05:30:00Z,1541,0,5754,12916
2018-01-07,13,2018-01-07T06:00:00Z,1544,0,5754,12916
2018-01-07,14,2018-01-07T06:30:00Z,1547,0,5754,12916
2018-01-07,15,2018-01-07T07:00:00Z,1549,0,5754,12916
2018-01-07,16,2018-01-07T07:30:00Z,1551,0,5754,12916
2018-01-07,17,2018-01-07T08:00:00Z,1557,5,5754,12916
2018-01-07,18,2018-01-07T08:30:00Z,1563,218,5754,12916
2018-01-07,19,2018-01-07T09:00:00Z,1602,848,5754,12916
2018-01-07,20,2018-01-07T09:30:00Z,1642,2090,5754,12916
2018-01-07,21,2018-01-07T10:00:00Z,1674,3060,5754,12916
2018-01-07,22,2018-01-07T10:30:00Z,1705,3960,5754,12916
2018-01-07,23,2018-01-07T11:00:00Z,1754,4480,5754,12916
2018-01-07,24,2018-01-07T11:30:00Z,1804,4690,5754,12916
2018-01-07,25,2018-01-07T12:00:00Z,1819,4860,5754,12916
2018-01-07,26,2018-01-07T12:30:00Z,1834,4970,5754,12916
2018-01-07,27,2018-01-07T13:00:00Z,1808,4670,5754,12916
2018-01-07,28,2018-01-07T13:30:00Z,1781,4220,5754,12916
2018-01-07,29,2018-01-07T14:00:00Z,1730,3500,5754,12916
2018-01-07,30,2018-01-07T14:30:00Z,1678,2470,5754,12916
2018-01-07,31,2018-01-07T15:00:00Z,1656,1310,5754,12916
2018-01-07,32,2018-01-07T15:30:00Z,1635,349,5754,12916
2018-01-07,33,2018-01-07T16:00:00Z,1607,16,5754,12916
2018-01-07,34,2018-01-07T16:30:00Z,1579,0,5754,12916
2018-01-07,35,2018-01-07T17:00:00Z,1598,0,5754,12916
2018-01-07,36,2018-01-07T17:30:00Z,1618,0,5754,12916
2018-01-07,37,2018-01-07T18:00:00Z,1624,0,5754,12916
2018-01-07,38,2018-01-07T18:30:00Z,1630,0,5754,12916
2018-01-07,39,2018-01-07T19:00:00Z,1658,0,5754,12916
2018-01-07,40,2018-01-07T19:30:00Z,1685,0,5754,12916
2018-01-07,41,2018-01-07T20:00:00Z,1702,0,5754,12916
2018-01-07,42,2018-01-07T20:30:00Z,1719,0,5754,12916
2018-01-07,43,2018-01-07T21:00:00Z,1748,0,5754,12916
2018-01-07,44,2018-01-07T21:30:00Z,1778,0,5754,12916
2018-01-07,45,2018-01-07T22:00:00Z,1796,0,5754,12916
2018-01-07,46,2018-01-07T22:30:00Z,1813,0,5754,12916
2018-01-07,47,2018-01-07T23:00:00Z,1838,0,5754,12916
2018-01-07,48,2018-01-07T23:30:00Z,1862,0,5754,12916
2018-01-08,1,2018-01-08T00:00:00Z,1868,0,5754,12916
2018-01-08,2,2018-01-08T00:30:00Z,1874,0,5754,12916
2018-01-08,3,2018-01-08T01:00:00Z,1894,0,5754,12916
2018-01-08,4,2018-01-08T01:30:00Z,1913,0,5754,12916
2018-01-08,5,2018-01-08T02:00:00Z,1952,0,5754,12916
2018-01-08,6,2018-01-08T02:30:00Z,1991,0,5754,12916
2018-01-08,7,2018-01-08T03:00:00Z,2034,0,5754,12916
2018-01-08,8,2018-01-08T03:30:00Z,2078,0,5754,12916
2018-01-08,9,2018-01-08T04:00:00Z,2071,0,5754,12916
2018-01-08,10,2018-01-08T04:30:00Z,2064,0,5754,12916
2018-01-08,11,2018-01-08T05:00:00Z,2075,0,5754,12916
2018-01-08,12,2018-01-08T05:30:00Z,2086,0,5754,12916
2018-01-08,13,2018-01-08T06:00:00Z,2088,0,5754,12916
2018-01-08,14,2018-01-08T06:30:00Z,2091,0,5754,12916
2018-01-08,15,2018-01-08T07:00:00Z,2109,0,5754,12916
2018-01-08,16,2018-01-08T07:30:00Z,2127,0,5754,12916
2018-01-08,17,2018-01-08T08:00:00Z,2120,4,5754,12916
2018-01-08,18,2018-01-08T08:30:00Z,2114,66,5754,12916
2018-01-08,19,2018-01-08T09:00:00Z,2089,351,5754,12916
2018-01-08,20,2018-01-08T09:30:00Z,2064,915,5754,12916
2018-01-08,21,2018-01-08T10:00:00Z,2074,1330,5754,12916
2018-01-08,22,2018-01-08T10:30:00Z,2083,1590,5754,12916
2018-01-08,23,2018-01-08T11:00:00Z,2115,1680,5754,12916
2018-01-08,24,2018-01-08T11:30:00Z,2147,1700,5754,12916
2018-01-08,25,2018-01-08T12:00:00Z,2171,1650,5754,12916
2018-01-08,26,2018-01-08T12:30:00Z,2195,1540,5754,12916
2018-01-08,27,2018-01-08T13:00:00Z,2190,1380,5754,12916
2018-01-08,28,2018-01-08T13:30:00Z,2184,1120,5754,12916
2018-01-08,29,2018-01-08T14:00:00Z,2176,738,5754,12916
2018-01-08,30,2018-01-08T14:30:00Z,2167,234,5754,12916
2018-01-08,31,2018-01-08T15:00:00Z,2163,53,5754,12916
2018-01-08,32,2018-01-08T15:30:00Z,2159,8,5754,12916
2018-01-08,33,2018-01-08T16:00:00Z,2163,0,5754,12916
2018-01-08,34,2018-01-08T16:30:00Z,2167,0,5754,12916
2018-01-08,35,2018-01-08T17:00:00Z,2198,0,5754,12916
2018-01-08,36,2018-01-08T17:30:00Z,2228,0,5754,12916
2018-01-08,37,2018-01-08T18:00:00Z,2263,0,5754,12916
2018-01-08,38,2018-01-08T18:30:00Z,2298,0,5754,12916
2018-01-08,39,2018-01-08T19:00:00Z,2313,0,5754,12916
2018-01-08,40,2018-01-08T19:30:00Z,2328,0,5754,12916
2018-01-08,41,2018-01-08T20:00:00Z,2310,0,5754,12916
2018-01-08,42,2018-01-08T20:30:00Z,2291,0,5754,12916
2018-01-08,43,2018-01-08T21:00:00Z,2264,0,5754,12916
2018-01-08,44,2018-01-08T21:30:00Z,2237,0,5754,12916
2018-01-08,45,2018-01-08T22:00:00Z,2200,0,5754,12916
2018-01-08,46,2018-01-08T22:30:00Z,2162,0,5754,12916
2018-01-08,47,2018-01-08T23:00:00Z,2105,0,5754,12916
2018-01-08,48,2018-01-08T23:30:00Z,2048,0,5754,12916
2018-01-09,1,2018-01-09T00:00:00Z,2040,0,5754,12916
2018-01-09,2,2018-01-09T00:30:00Z,2032,0,5754,12916
2018-01-09,3,2018-01-09T01:00:00Z,2032,0,5754,12916
2018-01-09,4,2018-01-09T01:30:00Z,2032,0,5754,12916
2018-01-09,5,2018-01-09T02:00:00Z,2024,0,5754,12916
2018-01-09,6,2018-01-09T02:30:00Z,2015,0,5754,12916
2018-01-09,7,2018-01-09T03:00:00Z,1996,0,5754,12916
2018-01-09,8,2018-01-09T03:30:00Z,1977,0,5754,12916
2018-01-09,9,2018-01-09T04:00:00Z,1906,0,5754,12916
2018-01-09,10,2018-01-09T04:30:00Z,1836,0,5754,12916
