settlement_date,settlement_period,period_start_utc,BIOMASS,CCGT,COAL,NPSHYD,NUCLEAR,OCGT,OIL,OTHER,PS,WIND,INTELEC,INTEW,INTFR,INTGRNL,INTIFA2,INTIRL,INTNED,INTNEM,INTNSL,INTVKL,INDO,ITSDO
2019-01-29,37,2019-01-29T18:00:00Z,1840,23292,5628,661,6976,100,0,27,670,5470,,-166,1998,,,-454,764,0,,,46208,47439
2019-01-29,38,2019-01-29T18:30:00Z,1842,23080,5528,622,6976,45,0,27,650,5606,,-178,1998,,,-422,768,0,,,45954,47165
2019-01-29,39,2019-01-29T19:00:00Z,1862,22885,5232,569,6976,0,0,27,1002,5445,,-42,1998,,,-284,1052,0,,,46125,47060
2019-01-29,40,2019-01-29T19:30:00Z,1888,22887,5200,533,6973,0,0,27,742,5144,,-24,1998,,,-232,1058,0,,,45584,46456
2019-01-29,41,2019-01-29T20:00:00Z,1878,22571,4611,419,6973,0,0,28,210,5166,,56,1998,,,-88,1058,0,,,44284,44990
2019-01-29,42,2019-01-29T20:30:00Z,1793,22019,3419,402,6977,0,0,28,44,5163,,8,1998,,,40,1058,0,,,42352,42972
2019-01-29,43,2019-01-29T21:00:00Z,1737,20841,2673,305,6973,0,0,28,304,5094,,0,1998,,,164,1000,0,,,40505,41114
2019-01-29,44,2019-01-29T21:30:00Z,1705,19491,2192,294,6975,0,0,28,148,4962,,0,1996,,,94,1000,0,,,38260,38873
2019-01-29,45,2019-01-29T22:00:00Z,1400,18085,1674,280,6971,0,0,28,254,4655,,0,1998,,,-18,1000,0,,,35715,36346
2019-01-29,46,2019-01-29T22:30:00Z,1215,16871,1515,256,6974,0,0,28,196,4081,,0,1998,,,-62,1000,0,,,33443,34119
2019-01-29,47,2019-01-29T23:00:00Z,1109,15549,1169,225,6965,0,0,28,184,3953,,-70,1998,,,-160,1000,0,,,31329,32176
2019-01-29,48,2019-01-28T23:30:00Z,874,15695,720,342,6970,0,0,27,-706,4465,,-536,1494,,,-446,1000,0,,,29986,31067
2019-01-30,1,2019-01-30T00:00:00Z,1014,15407,958,203,6966,0,0,27,-702,3750,,0,1998,,,-268,1058,0,,,29762,31402
2019-01-30,2,2019-01-30T00:30:00Z,1021,16556,960,201,6963,0,0,27,-1158,3345,,0,1998,,,-228,1058,0,,,30121,32249
2019-01-30,3,2019-01-30T01:00:00Z,1018,16687,1004,201,6961,0,0,27,-1604,3421,,0,1998,,,-176,1058,0,,,29971,32351
2019-01-30,4,2019-01-30T01:30:00Z,1011,16292,960,199,6966,0,0,27,-1846,3573,,0,1998,,,-176,1058,0,,,29435,32057
2019-01-30,5,2019-01-30T02:00:00Z,1005,15826,957,180,6965,0,0,28,-2016,3696,,0,1998,,,-66,1058,0,,,29007,31679
2019-01-30,6,2019-01-30T02:30:00Z,1007,15495,958,178,6973,0,0,28,-2080,4048,,0,1998,,,-64,1056,0,,,28966,31704
2019-01-30,7,2019-01-30T03:00:00Z,1027,15107,958,165,6965,0,0,28,-2264,4315,,0,1998,,,-118,1058,0,,,28620,31602
2019-01-30,8,2019-01-30T03:30:00Z,1052,14765,970,162,6968,0,0,28,-2246,4289,,0,1998,,,-118,1058,0,,,28307,31270
2019-01-30,9,2019-01-30T04:00:00Z,1080,14782,1010,160,6971,0,0,29,-2226,4129,,0,1998,,,-126,1000,0,,,28186,31138
2019-01-30,10,2019-01-30T04:30:00Z,1116,15119,1065,164,6973,0,0,27,-2170,3835,,0,1998,,,-124,1000,0,,,28382,31276
2019-01-30,11,2019-01-30T05:00:00Z,1139,16036,1290,176,6980,0,0,27,-1790,3382,,0,1998,,,-272,970,0,,,29300,31961
2019-01-30,12,2019-01-30T05:30:00Z,1170,16875,1768,207,6976,0,0,27,-1320,3177,,0,1998,,,-246,828,0,,,30814,32981
2019-01-30,13,2019-01-30T06:00:00Z,1441,18913,2804,302,6973,0,0,27,144,2821,,40,1590,,,-96,0,0,,,34327,35046
2019-01-30,14,2019-01-30T06:30:00Z,1923,20573,4088,315,6978,0,0,27,222,2770,,0,1588,,,50,0,0,,,37901,38512
2019-01-30,15,2019-01-30T07:00:00Z,2265,23055,5278,343,6974,0,0,27,556,2858,,-72,1478,,,-78,-136,0,,,41980,42877
2019-01-30,16,2019-01-30T07:30:00Z,2384,23999,6217,413,6971,0,0,28,326,2825,,-214,1478,,,-236,-140,0,,,43488,44695
2019-01-30,17,2019-01-30T08:00:00Z,2383,23797,6603,445,6971,0,0,26,396,2535,,-156,1946,,,-386,296,0,,,44266,45421
2019-01-30,18,2019-01-30T08:30:00Z,2422,24010,6894,470,6965,0,0,27,178,2439,,-152,1948,,,-454,304,0,,,44460,45685
2019-01-30,19,2019-01-30T09:00:00Z,2461,23934,7327,496,6969,0,0,28,268,2395,,-260,1998,,,-416,-100,0,,,44712,46104
2019-01-30,20,2019-01-30T09:30:00Z,2476,24143,7316,506,6968,0,0,28,182,2270,,-276,1998,,,-454,-104,0,,,44481,45935
2019-01-30,21,2019-01-30T10:00:00Z,2482,24126,7175,507,6969,0,0,29,242,2265,,-424,1998,,,-454,-310,0,,,44019,45823
2019-01-30,22,2019-01-30T10:30:00Z,2458,23950,6953,478,6973,0,0,28,134,2053,,-452,1998,,,-456,-324,0,,,43217,45065
2019-01-30,23,2019-01-30T11:00:00Z,2516,23781,6808,438,6970,0,0,27,158,1967,,-450,1998,,,-456,-678,0,,,42508,44704
2019-01-30,24,2019-01-30T11:30:00Z,2420,23767,6237,427,6972,0,0,28,138,2127,,-536,1998,,,-456,-682,0,,,41875,44161
2019-01-30,25,2019-01-30T12:00:00Z,2364,23699,5836,393,6971,0,0,27,140,2187,,-536,1998,,,-456,-510,0,,,41521,43634
2019-01-30,26,2019-01-30T12:30:00Z,2372,23641,5620,393,6971,0,0,27,152,2179,,-536,1998,,,-456,-470,0,,,41290,43363
2019-01-30,27,2019-01-30T13:00:00Z,2384,23338,5304,398,6969,0,0,27,162,2208,,-536,1998,,,-456,100,0,,,41307,42979
2019-01-30,28,2019-01-30T13:30:00Z,2363,23483,5288,416,6972,0,0,26,136,2095,,-536,1998,,,-456,100,0,,,41266,42940
2019-01-30,29,2019-01-30T14:00:00Z,2367,23879,5412,396,6973,0,0,27,144,1981,,-536,1998,,,-456,-100,0,,,41499,43206
2019-01-30,30,2019-01-30T14:30:00Z,2410,23982,5640,425,6971,0,0,27,210,1940,,-536,1998,,,-456,-102,0,,,41919,43623
2019-01-30,31,2019-01-30T15:00:00Z,2425,23737,6171,496,6978,0,0,28,140,1865,,-536,1998,,,-456,570,0,,,42801,44405
2019-01-30,32,2019-01-30T15:30:00Z,2458,24206,6590,548,6971,0,0,28,258,1872,,-536,1998,,,-456,646,0,,,43990,45594
2019-01-30,33,2019-01-30T16:00:00Z,2552,24111,7143,876,6970,0,0,28,266,1896,,-536,1998,,,-456,710,0,,,44964,46568
2019-01-30,34,2019-01-30T16:30:00Z,2557,24078,7435,919,6965,0,0,28,592,1956,,-536,1998,,,-456,714,0,,,45648,47257
2019-01-30,35,2019-01-30T17:00:00Z,2484,24122,7270,917,6977,78,0,28,1198,1868,,-536,1998,,,-456,970,0,,,46353,47960
2019-01-30,36,2019-01-30T17:30:00Z,2522,24269,7427,968,6983,100,0,28,1216,1748,,-536,1998,,,-456,974,0,,,46708,48315
2019-01-30,37,2019-01-30T18:00:00Z,2562,24402,7398,982,6966,100,0,28,1326,1633,,-536,1998,,,-456,1022,0,,,46856,48459
2019-01-30,38,2019-01-30T18:30:00Z,2543,24215,7426,964,6974,100,0,28,1526,1652,,-536,1998,,,-456,1024,0,,,46876,48473
2019-01-30,39,2019-01-30T19:00:00Z,2551,24311,7418,841,6970,20,0,27,1364,1510,,-536,1998,,,-456,1058,0,,,46436,48036
2019-01-30,40,2019-01-30T19:30:00Z,2505,24296,7261,673,6971,0,0,27,1102,1444,,-536,1998,,,-456,1058,0,,,45661,47267
2019-01-30,41,2019-01-30T20:00:00Z,2519,24134,6922,648,6968,0,0,27,940,1397,,-536,1998,,,-456,1058,0,,,45016,46622
2019-01-30,42,2019-01-30T20:30:00Z,2523,23675,6432,626,6971,0,0,27,414,1431,,-536,1998,,,-456,1058,0,,,43568,45173
2019-01-30,43,2019-01-30T21:00:00Z,2502,23226,5519,569,6969,0,0,27,360,1332,,-536,1998,,,-406,1000,0,,,41964,43515
2019-01-30,44,2019-01-30T21:30:00Z,2494,22751,4163,366,6977,0,0,28,306,1253,,-536,1998,,,-452,1000,0,,,39734,41330
2019-01-30,45,2019-01-30T22:00:00Z,2449,22050,2888,422,6978,0,0,27,216,1243,,-536,1770,,,-456,1000,0,,,37432,39033
2019-01-30,46,2019-01-30T22:30:00Z,2358,21004,1901,440,6977,0,0,28,244,1265,,-536,1768,,,-456,1000,10,,,35386,36986
2019-01-30,47,2019-01-30T23:00:00Z,1788,19028,1645,375,6974,0,0,28,146,1253,,-536,1996,,,-456,1000,612,,,33231,34831
2019-01-30,48,2019-01-29T23:30:00Z,1029,15194,972,217,6969,0,0,28,-128,3681,,-42,1998,,,-306,1000,0,,,31932,33531
2019-01-31,1,2019-01-31T00:00:00Z,918,18486,1359,279,6978,0,0,28,-24,1025,,-392,1996,,,-456,1056,990,,,31605,33075
2019-01-31,2,2019-01-31T00:30:00Z,918,18745,1387,238,6974,0,0,28,108,742,,-242,1996,,,-456,1058,1000,,,31855,33187
2019-01-31,3,2019-01-31T01:00:00Z,943,19249,1563,183,6977,0,0,27,-1074,637,,-88,1996,,,-422,1058,1000,,,31388,33543
2019-01-31,4,2019-01-31T01:30:00Z,959,18929,1522,183,6971,0,0,27,-1218,626,,0,1996,,,-328,1058,1000,,,31038,33184
2019-01-31,5,2019-01-31T02:00:00Z,915,18906,1402,170,6971,0,0,28,-1560,616,,0,1996,,,-164,1058,1000,,,30666,32990
2019-01-31,6,2019-01-31T02:30:00Z,935,18867,1385,168,6965,0,0,27,-1610,562,,0,1996,,,-66,1058,1000,,,30589,32864
2019-01-31,7,2019-01-31T03:00:00Z,979,18789,1356,168,6976,0,0,28,-1996,585,,0,1996,,,88,1058,1000,,,30354,32950
2019-01-31,8,2019-01-31T03:30:00Z,995,18581,1344,168,6968,0,0,28,-2370,609,,46,1996,,,166,1058,1000,,,29900,32871
2019-01-31,9,2019-01-31T04:00:00Z,993,18306,1343,167,6969,0,0,28,-2368,675,,182,1996,,,168,1000,1000,,,29761,32731
2019-01-31,10,2019-01-31T04:30:00Z,1185,18253,1409,170,6969,0,0,29,-2348,724,,288,1766,,,168,1000,966,,,29904,32853
2019-01-31,11,2019-01-31T05:00:00Z,1546,19898,1691,204,6974,0,0,29,-1388,815,,438,-146,,,168,986,94,,,30642,32881
2019-01-31,12,2019-01-31T05:30:00Z,1560,19907,2130,226,6973,0,0,28,-560,984,,504,-240,,,168,952,52,,,32023,33430
2019-01-31,13,2019-01-31T06:00:00Z,1624,21843,3162,294,6972,0,0,28,-78,1125,,504,326,,,168,136,0,,,35463,36141
2019-01-31,14,2019-01-31T06:30:00Z,2199,23022,4538,318,6974,0,0,28,236,1185,,504,322,,,168,102,4,,,38991,39600
2019-01-31,15,2019-01-31T07:00:00Z,2669,23647,5307,551,6976,0,0,32,450,1355,,504,1544,,,168,148,374,,,43109,43722
2019-01-31,16,2019-01-31T07:30:00Z,2697,23804,5525,752,6976,0,0,67,740,1472,,504,1546,,,168,156,388,,,44168,44774
2019-01-31,17,2019-01-31T08:00:00Z,2660,23742,5385,739,6975,0,0,67,526,1591,,496,1946,,,168,592,862,,,45105,45712
2019-01-31,18,2019-01-31T08:30:00Z,2669,24089,5416,766,6974,0,0,67,342,1679,,458,1946,,,168,606,876,,,45407,46016
2019-01-31,19,2019-01-31T09:00:00Z,2647,24235,5459,794,6968,0,0,67,316,1702,,370,1946,,,168,852,998,,,45870,46482
2019-01-31,20,2019-01-31T09:30:00Z,2656,23987,5433,793,6967,0,0,67,140,1709,,232,1946,,,168,852,1000,,,45503,46122
2019-01-31,21,2019-01-31T10:00:00Z,2651,24371,5415,730,6965,0,0,67,202,1651,,80,1756,,,168,458,1000,,,44864,45479
2019-01-31,22,2019-01-31T10:30:00Z,2650,24450,5348,612,6962,0,0,68,200,1738,,0,1756,,,94,446,1000,,,44696,45312
2019-01-31,23,2019-01-31T11:00:00Z,2656,24248,5346,522,6973,0,0,68,402,1849,,0,1554,,,90,212,1000,,,44297,44906
2019-01-31,24,2019-01-31T11:30:00Z,2622,24175,5406,467,6967,0,0,68,242,2182,,0,1554,,,120,208,1000,,,44378,44995
2019-01-31,25,2019-01-31T12:00:00Z,2637,24144,5383,395,6968,0,0,67,594,2375,,0,1554,,,126,102,1000,,,44711,45324
2019-01-31,26,2019-01-31T12:30:00Z,2617,24247,5290,355,6976,0,0,69,266,2621,,0,1552,,,58,100,980,,,44506,45119
2019-01-31,27,2019-01-31T13:00:00Z,2632,24277,5354,429,6969,0,0,67,358,2859,,0,1666,,,160,0,280,,,44419,45033
2019-01-31,28,2019-01-31T13:30:00Z,2633,24300,5270,446,6974,0,0,66,208,3065,,0,1668,,,150,0,252,,,44398,45015
2019-01-31,29,2019-01-31T14:00:00Z,2660,24388,5269,370,6976,0,0,68,374,3285,,0,1632,,,166,0,4,,,44571,45190
2019-01-31,30,2019-01-31T14:30:00Z,2641,24417,5228,420,6979,0,0,69,284,3475,,0,1632,,,146,0,0,,,44659,45281
2019-01-31,31,2019-01-31T15:00:00Z,2577,23766,4906,417,6978,0,0,68,250,3837,,0,1876,,,146,778,0,,,44891,45512
2019-01-31,32,2019-01-31T15:30:00Z,2553,23915,4894,440,6979,0,0,67,162,4246,,34,1876,,,94,922,38,,,45530,46150
2019-01-31,33,2019-01-31T16:00:00Z,2576,23694,4873,636,6972,0,0,68,358,4607,,-22,1994,,,-88,380,954,,,46352,47077
2019-01-31,34,2019-01-31T16:30:00Z,2557,23993,4852,644,6981,12,0,68,162,4965,,0,1994,,,-188,366,1000,,,46777,47587
2019-01-31,35,2019-01-31T17:00:00Z,2468,23655,4818,745,6976,100,0,84,154,5170,,0,1994,,,-336,664,1000,,,46906,47863
2019-01-31,36,2019-01-31T17:30:00Z,2707,23630,4337,762,6975,100,0,85,114,5281,,0,1994,,,-446,668,1000,,,46607,47675
2019-01-31,37,2019-01-31T18:00:00Z,2735,23707,4128,747,6978,100,0,69,104,5516,,-98,1994,,,-362,514,1000,,,46534,47617
2019-01-31,38,2019-01-31T18:30:00Z,2736,23556,4038,704,6977,100,0,69,148,5690,,-100,1994,,,-286,522,1000,,,46557,47564
2019-01-31,39,2019-01-31T19:00:00Z,2716,23131,3814,416,6978,56,0,68,264,5866,,-2,1994,,,-136,1044,1000,,,46611,47362
2019-01-31,40,2019-01-31T19:30:00Z,2715,22772,3234,397,6979,0,0,69,202,6085,,0,1994,,,36,1058,1000,,,45915,46535
2019-01-31,41,2019-01-31T20:00:00Z,2624,22081,2654,337,6982,0,0,67,126,6110,,68,1994,,,154,1058,1000,,,44622,45237
2019-01-31,42,2019-01-31T20:30:00Z,2381,20953,2041,317,6980,0,0,67,140,6099,,142,1994,,,168,1058,1000,,,42691,43301
2019-01-31,43,2019-01-31T21:00:00Z,2123,19779,1321,295,6982,0,0,67,174,6147,,290,1994,,,150,1000,1000,,,40676,41286
2019-01-31,44,2019-01-31T21:30:00Z,1608,18347,991,291,6982,0,0,67,166,6147,,296,1994,,,34,1000,1000,,,38271,38880
2019-01-31,45,2019-01-31T22:00:00Z,1293,17080,759,251,6985,0,0,68,308,5995,,156,1994,,,-76,1000,890,,,35838,36522
2019-01-31,46,2019-01-31T22:30:00Z,982,15561,617,246,6986,0,0,69,136,5931,,14,1994,,,-74,1000,888,,,33684,34372
2019-01-31,47,2019-01-31T23:00:00Z,704,13906,639,244,6987,0,0,69,-218,5897,,68,1994,,,62,1000,828,,,31511,32427
2019-01-31,48,2019-01-30T23:30:00Z,1115,18845,1442,373,6976,0,0,28,-4,1214,,-528,1996,,,-456,1000,636,,,30304,31370
2019-02-01,1,2019-02-01T00:00:00Z,505,13118,583,188,6985,0,0,68,-950,5549,,310,1994,,,274,1058,998,,,30010,31592
2019-02-01,2,2019-02-01T00:30:00Z,503,13102,579,169,6995,0,0,68,-502,5592,,356,1994,,,286,1058,1000,,,30537,31639
2019-02-01,3,2019-02-01T01:00:00Z,562,13679,581,125,6991,0,0,68,-1474,5597,,480,1994,,,280,1058,1000,,,30219,32353
2019-02-01,4,2019-02-01T01:30:00Z,557,13386,578,124,6990,0,0,68,-1830,5536,,488,1994,,,294,1058,1000,,,29502,31931
2019-02-01,5,2019-02-01T02:00:00Z,565,12805,588,122,6980,0,0,68,-1708,5476,,466,1994,,,288,1058,1000,,,29033,31340
2019-02-01,6,2019-02-01T02:30:00Z,694,12520,583,121,6979,0,0,67,-1696,5532,,468,1994,,,288,1058,1000,,,28985,31251
2019-02-01,7,2019-02-01T03:00:00Z,843,12727,587,111,6983,0,0,68,-2092,5377,,402,1994,,,266,1058,1000,,,28679,31371
2019-02-01,8,2019-02-01T03:30:00Z,843,12419,579,110,6984,0,0,68,-2178,5270,,402,1994,,,270,1058,1000,,,28136,30914
2019-02-01,9,2019-02-01T04:00:00Z,723,12422,584,110,6978,0,0,67,-2078,5279,,362,1994,,,288,1002,1000,,,28041,30718
2019-02-01,10,2019-02-01T04:30:00Z,712,12597,587,117,6980,0,0,67,-2044,5254,,364,1994,,,284,996,964,,,28169,30813
2019-02-01,11,2019-02-01T05:00:00Z,625,13260,758,179,6977,0,0,68,-884,5378,,236,1970,,,268,666,46,,,28857,30341
2019-02-01,12,2019-02-01T05:30:00Z,684,14005,963,181,6974,0,0,70,-618,5376,,280,1970,,,264,654,-38,,,30070,31327
2019-02-01,13,2019-02-01T06:00:00Z,906,17120,1603,202,6976,0,0,68,84,5203,,432,1998,,,284,242,-974,,,33461,35063
2019-02-01,14,2019-02-01T06:30:00Z,1212,19155,2585,194,6981,0,0,68,106,5073,,434,2000,,,166,224,-1016,,,36518,38151
2019-02-01,15,2019-02-01T07:00:00Z,1459,22085,3613,237,6982,0,0,45,168,5042,,296,1998,,,44,-756,-594,,,40210,42178
2019-02-01,16,2019-02-01T07:30:00Z,1502,23161,4391,451,6980,0,0,42,492,4894,,200,1998,,,-48,-946,-572,,,41912,44097
2019-02-01,17,2019-02-01T08:00:00Z,1511,23811,4545,521,6984,0,0,52,672,4913,,52,1998,,,40,-1070,-16,,,43383,45081
2019-02-01,18,2019-02-01T08:30:00Z,1520,24012,5083,528,6987,0,0,60,590,4709,,0,1998,,,46,-1072,0,,,43871,45559
2019-02-01,19,2019-02-01T09:00:00Z,1523,24092,5248,508,6982,0,0,62,336,4722,,0,1998,,,-38,-268,0,,,44536,45458
2019-02-01,20,2019-02-01T09:30:00Z,1519,24192,5396,610,6991,0,0,65,716,4430,,0,1998,,,-78,-244,16,,,44977,45913
2019-02-01,21,2019-02-01T10:00:00Z,1505,24150,5598,673,6983,0,0,67,754,4274,,0,1996,,,-228,-932,662,,,44881,46655
2019-02-01,22,2019-02-01T10:30:00Z,1517,24425,5592,656,6983,0,0,67,764,3921,,0,1996,,,-316,-942,686,,,44721,46592
2019-02-01,23,2019-02-01T11:00:00Z,1513,24211,5613,579,6980,0,0,67,726,3721,,-72,1996,,,-422,-308,942,,,44907,46321
2019-02-01,24,2019-02-01T11:30:00Z,1519,24269,5662,534,6981,0,0,67,408,3846,,-96,1996,,,-454,-284,948,,,44767,46215
2019-02-01,25,2019-02-01T12:00:00Z,1529,24058,5499,562,6976,0,0,67,776,3896,,-30,1996,,,-454,-210,1000,,,45018,46321
2019-02-01,26,2019-02-01T12:30:00Z,1763,23957,5477,463,6983,0,0,67,680,3884,,-122,1996,,,-450,-204,998,,,44823,46208
2019-02-01,27,2019-02-01T13:00:00Z,1810,23979,5461,353,6985,0,0,67,518,3945,,-272,1996,,,-380,0,696,,,44520,45784
2019-02-01,28,2019-02-01T13:30:00Z,1805,23910,5481,306,6979,0,0,67,150,4136,,-334,1996,,,-448,0,684,,,44095,45487
2019-02-01,29,2019-02-01T14:00:00Z,1806,23732,5520,308,6984,0,0,68,144,4421,,-160,1366,,,-288,86,210,,,44104,45208
2019-02-01,30,2019-02-01T14:30:00Z,1817,23550,4997,320,6979,0,0,66,148,4677,,-284,1998,,,-456,102,288,,,43530,44880
2019-02-01,31,2019-02-01T15:00:00Z,1821,23528,4550,349,6983,0,0,67,260,4897,,-266,1996,,,-456,142,314,,,43550,44880
2019-02-01,32,2019-02-01T15:30:00Z,1822,23720,4451,408,6980,0,0,67,374,4982,,-234,1996,,,-424,156,332,,,44001,45267
2019-02-01,33,2019-02-01T16:00:00Z,1818,23318,4554,519,6987,0,0,67,366,4732,,-278,1996,,,-454,614,978,,,44584,45923
2019-02-01,34,2019-02-01T16:30:00Z,1820,23670,4759,554,6984,61,0,68,216,4590,,-310,1996,,,-454,626,1000,,,44945,46320
2019-02-01,35,2019-02-01T17:00:00Z,1825,24026,4512,569,6979,100,0,83,516,4626,,-460,1996,,,-454,842,1000,,,45554,47074
2019-02-01,36,2019-02-01T17:30:00Z,1625,24246,4726,582,6982,100,0,83,358,4829,,-536,1996,,,-454,844,1000,,,45785,47384
2019-02-01,37,2019-02-01T18:00:00Z,1524,23970,4750,576,6986,100,0,69,292,5337,,-536,1996,,,-454,844,1000,,,45818,47417
2019-02-01,38,2019-02-01T18:30:00Z,1527,23924,4403,547,6980,100,0,69,280,5430,,-490,1996,,,-454,846,1000,,,45526,47081
2019-02-01,39,2019-02-01T19:00:00Z,1530,23765,4030,483,6980,20,0,69,262,5400,,-344,1996,,,-454,1056,1000,,,45100,46507
2019-02-01,40,2019-02-01T19:30:00Z,1522,23789,3062,465,6981,0,0,68,164,5296,,-326,1994,,,-412,1058,1000,,,43977,45325
2019-02-01,41,2019-02-01T20:00:00Z,1507,23197,2313,385,6979,0,0,68,284,4926,,-224,1994,,,-416,1058,1000,,,42428,43673
2019-02-01,42,2019-02-01T20:30:00Z,1504,22063,2045,317,6978,0,0,68,196,4872,,-208,1994,,,-404,1058,1000,,,40829,42050
2019-02-01,43,2019-02-01T21:00:00Z,1472,20203,1800,216,6978,0,0,68,156,5022,,-58,1994,,,-258,1002,1000,,,38947,39872
2019-02-01,44,2019-02-01T21:30:00Z,1417,18578,1260,189,6979,0,0,68,198,5114,,-72,1994,,,-220,1000,1000,,,36844,37746
2019-02-01,45,2019-02-01T22:00:00Z,1149,17447,858,297,6978,0,0,67,474,5032,,-226,1994,,,-304,1000,918,,,35017,36154
2019-02-01,46,2019-02-01T22:30:00Z,814,16748,748,305,6982,0,0,67,174,5171,,-302,1994,,,-436,1000,918,,,33533,34879
2019-02-01,47,2019-02-01T23:00:00Z,815,14792,685,164,6985,0,0,68,-12,5199,,-230,1994,,,-382,1000,1000,,,31415,32640
2019-02-01,48,2019-01-31T23:30:00Z,518,13193,586,236,6994,0,0,68,-446,5619,,160,1994,,,220,1000,828,,,30195,31119
2019-02-02,1,2019-02-02T00:00:00Z,812,12774,322,108,6989,0,0,68,-24,5493,,72,1994,,,-78,1058,1000,,,29935,30637
2019-02-02,2,2019-02-02T00:30:00Z,820,12776,305,105,6981,0,0,68,24,5429,,76,1994,,,102,1058,1000,,,30089,30712
2019-02-02,3,2019-02-02T01:00:00Z,826,12248,299,104,6987,0,0,68,-322,5811,,88,1994,,,252,1002,1000,,,29706,30628
2019-02-02,4,2019-02-02T01:30:00Z,829,11298,301,102,6984,0,0,68,-592,6160,,90,1994,,,298,1000,1000,,,28871,30064
2019-02-02,5,2019-02-02T02:00:00Z,830,11609,300,100,6982,0,0,68,-1226,6050,,2,1994,,,298,1000,1000,,,28343,30168
2019-02-02,6,2019-02-02T02:30:00Z,830,11640,300,99,6979,0,0,67,-1428,6041,,0,1994,,,298,1002,1000,,,28172,30200
2019-02-02,7,2019-02-02T03:00:00Z,828,11759,300,99,6987,0,0,67,-1898,6130,,0,1994,,,254,1002,1000,,,27865,30363
2019-02-02,8,2019-02-02T03:30:00Z,831,11460,300,99,6981,0,0,68,-2208,6106,,0,1996,,,254,1000,1000,,,27230,30039
2019-02-02,9,2019-02-02T04:00:00Z,831,10994,300,99,6982,0,0,67,-2118,6231,,0,1994,,,192,1000,1000,,,26922,29640
2019-02-02,10,2019-02-02T04:30:00Z,829,10787,300,102,6981,0,0,68,-2096,6274,,0,1996,,,192,1000,1000,,,26769,29464
2019-02-02,11,2019-02-02T05:00:00Z,701,10461,300,134,6983,0,0,69,-1798,6591,,0,1994,,,50,1000,1000,,,26805,29204
2019-02-02,12,2019-02-02T05:30:00Z,680,10830,300,139,6980,0,0,68,-1724,6633,,0,1996,,,28,1000,1000,,,27245,29568
2019-02-02,13,2019-02-02T06:00:00Z,751,12073,300,177,6976,0,0,69,-1358,6452,,0,1994,,,-90,1000,1000,,,28665,30713
2019-02-02,14,2019-02-02T06:30:00Z,830,13068,300,226,6975,0,0,69,-918,6413,,0,1994,,,-214,970,1000,,,30026,31759
2019-02-02,15,2019-02-02T07:00:00Z,828,14545,545,279,6983,0,0,69,102,6273,,0,1916,,,-266,142,1000,,,31744,32647
2019-02-02,16,2019-02-02T07:30:00Z,816,15254,729,332,6984,0,0,69,50,6506,,0,1914,,,-412,100,1000,,,32684,33715
2019-02-02,17,2019-02-02T08:00:00Z,830,17238,786,360,6977,0,0,69,298,6520,,-40,1964,,,-440,0,876,,,34777,35868
2019-02-02,18,2019-02-02T08:30:00Z,830,19274,837,382,6979,0,0,68,210,6373,,-126,1964,,,-454,0,876,,,36546,37739
2019-02-02,19,2019-02-02T09:00:00Z,822,19570,1058,396,6981,0,0,68,136,6282,,-274,1994,,,-456,860,998,,,37780,39125
2019-02-02,20,2019-02-02T09:30:00Z,829,19613,1140,390,6979,0,0,67,138,5871,,-340,1996,,,-456,1058,1000,,,37634,39042
2019-02-02,21,2019-02-02T10:00:00Z,833,19309,1192,377,6981,0,0,67,246,5896,,-484,1996,,,-456,1058,1000,,,37376,38922
2019-02-02,22,2019-02-02T10:30:00Z,832,19227,1133,362,6984,0,0,67,202,5901,,-536,1994,,,-456,1058,1000,,,37114,38713
2019-02-02,23,2019-02-02T11:00:00Z,830,18976,1080,325,6981,0,0,68,150,5875,,-536,1996,,,-456,1058,1000,,,36713,38313
2019-02-02,24,2019-02-02T11:30:00Z,831,18665,1068,322,6982,0,0,68,146,5851,,-536,1994,,,-456,1058,1000,,,36332,37933
2019-02-02,25,2019-02-02T12:00:00Z,832,18176,1134,300,6983,0,0,68,142,5865,,-536,1994,,,-456,1000,968,,,35828,37429
2019-02-02,26,2019-02-02T12:30:00Z,821,17447,1156,299,6992,0,0,69,142,5873,,-536,1994,,,-456,1000,968,,,35133,36735
2019-02-02,27,2019-02-02T13:00:00Z,826,17368,1037,317,6984,0,0,69,240,5738,,-536,1994,,,-456,1000,926,,,34872,36470
2019-02-02,28,2019-02-02T13:30:00Z,823,17100,989,321,6992,0,0,69,142,5862,,-536,1994,,,-456,1000,926,,,34581,36182
2019-02-02,29,2019-02-02T14:00:00Z,830,17373,919,319,6980,0,0,69,240,5758,,-536,1994,,,-456,1000,926,,,34784,36385
2019-02-02,30,2019-02-02T14:30:00Z,743,18353,838,321,6980,0,0,68,210,5463,,-536,1994,,,-456,1000,926,,,35066,36668
2019-02-02,31,2019-02-02T15:00:00Z,664,18961,1049,339,6978,0,0,69,680,5188,,-536,1996,,,-456,828,926,,,35843,37438
2019-02-02,32,2019-02-02T15:30:00Z,632,19923,1570,411,6986,0,0,67,466,4978,,-536,1994,,,-456,830,926,,,37104,38705
2019-02-02,33,2019-02-02T16:00:00Z,658,20888,2042,534,6984,0,0,67,320,4802,,-536,1994,,,-456,958,984,,,38851,40456
