settlement_date,settlement_period,system_sell_price
2024-01-02,47,126.0
2024-01-02,48,126.0
2024-01-03,1,108.7
2024-01-03,2,102.9
2024-01-03,3,102.5575
2024-01-03,4,80.81
2024-01-03,5,100.0
2024-01-03,6,100.0
2024-01-03,7,84.63
2024-01-03,8,80.15
2024-01-03,9,100.0
2024-01-03,10,76.65
2024-01-03,11,30.0
2024-01-03,12,30.0
2024-01-03,13,30.83887
2024-01-03,14,32.15
2024-01-03,15,32.0
2024-01-03,16,5.0
2024-01-03,17,5.0
2024-01-03,18,96.9
2024-01-03,19,119.0
2024-01-03,20,119.0
2024-01-03,21,119.0
2024-01-03,22,101.5
2024-01-03,23,119.0
2024-01-03,24,101.5
2024-01-03,25,101.5
2024-01-03,26,104.0
2024-01-03,27,105.0
2024-01-03,28,100.0
2024-01-03,29,41.04
2024-01-03,30,41.04
2024-01-03,31,41.3
2024-01-03,32,41.30082
2024-01-03,33,42.54
2024-01-03,34,105.0
2024-01-03,35,44.0
2024-01-03,36,105.0
2024-01-03,37,105.0
2024-01-03,38,105.0
2024-01-03,39,105.0
2024-01-03,40,45.0
2024-01-03,41,45.0
2024-01-03,42,45.15
2024-01-03,43,45.5
2024-01-03,44,109.0
2024-01-03,45,99.99
2024-01-03,46,99.99
2024-01-03,47,99.0
2024-01-03,48,99.0
2024-01-04,1,44.52
2024-01-04,2,39.22
2024-01-04,3,30.18
2024-01-04,4,30.66
2024-01-04,5,22.69059
2024-01-04,6,24.46
2024-01-04,7,27.86
2024-01-04,8,27.71059
2024-01-04,9,45.36
2024-01-04,10,46.65
2024-01-04,11,58.38
2024-01-04,12,57.16
2024-01-04,13,30.25
2024-01-04,14,30.0
2024-01-04,15,30.0
2024-01-04,16,50.0
2024-01-04,17,98.0
2024-01-04,18,41.0
2024-01-04,19,38.92586
2024-01-04,20,45.0
2024-01-04,21,41.0
2024-01-04,22,97.96
2024-01-04,23,52.0
2024-01-04,24,95.89
2024-01-04,25,98.0
2024-01-04,26,108.23746
2024-01-04,27,122.14
2024-01-04,28,119.95
2024-01-04,29,98.0
2024-01-04,30,98.0
2024-01-04,31,101.32
2024-01-04,32,100.03
2024-01-04,33,129.0
2024-01-04,34,52.0
2024-01-04,35,55.06
2024-01-04,36,132.5
2024-01-04,37,55.2
2024-01-04,38,55.2
2024-01-04,39,127.0
2024-01-04,40,119.0
2024-01-04,41,105.55
2024-01-04,42,56.53
2024-01-04,43,105.0
2024-01-04,44,56.6
2024-01-04,45,57.0
2024-01-04,46,122.0
2024-01-04,47,112.0
2024-01-04,48,116.0
2024-01-05,1,59.13
2024-01-05,2,96.78051
2024-01-05,3,94.0
2024-01-05,4,56.76
2024-01-05,5,55.04
2024-01-05,6,55.0
2024-01-05,7,39.0
2024-01-05,8,39.0
2024-01-05,9,50.0
2024-01-05,10,51.55
2024-01-05,11,57.05
2024-01-05,12,57.62
2024-01-05,13,57.05
2024-01-05,14,94.0
2024-01-05,15,38.0
2024-01-05,16,57.05
2024-01-05,17,57.05
2024-01-05,18,98.9
2024-01-05,19,98.9
2024-01-05,20,102.0
2024-01-05,21,103.0
2024-01-05,22,102.0
2024-01-05,23,58.2
2024-01-05,24,58.28
2024-01-05,25,56.03829
2024-01-05,26,58.3
2024-01-05,27,60.15
2024-01-05,28,60.0
2024-01-05,29,120.0
2024-01-05,30,60.18
2024-01-05,31,60.07
2024-01-05,32,120.0
2024-01-05,33,118.0
2024-01-05,34,117.4
2024-01-05,35,128.88
2024-01-05,36,119.0
2024-01-05,37,61.05
2024-01-05,38,118.0
2024-01-05,39,118.0
2024-01-05,40,114.0
2024-01-05,41,111.0
2024-01-05,42,109.0
2024-01-05,43,61.4
2024-01-05,44,61.4
2024-01-05,45,61.45
2024-01-05,46,111.21461
2024-01-05,47,61.47
2024-01-05,48,62.0
2024-01-06,1,61.5
2024-01-06,2,61.49
2024-01-06,3,61.49
2024-01-06,4,61.0
2024-01-06,5,61.0
2024-01-06,6,60.0
2024-01-06,7,59.0
2024-01-06,8,59.0
2024-01-06,9,59.0
2024-01-06,10,59.0
2024-01-06,11,60.0
2024-01-06,12,60.0
2024-01-06,13,60.0
2024-01-06,14,60.0
2024-01-06,15,51.1
2024-01-06,16,51.5
2024-01-06,17,60.0
2024-01-06,18,51.1
2024-01-06,19,55.52492
2024-01-06,20,60.0
2024-01-06,21,60.0
2024-01-06,22,101.12
2024-01-06,23,101.5
2024-01-06,24,126.92088
2024-01-06,25,135.0
2024-01-06,26,63.9
2024-01-06,27,61.5
2024-01-06,28,61.05
2024-01-06,29,131.18
2024-01-06,30,135.0
2024-01-06,31,130.0
2024-01-06,32,126.8
2024-01-06,33,61.84923
2024-01-06,34,116.9
2024-01-06,35,118.95
2024-01-06,36,116.9
2024-01-06,37,118.95
2024-01-06,38,118.95
2024-01-06,39,116.9
2024-01-06,40,62.25
2024-01-06,41,62.25
2024-01-06,42,62.25
2024-01-06,43,108.0
2024-01-06,44,62.5
2024-01-06,45,62.3
2024-01-06,46,62.31
2024-01-06,47,62.51
2024-01-06,48,110.0
2024-01-07,1,62.5
2024-01-07,2,105.0
2024-01-07,3,62.51
2024-01-07,4,62.51
2024-01-07,5,62.51
2024-01-07,6,105.0
2024-01-07,7,75.66
2024-01-07,8,95.0
2024-01-07,9,62.26
2024-01-07,10,62.26
2024-01-07,11,72.93
2024-01-07,12,62.26
2024-01-07,13,62.26
2024-01-07,14,62.26
2024-01-07,15,62.51
2024-01-07,16,104.0
2024-01-07,17,62.51
2024-01-07,18,104.0
2024-01-07,19,104.0
2024-01-07,20,101.7417
2024-01-07,21,100.0
2024-01-07,22,102.0
2024-01-07,23,100.0
2024-01-07,24,100.0
2024-01-07,25,102.0
2024-01-07,26,102.0
2024-01-07,27,125.46045
2024-01-07,28,122.5
2024-01-07,29,102.0
2024-01-07,30,100.0
2024-01-07,31,100.0
2024-01-07,32,118.0
2024-01-07,33,120.25289
2024-01-07,34,129.0
2024-01-07,35,132.0
2024-01-07,36,130.0
2024-01-07,37,65.61
2024-01-07,38,117.0
2024-01-07,39,117.0
2024-01-07,40,66.11
2024-01-07,41,67.0
2024-01-07,42,67.0
2024-01-07,43,118.0
2024-01-07,44,67.0
2024-01-07,45,66.6
2024-01-07,46,66.6
2024-01-07,47,66.6
2024-01-07,48,66.6
2024-01-08,1,66.6
2024-01-08,2,66.6
2024-01-08,3,66.6
2024-01-08,4,66.6
2024-01-08,5,66.62
2024-01-08,6,66.6
2024-01-08,7,65.54
2024-01-08,8,64.25
2024-01-08,9,64.21491
2024-01-08,10,64.3
2024-01-08,11,66.6
2024-01-08,12,66.6
2024-01-08,13,104.0
2024-01-08,14,66.62
2024-01-08,15,101.6
2024-01-08,16,130.0
2024-01-08,17,68.01
2024-01-08,18,68.01
2024-01-08,19,66.6
2024-01-08,20,68.0
2024-01-08,21,125.0
2024-01-08,22,125.0
2024-01-08,23,125.0
2024-01-08,24,125.0
2024-01-08,25,125.0
2024-01-08,26,125.0
2024-01-08,27,66.85
2024-01-08,28,67.1
2024-01-08,29,66.85
2024-01-08,30,129.0
2024-01-08,31,123.87216
2024-01-08,32,129.98
2024-01-08,33,66.96
2024-01-08,34,66.96
2024-01-08,35,66.96
2024-01-08,36,66.96
2024-01-08,37,66.96
2024-01-08,38,66.96
2024-01-08,39,88.0
2024-01-08,40,88.0
2024-01-08,41,66.96
2024-01-08,42,66.96
2024-01-08,43,66.96
2024-01-08,44,66.95
2024-01-08,45,66.96
2024-01-08,46,66.96
2024-01-08,47,60.6
2024-01-08,48,47.0
2024-01-09,1,60.0
2024-01-09,2,60.23535
2024-01-09,3,61.0
2024-01-09,4,55.95
2024-01-09,5,55.95
2024-01-09,6,54.0
2024-01-09,7,54.0
2024-01-09,8,41.0
2024-01-09,9,41.35071
2024-01-09,10,35.0
2024-01-09,11,35.0
2024-01-09,12,100.0
2024-01-09,13,61.0
2024-01-09,14,60.6
2024-01-09,15,62.0
2024-01-09,16,65.0
2024-01-09,17,62.1
2024-01-09,18,64.0
2024-01-09,19,62.1
2024-01-09,20,62.0
2024-01-09,21,62.1
2024-01-09,22,62.1
2024-01-09,23,60.95
2024-01-09,24,61.0
2024-01-09,25,62.1
2024-01-09,26,62.01468
2024-01-09,27,61.01
2024-01-09,28,62.1
2024-01-09,29,62.1
2024-01-09,30,62.10465
2024-01-09,31,62.3
2024-01-09,32,108.68
2024-01-09,33,109.28
2024-01-09,34,109.28
2024-01-09,35,63.0
2024-01-09,36,107.0
2024-01-09,37,119.74
2024-01-09,38,63.1
2024-01-09,39,63.05
2024-01-09,40,63.05
2024-01-09,41,63.0
2024-01-09,42,62.2
2024-01-09,43,63.1
2024-01-09,44,62.0
2024-01-09,45,61.12
2024-01-09,46,61.11
2024-01-09,47,61.12
2024-01-09,48,62.0
2024-01-10,1,62.0
2024-01-10,2,61.0
2024-01-10,3,61.0
2024-01-10,4,61.14
2024-01-10,5,61.14
2024-01-10,6,61.14
2024-01-10,7,122.0
2024-01-10,8,61.21
2024-01-10,9,62.0
2024-01-10,10,62.0
2024-01-10,11,61.4
2024-01-10,12,60.6
2024-01-10,13,61.4
2024-01-10,14,118.68
2024-01-10,15,139.9902
2024-01-10,16,139.11
2024-01-10,17,133.33
2024-01-10,18,134.8
2024-01-10,19,118.0
2024-01-10,20,119.53
2024-01-10,21,109.34
2024-01-10,22,109.14
2024-01-10,23,99.66
2024-01-10,24,99.66
2024-01-10,25,104.0
2024-01-10,26,104.06
2024-01-10,27,62.15
2024-01-10,28,127.8
2024-01-10,29,115.0
2024-01-10,30,115.0
2024-01-10,31,115.0
2024-01-10,32,130.0
2024-01-10,33,63.1
2024-01-10,34,124.0
2024-01-10,35,63.15
2024-01-10,36,63.2
2024-01-10,37,137.27
2024-01-10,38,65.2
2024-01-10,39,114.7
2024-01-10,40,114.7
2024-01-10,41,63.25
2024-01-10,42,63.3
2024-01-10,43,63.3
2024-01-10,44,63.3
2024-01-10,45,64.2
2024-01-10,46,63.3
2024-01-10,47,63.3
2024-01-10,48,63.3
2024-01-11,1,63.35
2024-01-11,2,63.36
2024-01-11,3,63.36
2024-01-11,4,63.36
2024-01-11,5,63.41
2024-01-11,6,63.41
2024-01-11,7,63.42
2024-01-11,8,63.42
2024-01-11,9,63.42
2024-01-11,10,62.55
2024-01-11,11,62.56
2024-01-11,12,62.58
2024-01-11,13,62.55
2024-01-11,14,112.13013
2024-01-11,15,135.0
2024-01-11,16,137.52
2024-01-11,17,112.51
2024-01-11,18,129.0
2024-01-11,19,105.69
2024-01-11,20,125.0
2024-01-11,21,125.0
2024-01-11,22,129.0
2024-01-11,23,119.0
2024-01-11,24,139.0
2024-01-11,25,139.0
2024-01-11,26,63.61
2024-01-11,27,64.4
2024-01-11,28,64.4
2024-01-11,29,100.64
2024-01-11,30,100.7
2024-01-11,31,65.0
2024-01-11,32,110.97
2024-01-11,33,115.22
2024-01-11,34,117.55
2024-01-11,35,117.2
2024-01-11,36,117.1
2024-01-11,37,116.53
2024-01-11,38,116.0
2024-01-11,39,104.35
2024-01-11,40,103.51
2024-01-11,41,96.32
2024-01-11,42,93.1
2024-01-11,43,85.0
2024-01-11,44,85.0
2024-01-11,45,76.13
2024-01-11,46,64.6
2024-01-11,47,64.6
2024-01-11,48,73.25
2024-01-12,1,95.0
2024-01-12,2,100.0
2024-01-12,3,63.41
2024-01-12,4,60.25
2024-01-12,5,63.41
2024-01-12,6,98.0
2024-01-12,7,125.0
2024-01-12,8,109.0
2024-01-12,9,99.99
2024-01-12,10,100.0
2024-01-12,11,63.45
2024-01-12,12,128.95
2024-01-12,13,100.29
2024-01-12,14,101.89
2024-01-12,15,95.1
2024-01-12,16,118.83
2024-01-12,17,120.0
2024-01-12,18,112.61
2024-01-12,19,128.9
2024-01-12,20,139.5
2024-01-12,21,70.0
2024-01-12,22,139.5
2024-01-12,23,109.0
2024-01-12,24,139.5
2024-01-12,25,109.0
2024-01-12,26,109.0
2024-01-12,27,126.0
2024-01-12,28,126.0
2024-01-12,29,127.0
2024-01-12,30,78.0
2024-01-12,31,126.0
2024-01-12,32,126.0
2024-01-12,33,125.9
2024-01-12,34,135.0
2024-01-12,35,130.0
2024-01-12,36,128.8
2024-01-12,37,119.23
2024-01-12,38,117.0
2024-01-12,39,103.04
2024-01-12,40,102.89
2024-01-12,41,109.9
2024-01-12,42,92.89
2024-01-12,43,90.49013
2024-01-12,44,88.8504
2024-01-12,45,104.9
2024-01-12,46,64.17
2024-01-12,47,102.5
2024-01-12,48,101.0
2024-01-13,1,100.0
2024-01-13,2,100.0
2024-01-13,3,65.0
2024-01-13,4,56.55
2024-01-13,5,59.00236
2024-01-13,6,64.2
2024-01-13,7,100.0
2024-01-13,8,100.0
2024-01-13,9,65.0
2024-01-13,10,100.0
2024-01-13,11,100.0
2024-01-13,12,104.0
2024-01-13,13,65.61617
2024-01-13,14,65.01
2024-01-13,15,64.23
2024-01-13,16,106.0
2024-01-13,17,60.11
2024-01-13,18,106.9
2024-01-13,19,64.23
2024-01-13,20,103.5
2024-01-13,21,64.25
2024-01-13,22,99.0
2024-01-13,23,63.0
2024-01-13,24,64.25
2024-01-13,25,106.9
2024-01-13,26,106.9
2024-01-13,27,106.9
2024-01-13,28,103.5
2024-01-13,29,62.0
2024-01-13,30,64.25
2024-01-13,31,106.9
2024-01-13,32,106.9
2024-01-13,33,106.9
2024-01-13,34,114.5
2024-01-13,35,118.0
2024-01-13,36,112.5
2024-01-13,37,112.0
2024-01-13,38,101.64
2024-01-13,39,65.0
2024-01-13,40,64.25
2024-01-13,41,112.5
2024-01-13,42,64.05
2024-01-13,43,61.0
2024-01-13,44,64.05
2024-01-13,45,116.0
2024-01-13,46,63.0
2024-01-13,47,61.0
2024-01-13,48,114.9
2024-01-14,1,55.5
2024-01-14,2,55.51
2024-01-14,3,86.84
2024-01-14,4,56.0
2024-01-14,5,56.0
2024-01-14,6,82.92
2024-01-14,7,85.19
2024-01-14,8,110.0
2024-01-14,9,110.13445
2024-01-14,10,110.0
2024-01-14,11,84.0
2024-01-14,12,81.29
2024-01-14,13,65.0
2024-01-14,14,60.0
2024-01-14,15,64.05
2024-01-14,16,64.05
2024-01-14,17,101.0
2024-01-14,18,65.00838
2024-01-14,19,102.0
2024-01-14,20,102.0
2024-01-14,21,57.25
2024-01-14,22,57.5
2024-01-14,23,101.0
2024-01-14,24,101.0
2024-01-14,25,102.0
2024-01-14,26,102.0
2024-01-14,27,101.5
2024-01-14,28,101.5
2024-01-14,29,101.5
2024-01-14,30,65.0
2024-01-14,31,65.0
2024-01-14,32,101.0
2024-01-14,33,101.5
2024-01-14,34,125.3
2024-01-14,35,125.0
2024-01-14,36,101.5
2024-01-14,37,101.5
2024-01-14,38,101.5
2024-01-14,39,114.5
2024-01-14,40,115.0
2024-01-14,41,114.5
2024-01-14,42,55.05951
2024-01-14,43,58.0
2024-01-14,44,58.1
2024-01-14,45,55.1
2024-01-14,46,100.0
2024-01-14,47,150.0
2024-01-14,48,127.76372
2024-01-15,1,97.0
2024-01-15,2,67.98
2024-01-15,3,51.0
2024-01-15,4,54.63419
2024-01-15,5,56.0
2024-01-15,6,97.0
2024-01-15,7,97.0
2024-01-15,8,100.0
2024-01-15,9,97.0
2024-01-15,10,40.0
2024-01-15,11,51.0
2024-01-15,12,40.0
2024-01-15,13,100.0
2024-01-15,14,100.0
2024-01-15,15,93.26
2024-01-15,16,90.87014
2024-01-15,17,100.0
2024-01-15,18,100.0
2024-01-15,19,111.0
2024-01-15,20,100.0
2024-01-15,21,67.98
2024-01-15,22,77.78
2024-01-15,23,58.56
2024-01-15,24,58.56
2024-01-15,25,59.46367
2024-01-15,26,58.56
2024-01-15,27,58.03
2024-01-15,28,58.03
2024-01-15,29,99.98
2024-01-15,30,99.98
2024-01-15,31,58.57
2024-01-15,32,110.0
2024-01-15,33,117.0
2024-01-15,34,125.0
2024-01-15,35,114.61
2024-01-15,36,125.0
2024-01-15,37,125.0
2024-01-15,38,108.0
2024-01-15,39,111.95
2024-01-15,40,59.8
2024-01-15,41,125.0
2024-01-15,42,59.8
2024-01-15,43,59.8
2024-01-15,44,59.8
2024-01-15,45,99.0
2024-01-15,46,59.0
2024-01-15,47,58.0
2024-01-15,48,99.5
2024-01-16,1,99.5
2024-01-16,2,104.5
2024-01-16,3,99.5
2024-01-16,4,59.8
2024-01-16,5,99.5
2024-01-16,6,59.8
2024-01-16,7,60.31659
2024-01-16,8,59.75
2024-01-16,9,59.8
2024-01-16,10,58.2
2024-01-16,11,59.8
2024-01-16,12,58.5
2024-01-16,13,50.1
2024-01-16,14,109.15004
2024-01-16,15,124.60642
2024-01-16,16,136.38
2024-01-16,17,131.35
2024-01-16,18,132.56
2024-01-16,19,110.16
2024-01-16,20,122.1
2024-01-16,21,136.7
2024-01-16,22,125.0
2024-01-16,23,124.5
2024-01-16,24,58.56
2024-01-16,25,59.1
2024-01-16,26,58.6
2024-01-16,27,78.07
2024-01-16,28,59.05
2024-01-16,29,91.5
2024-01-16,30,114.0
2024-01-16,31,95.89
2024-01-16,32,67.01
2024-01-16,33,101.42
2024-01-16,34,101.3
2024-01-16,35,82.61
2024-01-16,36,65.0
2024-01-16,37,59.1
2024-01-16,38,65.0
2024-01-16,39,83.1
2024-01-16,40,86.5
2024-01-16,41,75.82
2024-01-16,42,77.39
2024-01-16,43,127.48443
2024-01-16,44,104.0
2024-01-16,45,69.71
2024-01-16,46,58.51
2024-01-16,47,56.0
2024-01-16,48,56.5
2024-01-17,1,57.25
2024-01-17,2,114.55992
2024-01-17,3,57.2
2024-01-17,4,50.15617
2024-01-17,5,57.01
2024-01-17,6,57.25
2024-01-17,7,57.2
2024-01-17,8,57.25
2024-01-17,9,57.25
2024-01-17,10,57.3
2024-01-17,11,57.3
2024-01-17,12,57.3
2024-01-17,13,57.3
2024-01-17,14,57.3
2024-01-17,15,57.25
2024-01-17,16,60.0
2024-01-17,17,114.0
2024-01-17,18,57.3
2024-01-17,19,55.0
2024-01-17,20,57.56
2024-01-17,21,57.6
2024-01-17,22,80.0
2024-01-17,23,114.0
2024-01-17,24,57.62
2024-01-17,25,110.0
2024-01-17,26,114.0
2024-01-17,27,101.48
2024-01-17,28,99.76
2024-01-17,29,103.2
2024-01-17,30,62.0
2024-01-17,31,109.0
2024-01-17,32,125.0
2024-01-17,33,111.95
2024-01-17,34,110.19
2024-01-17,35,57.67
2024-01-17,36,57.67
2024-01-17,37,57.67
2024-01-17,38,57.68
2024-01-17,39,57.68
2024-01-17,40,57.68
2024-01-17,41,57.68
2024-01-17,42,57.3
2024-01-17,43,100.0
2024-01-17,44,100.0
2024-01-17,45,98.9
2024-01-17,46,98.9
2024-01-17,47,57.31
2024-01-17,48,58.0
2024-01-18,1,57.25
2024-01-18,2,58.0
2024-01-18,3,54.25
2024-01-18,4,51.01
2024-01-18,5,51.01
2024-01-18,6,95.4
2024-01-18,7,122.0
2024-01-18,8,126.0
2024-01-18,9,126.0
2024-01-18,10,135.0
2024-01-18,11,125.0
2024-01-18,12,106.0
2024-01-18,13,99.74
2024-01-18,14,101.58
2024-01-18,15,109.6
2024-01-18,16,111.0
2024-01-18,17,109.6
2024-01-18,18,122.98999
2024-01-18,19,108.0
2024-01-18,20,106.9
2024-01-18,21,106.9
2024-01-18,22,77.96
2024-01-18,23,92.5
2024-01-18,24,90.70987
2024-01-18,25,84.13013
2024-01-18,26,87.58
2024-01-18,27,92.62
2024-01-18,28,91.77712
2024-01-18,29,88.52
2024-01-18,30,59.0
2024-01-18,31,55.12
2024-01-18,32,55.12
2024-01-18,33,95.0
2024-01-18,34,95.45
2024-01-18,35,96.74
2024-01-18,36,94.52
2024-01-18,37,88.52
2024-01-18,38,88.87
2024-01-18,39,88.47
2024-01-18,40,88.9
2024-01-18,41,104.0
2024-01-18,42,102.0
2024-01-18,43,58.55
2024-01-18,44,57.48623
2024-01-18,45,46.14311
2024-01-18,46,50.0
2024-01-18,47,35.0
2024-01-18,48,47.70548
2024-01-19,1,53.0
2024-01-19,2,89.0
2024-01-19,3,53.0
2024-01-19,4,53.06
2024-01-19,5,89.0
2024-01-19,6,57.04
2024-01-19,7,35.0
2024-01-19,8,59.09
2024-01-19,9,62.33
2024-01-19,10,89.0
2024-01-19,11,89.0
2024-01-19,12,51.1
2024-01-19,13,86.79
2024-01-19,14,90.0
2024-01-19,15,96.27
2024-01-19,16,98.04
2024-01-19,17,94.9
2024-01-19,18,103.0
2024-01-19,19,103.0
2024-01-19,20,94.9
2024-01-19,21,103.0
2024-01-19,22,74.35
2024-01-19,23,87.32
2024-01-19,24,55.15
2024-01-19,25,55.15
2024-01-19,26,55.15
2024-01-19,27,55.12
2024-01-19,28,55.2
2024-01-19,29,55.21
2024-01-19,30,64.95
2024-01-19,31,71.91
2024-01-19,32,73.26
2024-01-19,33,78.91
2024-01-19,34,100.0
2024-01-19,35,95.60818
2024-01-19,36,89.73
2024-01-19,37,81.7
2024-01-19,38,75.07
2024-01-19,39,70.2
2024-01-19,40,82.25
2024-01-19,41,53.51
2024-01-19,42,53.57
2024-01-19,43,92.0
2024-01-19,44,90.0
2024-01-19,45,53.51
2024-01-19,46,64.92
2024-01-19,47,86.5
2024-01-19,48,85.5
2024-01-20,1,84.9
2024-01-20,2,85.5
2024-01-20,3,84.1
2024-01-20,4,84.1
2024-01-20,5,25.0
2024-01-20,6,25.0
2024-01-20,7,85.2
2024-01-20,8,53.62
2024-01-20,9,53.62
2024-01-20,10,85.0
2024-01-20,11,63.06
2024-01-20,12,30.0
2024-01-20,13,85.2
2024-01-20,14,85.2
2024-01-20,15,72.9
2024-01-20,16,68.53
2024-01-20,17,64.24
2024-01-20,18,93.0
2024-01-20,19,85.0
2024-01-20,20,85.0
2024-01-20,21,85.0
2024-01-20,22,85.0
2024-01-20,23,85.0
2024-01-20,24,85.0
2024-01-20,25,83.0
2024-01-20,26,83.0
2024-01-20,27,56.0
2024-01-20,28,94.3
2024-01-20,29,93.9
2024-01-20,30,93.9
2024-01-20,31,93.9
2024-01-20,32,93.9
2024-01-20,33,94.3
2024-01-20,34,94.3
2024-01-20,35,94.3
2024-01-20,36,94.3
2024-01-20,37,94.3
2024-01-20,38,93.9
2024-01-20,39,93.9
2024-01-20,40,93.5
2024-01-20,41,92.0
2024-01-20,42,83.0
2024-01-20,43,82.5
2024-01-20,44,82.0
2024-01-20,45,81.5
2024-01-20,46,59.77
2024-01-20,47,81.95
2024-01-20,48,81.95
2024-01-21,1,81.95
2024-01-21,2,85.95
2024-01-21,3,85.95
2024-01-21,4,56.41
2024-01-21,5,81.25
2024-01-21,6,84.95
2024-01-21,7,81.25
2024-01-21,8,81.25
2024-01-21,9,85.9
2024-01-21,10,85.9
2024-01-21,11,82.25
2024-01-21,12,34.75
2024-01-21,13,33.9
2024-01-21,14,55.5
2024-01-21,15,81.0
2024-01-21,16,81.0
2024-01-21,17,0.0
2024-01-21,18,81.0
2024-01-21,19,43.48
2024-01-21,20,81.0
2024-01-21,21,81.0
2024-01-21,22,81.0
2024-01-21,23,82.25
2024-01-21,24,84.85
2024-01-21,25,82.25
2024-01-21,26,81.0
2024-01-21,27,81.0
2024-01-21,28,81.0
2024-01-21,29,81.0
2024-01-21,30,81.0
2024-01-21,31,81.0
2024-01-21,32,86.4
2024-01-21,33,86.4
2024-01-21,34,90.9
2024-01-21,35,90.9
2024-01-21,36,90.9
2024-01-21,37,90.9
2024-01-21,38,90.9
2024-01-21,39,90.9
2024-01-21,40,90.9
2024-01-21,41,91.1
2024-01-21,42,91.1
2024-01-21,43,93.25
2024-01-21,44,90.9
2024-01-21,45,84.9
2024-01-21,46,84.5
2024-01-21,47,84.0
2024-01-21,48,82.5
2024-01-22,1,82.5
2024-01-22,2,83.95
2024-01-22,3,83.9
2024-01-22,4,83.9
2024-01-22,5,83.9
2024-01-22,6,83.95
2024-01-22,7,83.95
2024-01-22,8,83.85
2024-01-22,9,83.9
2024-01-22,10,83.9
2024-01-22,11,83.9
2024-01-22,12,83.9
2024-01-22,13,41.74
2024-01-22,14,85.5
2024-01-22,15,90.0
2024-01-22,16,90.0
2024-01-22,17,85.0
2024-01-22,18,89.0
2024-01-22,19,89.0
2024-01-22,20,89.0
2024-01-22,21,83.2
2024-01-22,22,50.02
2024-01-22,23,83.0
2024-01-22,24,82.95
2024-01-22,25,82.45
2024-01-22,26,82.4
2024-01-22,27,82.36
2024-01-22,28,81.96
2024-01-22,29,46.1
2024-01-22,30,46.1
2024-01-22,31,0.0
2024-01-22,32,35.53896
2024-01-22,33,46.1
2024-01-22,34,81.0
2024-01-22,35,89.0
2024-01-22,36,89.0
2024-01-22,37,80.0
2024-01-22,38,80.0
2024-01-22,39,80.0
2024-01-22,40,47.1
2024-01-22,41,80.0
2024-01-22,42,80.0
2024-01-22,43,47.1
2024-01-22,44,47.1
2024-01-22,45,37.8
2024-01-22,46,36.12
2024-01-22,47,39.93
2024-01-22,48,22.33
2024-01-23,1,12.9
2024-01-23,2,78.94
2024-01-23,3,12.9
2024-01-23,4,-21.53
2024-01-23,5,9.9
2024-01-23,6,10.0
2024-01-23,7,9.31
2024-01-23,8,9.31
2024-01-23,9,33.0
2024-01-23,10,78.94
2024-01-23,11,50.65
2024-01-23,12,50.46
