settlement_date,settlement_period,system_sell_price
2017-01-05,37,39.31827
2017-01-05,38,40.01031
2017-01-05,39,73.0
2017-01-05,40,73.0
2017-01-05,41,63.0
2017-01-05,42,63.0
2017-01-05,43,63.0
2017-01-05,44,61.57011
2017-01-05,45,61.55
2017-01-05,46,39.77
2017-01-05,47,61.79535
2017-01-05,48,62.78327
2017-01-06,1,61.36936
2017-01-06,2,62.5
2017-01-06,3,62.5
2017-01-06,4,62.40731
2017-01-06,5,69.0
2017-01-06,6,65.0
2017-01-06,7,60.9
2017-01-06,8,38.5
2017-01-06,9,38.38816
2017-01-06,10,38.13772
2017-01-06,11,38.5
2017-01-06,12,40.09755
2017-01-06,13,70.0
2017-01-06,14,68.49355
2017-01-06,15,40.0
2017-01-06,16,58.95931
2017-01-06,17,84.40427
2017-01-06,18,39.52875
2017-01-06,19,127.69737
2017-01-06,20,120.32533
2017-01-06,21,124.99
2017-01-06,22,138.54013
2017-01-06,23,89.0
2017-01-06,24,89.0
2017-01-06,25,102.67247
2017-01-06,26,114.44814
2017-01-06,27,83.5
2017-01-06,28,74.59391
2017-01-06,29,40.5
2017-01-06,30,40.5
2017-01-06,31,40.01
2017-01-06,32,40.01
2017-01-06,33,99.5
2017-01-06,34,99.5
2017-01-06,35,99.5
2017-01-06,36,122.68382
2017-01-06,37,99.5
2017-01-06,38,99.5
2017-01-06,39,77.43587
2017-01-06,40,40.51708
2017-01-06,41,40.0
2017-01-06,42,39.95001
2017-01-06,43,39.9254
2017-01-06,44,39.97116
2017-01-06,45,39.5
2017-01-06,46,38.60445
2017-01-06,47,38.84827
2017-01-06,48,40.0
2017-01-07,1,62.5
2017-01-07,2,62.5
2017-01-07,3,39.54773
2017-01-07,4,39.1
2017-01-07,5,39.1
2017-01-07,6,39.09457
2017-01-07,7,38.65146
2017-01-07,8,38.21488
2017-01-07,9,38.18906
2017-01-07,10,38.28011
2017-01-07,11,38.44744
2017-01-07,12,38.3
2017-01-07,13,52.42118
2017-01-07,14,38.40314
2017-01-07,15,38.00389
2017-01-07,16,34.442
2017-01-07,17,38.64863
2017-01-07,18,39.30206
2017-01-07,19,105.02353
2017-01-07,20,110.0
2017-01-07,21,110.0
2017-01-07,22,49.19
2017-01-07,23,52.71
2017-01-07,24,69.95
2017-01-07,25,69.95
2017-01-07,26,53.81
2017-01-07,27,48.87
2017-01-07,28,40.5
2017-01-07,29,40.386
2017-01-07,30,40.5
2017-01-07,31,110.0
2017-01-07,32,39.72768
2017-01-07,33,38.36381
2017-01-07,34,98.58674
2017-01-07,35,160.0
2017-01-07,36,160.0
2017-01-07,37,130.25706
2017-01-07,38,40.33413
2017-01-07,39,158.71513
2017-01-07,40,54.96663
2017-01-07,41,61.0
2017-01-07,42,38.1984
2017-01-07,43,38.01557
2017-01-07,44,38.0
2017-01-07,45,38.0
2017-01-07,46,38.05
2017-01-07,47,38.05
2017-01-07,48,37.15747
2017-01-08,1,37.02751
2017-01-08,2,37.02
2017-01-08,3,36.94062
2017-01-08,4,36.75
2017-01-08,5,36.8
2017-01-08,6,37.01647
2017-01-08,7,36.80002
2017-01-08,8,35.7
2017-01-08,9,35.65752
2017-01-08,10,35.56078
2017-01-08,11,35.09196
2017-01-08,12,35.65059
2017-01-08,13,35.72448
2017-01-08,14,35.63296
2017-01-08,15,35.60707
2017-01-08,16,35.11966
2017-01-08,17,36.36643
2017-01-08,18,34.0332
2017-01-08,19,38.08337
2017-01-08,20,38.5394
2017-01-08,21,38.54338
2017-01-08,22,38.4644
2017-01-08,23,80.2139
2017-01-08,24,82.0
2017-01-08,25,79.27598
2017-01-08,26,78.73836
2017-01-08,27,46.97
2017-01-08,28,40.63585
2017-01-08,29,40.75
2017-01-08,30,39.2783
2017-01-08,31,39.1
2017-01-08,32,38.12501
2017-01-08,33,38.23485
2017-01-08,34,40.75
2017-01-08,35,155.9
2017-01-08,36,135.6365
2017-01-08,37,39.31275
2017-01-08,38,40.5
2017-01-08,39,39.36647
2017-01-08,40,38.63523
2017-01-08,41,39.2514
2017-01-08,42,36.49269
2017-01-08,43,32.86814
2017-01-08,44,37.59372
2017-01-08,45,36.68115
2017-01-08,46,36.75
2017-01-08,47,37.71546
2017-01-08,48,36.44447
2017-01-09,1,33.66205
2017-01-09,2,33.05
2017-01-09,3,33.05
2017-01-09,4,33.05
2017-01-09,5,35.0
2017-01-09,6,37.05
2017-01-09,7,2.0
2017-01-09,8,2.0
2017-01-09,9,2.0
2017-01-09,10,2.0
2017-01-09,11,2.0
2017-01-09,12,30.0
2017-01-09,13,33.85
2017-01-09,14,28.0
2017-01-09,15,35.73749
2017-01-09,16,62.07942
2017-01-09,17,61.95
2017-01-09,18,39.86827
2017-01-09,19,40.05
2017-01-09,20,62.25
2017-01-09,21,72.74621
2017-01-09,22,69.69409
2017-01-09,23,62.25
2017-01-09,24,71.66125
2017-01-09,25,62.25
2017-01-09,26,62.25
2017-01-09,27,62.25
2017-01-09,28,62.25
2017-01-09,29,58.98589
2017-01-09,30,54.85
2017-01-09,31,39.98243
2017-01-09,32,40.08358
2017-01-09,33,40.03489
2017-01-09,34,86.3
2017-01-09,35,40.06289
2017-01-09,36,40.30123
2017-01-09,37,91.3
2017-01-09,38,40.0
2017-01-09,39,40.5261
2017-01-09,40,40.00806
2017-01-09,41,40.1
2017-01-09,42,60.84299
2017-01-09,43,59.40486
2017-01-09,44,39.7578
2017-01-09,45,38.05777
2017-01-09,46,39.50272
2017-01-09,47,38.23475
2017-01-09,48,35.46088
2017-01-10,1,30.86077
2017-01-10,2,36.5507
2017-01-10,3,36.23324
2017-01-10,4,30.5
2017-01-10,5,30.5
2017-01-10,6,30.5
2017-01-10,7,30.5
2017-01-10,8,56.9
2017-01-10,9,30.5
2017-01-10,10,56.9
2017-01-10,11,57.0
2017-01-10,12,57.0
2017-01-10,13,57.0841
2017-01-10,14,60.5
2017-01-10,15,44.69509
2017-01-10,16,40.0
2017-01-10,17,33.55
2017-01-10,18,33.55
2017-01-10,19,33.57271
2017-01-10,20,68.28417
2017-01-10,21,64.25
2017-01-10,22,64.25
2017-01-10,23,66.05098
2017-01-10,24,66.25262
2017-01-10,25,69.8
2017-01-10,26,64.25
2017-01-10,27,64.25
2017-01-10,28,64.25
2017-01-10,29,59.494
2017-01-10,30,40.04243
2017-01-10,31,39.62158
2017-01-10,32,39.0
2017-01-10,33,39.91075
2017-01-10,34,40.67374
2017-01-10,35,41.5
2017-01-10,36,40.42265
2017-01-10,37,40.67096
2017-01-10,38,40.37104
2017-01-10,39,40.25
2017-01-10,40,40.25
2017-01-10,41,40.05766
2017-01-10,42,35.07799
2017-01-10,43,0.25
2017-01-10,44,39.74128
2017-01-10,45,37.95
2017-01-10,46,35.15
2017-01-10,47,37.92755
2017-01-10,48,37.52298
2017-01-11,1,53.95
2017-01-11,2,62.5
2017-01-11,3,67.95
2017-01-11,4,68.72775
2017-01-11,5,67.95
2017-01-11,6,67.95
2017-01-11,7,67.95
2017-01-11,8,62.0
2017-01-11,9,62.0
2017-01-11,10,57.0
2017-01-11,11,39.2
2017-01-11,12,39.2
2017-01-11,13,62.0
2017-01-11,14,62.57295
2017-01-11,15,67.95
2017-01-11,16,67.95
2017-01-11,17,30.42756
2017-01-11,18,30.0
2017-01-11,19,36.38267
2017-01-11,20,33.36333
2017-01-11,21,36.00655
2017-01-11,22,37.12517
2017-01-11,23,37.88422
2017-01-11,24,39.2
2017-01-11,25,39.2
2017-01-11,26,38.88535
2017-01-11,27,37.66992
2017-01-11,28,30.0
2017-01-11,29,30.0
2017-01-11,30,30.0
2017-01-11,31,30.0
2017-01-11,32,39.22094
2017-01-11,33,40.0
2017-01-11,34,77.8
2017-01-11,35,77.8
2017-01-11,36,82.19706
2017-01-11,37,89.23387
2017-01-11,38,77.8
2017-01-11,39,70.0
2017-01-11,40,40.35
2017-01-11,41,40.25957
2017-01-11,42,58.11958
2017-01-11,43,39.59563
2017-01-11,44,40.04624
2017-01-11,45,39.76392
2017-01-11,46,37.6
2017-01-11,47,35.2483
2017-01-11,48,31.58557
2017-01-12,1,22.73383
2017-01-12,2,33.225
2017-01-12,3,30.0
2017-01-12,4,30.0
2017-01-12,5,30.0
2017-01-12,6,30.0
2017-01-12,7,30.0
2017-01-12,8,30.0
2017-01-12,9,58.28845
2017-01-12,10,59.85
2017-01-12,11,60.31446
2017-01-12,12,65.0
2017-01-12,13,66.0
2017-01-12,14,65.0
2017-01-12,15,63.66
2017-01-12,16,65.3505
2017-01-12,17,65.0
2017-01-12,18,63.66
2017-01-12,19,110.11502
2017-01-12,20,110.29059
2017-01-12,21,63.66
2017-01-12,22,42.46683
2017-01-12,23,63.66
2017-01-12,24,63.66
2017-01-12,25,153.87914
2017-01-12,26,111.87952
2017-01-12,27,158.15768
2017-01-12,28,152.70682
2017-01-12,29,214.315
2017-01-12,30,117.78844
2017-01-12,31,72.5
2017-01-12,32,95.0
2017-01-12,33,117.82824
2017-01-12,34,102.70319
2017-01-12,35,95.0
2017-01-12,36,45.0
2017-01-12,37,45.0
2017-01-12,38,42.76
2017-01-12,39,42.76
2017-01-12,40,42.0
2017-01-12,41,42.04938
2017-01-12,42,42.76
2017-01-12,43,44.78731
2017-01-12,44,65.0
2017-01-12,45,42.6
2017-01-12,46,55.85042
2017-01-12,47,61.89
2017-01-12,48,59.9796
2017-01-13,1,39.5264
2017-01-13,2,64.5
2017-01-13,3,39.5
2017-01-13,4,37.9
2017-01-13,5,36.81042
2017-01-13,6,37.0
2017-01-13,7,36.66582
2017-01-13,8,32.13132
2017-01-13,9,60.95
2017-01-13,10,59.95
2017-01-13,11,63.99
2017-01-13,12,64.24028
2017-01-13,13,80.0
2017-01-13,14,81.07227
2017-01-13,15,74.99
2017-01-13,16,76.18597
2017-01-13,17,67.60199
2017-01-13,18,42.0
2017-01-13,19,63.0
2017-01-13,20,79.85
2017-01-13,21,80.96834
2017-01-13,22,67.25
2017-01-13,23,67.25
2017-01-13,24,63.0
2017-01-13,25,42.0
2017-01-13,26,41.95
2017-01-13,27,42.0
2017-01-13,28,63.0
2017-01-13,29,66.61527
2017-01-13,30,67.0
2017-01-13,31,42.03777
2017-01-13,32,63.0
2017-01-13,33,82.05342
2017-01-13,34,95.0
2017-01-13,35,95.0
2017-01-13,36,97.0
2017-01-13,37,118.0
2017-01-13,38,96.10322
2017-01-13,39,80.0
2017-01-13,40,80.46483
2017-01-13,41,61.17115
2017-01-13,42,42.22773
2017-01-13,43,62.64046
2017-01-13,44,42.13731
2017-01-13,45,41.24191
2017-01-13,46,42.07205
2017-01-13,47,40.5
2017-01-13,48,40.27578
2017-01-14,1,39.07199
2017-01-14,2,38.5
2017-01-14,3,38.5
2017-01-14,4,39.0
2017-01-14,5,40.0
2017-01-14,6,56.75
2017-01-14,7,56.75
2017-01-14,8,42.05
2017-01-14,9,56.0
2017-01-14,10,56.0
2017-01-14,11,56.75
2017-01-14,12,56.85
2017-01-14,13,56.85
2017-01-14,14,56.75
2017-01-14,15,39.5
2017-01-14,16,38.79588
2017-01-14,17,39.64832
2017-01-14,18,65.0
2017-01-14,19,40.88157
2017-01-14,20,40.8142
2017-01-14,21,76.51973
2017-01-14,22,72.0
2017-01-14,23,69.0
2017-01-14,24,72.0
2017-01-14,25,68.57643
2017-01-14,26,72.0
2017-01-14,27,129.61295
2017-01-14,28,125.39005
2017-01-14,29,73.78287
2017-01-14,30,66.96985
2017-01-14,31,41.25
2017-01-14,32,42.16912
2017-01-14,33,40.9
2017-01-14,34,98.45
2017-01-14,35,95.0
2017-01-14,36,99.6527
2017-01-14,37,95.0
2017-01-14,38,43.94051
2017-01-14,39,95.0
2017-01-14,40,42.7
2017-01-14,41,42.7
2017-01-14,42,42.54634
2017-01-14,43,42.2
2017-01-14,44,41.65
2017-01-14,45,41.61589
2017-01-14,46,41.65
2017-01-14,47,62.95
2017-01-14,48,61.23765
2017-01-15,1,59.5
2017-01-15,2,59.5
2017-01-15,3,59.17304
2017-01-15,4,41.47998
2017-01-15,5,41.42296
2017-01-15,6,41.05378
2017-01-15,7,41.25255
2017-01-15,8,39.45294
2017-01-15,9,36.83466
2017-01-15,10,35.0
2017-01-15,11,34.13203
2017-01-15,12,35.0
2017-01-15,13,36.4805
2017-01-15,14,35.63807
2017-01-15,15,39.26077
2017-01-15,16,39.0
2017-01-15,17,39.0
2017-01-15,18,39.64078
2017-01-15,19,64.0886
2017-01-15,20,80.0
2017-01-15,21,80.0
2017-01-15,22,80.0
2017-01-15,23,110.0
2017-01-15,24,95.08938
2017-01-15,25,81.12677
2017-01-15,26,126.80696
2017-01-15,27,65.0
2017-01-15,28,64.83578
2017-01-15,29,43.0
2017-01-15,30,43.0
2017-01-15,31,67.6227
2017-01-15,32,41.10979
2017-01-15,33,57.16612
2017-01-15,34,110.0
2017-01-15,35,102.0
2017-01-15,36,97.46495
2017-01-15,37,43.0
2017-01-15,38,76.43021
2017-01-15,39,85.38868
2017-01-15,40,81.5
2017-01-15,41,44.25512
2017-01-15,42,44.39969
2017-01-15,43,39.03139
2017-01-15,44,39.0
2017-01-15,45,39.0
2017-01-15,46,39.22196
2017-01-15,47,38.93225
2017-01-15,48,39.6
2017-01-16,1,39.40931
2017-01-16,2,35.36577
2017-01-16,3,39.6
2017-01-16,4,38.9
2017-01-16,5,36.17841
2017-01-16,6,36.42159
2017-01-16,7,32.42979
2017-01-16,8,32.33683
2017-01-16,9,35.27982
2017-01-16,10,38.69404
2017-01-16,11,39.0
2017-01-16,12,39.5
2017-01-16,13,40.1
2017-01-16,14,40.1
2017-01-16,15,42.1
2017-01-16,16,44.1527
2017-01-16,17,41.32507
2017-01-16,18,41.92092
2017-01-16,19,42.01675
2017-01-16,20,41.8
2017-01-16,21,126.00249
2017-01-16,22,152.25237
2017-01-16,23,160.0
2017-01-16,24,152.52963
2017-01-16,25,160.0
2017-01-16,26,41.8
2017-01-16,27,41.96315
2017-01-16,28,41.91122
2017-01-16,29,90.0
2017-01-16,30,41.81
2017-01-16,31,41.81
2017-01-16,32,44.21493
2017-01-16,33,41.81
2017-01-16,34,292.55
2017-01-16,35,40.61953
2017-01-16,36,40.39357
2017-01-16,37,41.75
2017-01-16,38,283.67557
2017-01-16,39,263.55
2017-01-16,40,104.0
2017-01-16,41,80.0
2017-01-16,42,41.86803
2017-01-16,43,41.85
2017-01-16,44,40.67322
2017-01-16,45,40.7
2017-01-16,46,39.61673
2017-01-16,47,39.79159
2017-01-16,48,40.33143
2017-01-17,1,40.53767
2017-01-17,2,40.66365
2017-01-17,3,40.64772
2017-01-17,4,40.63283
2017-01-17,5,40.53081
2017-01-17,6,40.5824
2017-01-17,7,40.6891
2017-01-17,8,39.96678
2017-01-17,9,40.71
2017-01-17,10,40.65653
2017-01-17,11,40.25
2017-01-17,12,40.25
2017-01-17,13,40.6425
2017-01-17,14,40.58045
2017-01-17,15,41.67841
2017-01-17,16,41.7919
2017-01-17,17,44.51451
2017-01-17,18,143.1027
2017-01-17,19,41.91255
2017-01-17,20,41.76485
2017-01-17,21,42.48617
2017-01-17,22,42.14812
2017-01-17,23,41.05292
2017-01-17,24,41.61046
2017-01-17,25,41.95312
2017-01-17,26,41.7572
2017-01-17,27,41.76267
2017-01-17,28,41.17102
2017-01-17,29,40.9824
2017-01-17,30,39.09126
2017-01-17,31,39.37321
2017-01-17,32,41.71313
2017-01-17,33,41.9
2017-01-17,34,41.95
2017-01-17,35,41.81474
2017-01-17,36,41.82742
2017-01-17,37,41.95
2017-01-17,38,41.95
2017-01-17,39,42.47594
2017-01-17,40,41.95
2017-01-17,41,41.50342
2017-01-17,42,38.9354
2017-01-17,43,39.38236
2017-01-17,44,40.27574
2017-01-17,45,40.25
2017-01-17,46,40.41906
2017-01-17,47,39.58573
2017-01-17,48,39.57239
2017-01-18,1,40.67825
2017-01-18,2,40.64124
2017-01-18,3,39.95428
2017-01-18,4,40.55043
2017-01-18,5,40.32057
2017-01-18,6,40.70956
2017-01-18,7,40.55527
2017-01-18,8,40.2
2017-01-18,9,40.18368
2017-01-18,10,40.2
2017-01-18,11,40.17018
2017-01-18,12,39.6
2017-01-18,13,40.46413
2017-01-18,14,40.53761
2017-01-18,15,40.71153
2017-01-18,16,41.85
2017-01-18,17,42.08996
2017-01-18,18,41.42579
2017-01-18,19,42.11
2017-01-18,20,41.25237
2017-01-18,21,40.59507
2017-01-18,22,41.11671
2017-01-18,23,41.75
2017-01-18,24,41.25093
2017-01-18,25,40.47544
2017-01-18,26,40.77
2017-01-18,27,40.97646
2017-01-18,28,41.05641
2017-01-18,29,41.47725
2017-01-18,30,41.77
2017-01-18,31,41.77
2017-01-18,32,41.84213
2017-01-18,33,41.34342
2017-01-18,34,40.21
2017-01-18,35,41.06464
2017-01-18,36,41.75
2017-01-18,37,41.75
2017-01-18,38,41.77
2017-01-18,39,41.8881
2017-01-18,40,41.89433
2017-01-18,41,41.80984
2017-01-18,42,38.05794
2017-01-18,43,39.46933
2017-01-18,44,39.74478
2017-01-18,45,40.84094
2017-01-18,46,40.55
2017-01-18,47,40.27691
2017-01-18,48,40.5
2017-01-19,1,40.3
2017-01-19,2,40.3
2017-01-19,3,40.3
2017-01-19,4,40.3
2017-01-19,5,0.0
2017-01-19,6,40.3
2017-01-19,7,40.3
2017-01-19,8,39.59507
2017-01-19,9,39.54373
2017-01-19,10,39.50482
2017-01-19,11,39.99705
2017-01-19,12,40.16
2017-01-19,13,40.2
2017-01-19,14,41.75
2017-01-19,15,69.52323
2017-01-19,16,64.19965
2017-01-19,17,69.85
2017-01-19,18,39.6
2017-01-19,19,39.6
2017-01-19,20,39.6
2017-01-19,21,39.6
2017-01-19,22,39.6
2017-01-19,23,39.6
2017-01-19,24,39.6
2017-01-19,25,39.6
2017-01-19,26,39.6
2017-01-19,27,39.6
2017-01-19,28,39.6
2017-01-19,29,36.0
2017-01-19,30,36.0
2017-01-19,31,39.6
2017-01-19,32,40.67465
2017-01-19,33,42.68798
2017-01-19,34,99.75749
2017-01-19,35,40.40112
2017-01-19,36,41.74939
2017-01-19,37,42.87
2017-01-19,38,42.87
2017-01-19,39,42.91213
2017-01-19,40,41.47675
2017-01-19,41,59.9
2017-01-19,42,40.88284
2017-01-19,43,41.17415
2017-01-19,44,40.7
2017-01-19,45,40.78554
2017-01-19,46,39.85
2017-01-19,47,40.48642
2017-01-19,48,40.75914
2017-01-20,1,40.63492
2017-01-20,2,40.2953
2017-01-20,3,40.2988
2017-01-20,4,40.2292
2017-01-20,5,40.2292
2017-01-20,6,40.227
2017-01-20,7,40.13314
2017-01-20,8,39.9925
2017-01-20,9,39.93619
2017-01-20,10,39.31219
2017-01-20,11,37.85
2017-01-20,12,40.11338
2017-01-20,13,61.87424
2017-01-20,14,58.79033
2017-01-20,15,70.41633
2017-01-20,16,63.65
2017-01-20,17,63.65
2017-01-20,18,41.03181
2017-01-20,19,40.65
2017-01-20,20,40.21
2017-01-20,21,39.6
2017-01-20,22,39.6
2017-01-20,23,40.95
2017-01-20,24,39.6
2017-01-20,25,39.6
2017-01-20,26,39.6
2017-01-20,27,40.0
2017-01-20,28,40.51
2017-01-20,29,40.51
2017-01-20,30,41.0
2017-01-20,31,40.14405
2017-01-20,32,40.0
2017-01-20,33,40.0
2017-01-20,34,41.00145
2017-01-20,35,41.05
2017-01-20,36,41.85
2017-01-20,37,41.85
2017-01-20,38,42.06
2017-01-20,39,42.01
2017-01-20,40,41.91966
2017-01-20,41,64.49748
2017-01-20,42,41.06
2017-01-20,43,39.9
2017-01-20,44,41.0
2017-01-20,45,39.94508
2017-01-20,46,40.01745
2017-01-20,47,19.90066
2017-01-20,48,38.77
2017-01-21,1,39.95271
2017-01-21,2,40.3
2017-01-21,3,40.34316
2017-01-21,4,35.5701
2017-01-21,5,31.23462
2017-01-21,6,40.04979
2017-01-21,7,39.80643
2017-01-21,8,0.0
2017-01-21,9,39.57725
2017-01-21,10,39.57292
2017-01-21,11,36.66
2017-01-21,12,38.43135
2017-01-21,13,39.45022
2017-01-21,14,39.09997
2017-01-21,15,39.0
2017-01-21,16,39.39008
2017-01-21,17,39.9494
2017-01-21,18,59.89
2017-01-21,19,129.75899
2017-01-21,20,128.08133
2017-01-21,21,127.21794
2017-01-21,22,124.65009
2017-01-21,23,41.85
2017-01-21,24,41.91976
2017-01-21,25,41.85
2017-01-21,26,41.86
2017-01-21,27,41.98514
2017-01-21,28,42.0
2017-01-21,29,68.0
2017-01-21,30,68.0
2017-01-21,31,68.0
2017-01-21,32,41.5
2017-01-21,33,42.0
2017-01-21,34,43.0
2017-01-21,35,105.0
2017-01-21,36,105.0
2017-01-21,37,105.0
2017-01-21,38,42.5875
2017-01-21,39,42.0
2017-01-21,40,42.0
2017-01-21,41,42.58594
2017-01-21,42,42.55
2017-01-21,43,42.75
2017-01-21,44,63.12736
2017-01-21,45,62.31246
2017-01-21,46,42.13354
2017-01-21,47,57.41255
2017-01-21,48,55.14319
2017-01-22,1,41.07702
2017-01-22,2,42.05
2017-01-22,3,40.23803
2017-01-22,4,41.50771
2017-01-22,5,41.7702
2017-01-22,6,41.06927
2017-01-22,7,40.5
2017-01-22,8,36.92567
2017-01-22,9,40.14582
2017-01-22,10,40.01
2017-01-22,11,40.05082
2017-01-22,12,40.01
2017-01-22,13,40.59646
2017-01-22,14,60.50196
2017-01-22,15,41.92165
2017-01-22,16,42.0
2017-01-22,17,42.1
2017-01-22,18,79.02866
2017-01-22,19,85.15039
2017-01-22,20,77.3541
2017-01-22,21,67.0
2017-01-22,22,67.0
2017-01-22,23,67.0
2017-01-22,24,69.39072
2017-01-22,25,67.94326
