settlement_date,settlement_period,period_start_utc,embedded_wind_mw,embedded_solar_mw,embedded_wind_capacity_mw,embedded_solar_capacity_mw
2022-01-02,13,2022-01-02T06:00:00Z,2875,0,6527,14008
2022-01-02,14,2022-01-02T06:30:00Z,3026,0,6527,14008
2022-01-02,15,2022-01-02T07:00:00Z,3082,0,6527,14008
2022-01-02,16,2022-01-02T07:30:00Z,3145,0,6527,14008
2022-01-02,17,2022-01-02T08:00:00Z,3111,2,6527,14008
2022-01-02,18,2022-01-02T08:30:00Z,3105,157,6527,14008
2022-01-02,19,2022-01-02T09:00:00Z,3204,731,6527,14008
2022-01-02,20,2022-01-02T09:30:00Z,3320,1330,6527,14008
2022-01-02,21,2022-01-02T10:00:00Z,3413,1777,6527,14008
2022-01-02,22,2022-01-02T10:30:00Z,3506,2141,6527,14008
2022-01-02,23,2022-01-02T11:00:00Z,3718,2000,6527,14008
2022-01-02,24,2022-01-02T11:30:00Z,3893,2254,6527,14008
2022-01-02,25,2022-01-02T12:00:00Z,3838,1548,6527,14008
2022-01-02,26,2022-01-02T12:30:00Z,3778,1588,6527,14008
2022-01-02,27,2022-01-02T13:00:00Z,3801,1091,6527,14008
2022-01-02,28,2022-01-02T13:30:00Z,3807,700,6527,14008
2022-01-02,29,2022-01-02T14:00:00Z,3851,431,6527,14008
2022-01-02,30,2022-01-02T14:30:00Z,3854,367,6527,14008
2022-01-02,31,2022-01-02T15:00:00Z,3858,219,6527,14008
2022-01-02,32,2022-01-02T15:30:00Z,3862,53,6527,14008
2022-01-02,33,2022-01-02T16:00:00Z,3859,0,6527,14008
2022-01-02,34,2022-01-02T16:30:00Z,3851,0,6527,14008
2022-01-02,35,2022-01-02T17:00:00Z,3924,0,6527,14008
2022-01-02,36,2022-01-02T17:30:00Z,3979,0,6527,14008
2022-01-02,37,2022-01-02T18:00:00Z,3991,0,6527,14008
2022-01-02,38,2022-01-02T18:30:00Z,3983,0,6527,14008
2022-01-02,39,2022-01-02T19:00:00Z,4122,0,6527,14008
2022-01-02,40,2022-01-02T19:30:00Z,4224,0,6527,14008
2022-01-02,41,2022-01-02T20:00:00Z,4312,0,6527,14008
2022-01-02,42,2022-01-02T20:30:00Z,4375,0,6527,14008
2022-01-02,43,2022-01-02T21:00:00Z,4392,0,6527,14008
2022-01-02,44,2022-01-02T21:30:00Z,4370,0,6527,14008
2022-01-02,45,2022-01-02T22:00:00Z,4409,0,6527,14008
2022-01-02,46,2022-01-02T22:30:00Z,4428,0,6527,14008
2022-01-02,47,2022-01-02T23:00:00Z,4431,0,6527,14008
2022-01-02,48,2022-01-02T23:30:00Z,4413,0,6527,14008
2022-01-03,1,2022-01-03T00:00:00Z,4410,0,6527,14008
2022-01-03,2,2022-01-03T00:30:00Z,4387,0,6527,14008
2022-01-03,3,2022-01-03T01:00:00Z,4420,0,6527,14008
2022-01-03,4,2022-01-03T01:30:00Z,4427,0,6527,14008
2022-01-03,5,2022-01-03T02:00:00Z,4438,0,6527,14008
2022-01-03,6,2022-01-03T02:30:00Z,4434,0,6527,14008
2022-01-03,7,2022-01-03T03:00:00Z,4443,0,6527,14008
2022-01-03,8,2022-01-03T03:30:00Z,4412,0,6527,14008
2022-01-03,9,2022-01-03T04:00:00Z,4459,0,6527,14008
2022-01-03,10,2022-01-03T04:30:00Z,4476,0,6527,14008
2022-01-03,11,2022-01-03T05:00:00Z,4430,0,6527,14008
2022-01-03,12,2022-01-03T05:30:00Z,4352,0,6527,14008
2022-01-03,13,2022-01-03T06:00:00Z,4380,0,6527,14008
2022-01-03,14,2022-01-03T06:30:00Z,4372,0,6527,14008
2022-01-03,15,2022-01-03T07:00:00Z,4315,0,6527,14008
2022-01-03,16,2022-01-03T07:30:00Z,4236,0,6527,14008
2022-01-03,17,2022-01-03T08:00:00Z,4157,1,6527,14008
2022-01-03,18,2022-01-03T08:30:00Z,4037,109,6527,14008
2022-01-03,19,2022-01-03T09:00:00Z,3967,480,6527,14008
2022-01-03,20,2022-01-03T09:30:00Z,3870,906,6527,14008
2022-01-03,21,2022-01-03T10:00:00Z,3781,1236,6527,14008
2022-01-03,22,2022-01-03T10:30:00Z,3650,1389,6527,14008
2022-01-03,23,2022-01-03T11:00:00Z,3593,1954,6527,14008
2022-01-03,24,2022-01-03T11:30:00Z,3513,1875,6527,14008
2022-01-03,25,2022-01-03T12:00:00Z,3480,1500,6527,14008
2022-01-03,26,2022-01-03T12:30:00Z,3452,1195,6527,14008
2022-01-03,27,2022-01-03T13:00:00Z,3307,1003,6527,14008
2022-01-03,28,2022-01-03T13:30:00Z,3145,793,6527,14008
2022-01-03,29,2022-01-03T14:00:00Z,3023,662,6527,14008
2022-01-03,30,2022-01-03T14:30:00Z,2903,471,6527,14008
2022-01-03,31,2022-01-03T15:00:00Z,2620,197,6527,14008
2022-01-03,32,2022-01-03T15:30:00Z,2365,26,6527,14008
2022-01-03,33,2022-01-03T16:00:00Z,2218,0,6527,14008
2022-01-03,34,2022-01-03T16:30:00Z,2133,0,6527,14008
2022-01-03,35,2022-01-03T17:00:00Z,2134,0,6527,14008
2022-01-03,36,2022-01-03T17:30:00Z,2190,0,6527,14008
2022-01-03,37,2022-01-03T18:00:00Z,2130,0,6527,14008
2022-01-03,38,2022-01-03T18:30:00Z,2092,0,6527,14008
2022-01-03,39,2022-01-03T19:00:00Z,2032,0,6527,14008
2022-01-03,40,2022-01-03T19:30:00Z,1994,0,6527,14008
2022-01-03,41,2022-01-03T20:00:00Z,1853,0,6527,14008
2022-01-03,42,2022-01-03T20:30:00Z,1751,0,6527,14008
2022-01-03,43,2022-01-03T21:00:00Z,1718,0,6527,14008
2022-01-03,44,2022-01-03T21:30:00Z,1728,0,6527,14008
2022-01-03,45,2022-01-03T22:00:00Z,1709,0,6527,14008
2022-01-03,46,2022-01-03T22:30:00Z,1721,0,6527,14008
2022-01-03,47,2022-01-03T23:00:00Z,1714,0,6527,14008
2022-01-03,48,2022-01-03T23:30:00Z,1738,0,6527,14009
2022-01-04,1,2022-01-04T00:00:00Z,1710,0,6527,14009
2022-01-04,2,2022-01-04T00:30:00Z,1722,0,6527,14009
2022-01-04,3,2022-01-04T01:00:00Z,1718,0,6527,14009
2022-01-04,4,2022-01-04T01:30:00Z,1785,0,6527,14009
2022-01-04,5,2022-01-04T02:00:00Z,1774,0,6527,14009
2022-01-04,6,2022-01-04T02:30:00Z,1825,0,6527,14009
2022-01-04,7,2022-01-04T03:00:00Z,1891,0,6527,14009
2022-01-04,8,2022-01-04T03:30:00Z,2023,0,6527,14009
2022-01-04,9,2022-01-04T04:00:00Z,1991,0,6527,14009
2022-01-04,10,2022-01-04T04:30:00Z,2007,0,6527,14009
2022-01-04,11,2022-01-04T05:00:00Z,2079,0,6527,14009
2022-01-04,12,2022-01-04T05:30:00Z,2181,0,6527,14009
2022-01-04,13,2022-01-04T06:00:00Z,2245,0,6527,14009
2022-01-04,14,2022-01-04T06:30:00Z,2390,0,6527,14009
2022-01-04,15,2022-01-04T07:00:00Z,2431,0,6527,14009
2022-01-04,16,2022-01-04T07:30:00Z,2506,0,6527,14009
2022-01-04,17,2022-01-04T08:00:00Z,2477,0,6527,14009
2022-01-04,18,2022-01-04T08:30:00Z,2481,44,6527,14009
2022-01-04,19,2022-01-04T09:00:00Z,2480,387,6527,14009
2022-01-04,20,2022-01-04T09:30:00Z,2495,837,6527,14009
2022-01-04,21,2022-01-04T10:00:00Z,2593,1249,6527,14009
2022-01-04,22,2022-01-04T10:30:00Z,2734,1720,6527,14009
2022-01-04,23,2022-01-04T11:00:00Z,2869,2156,6527,14009
2022-01-04,24,2022-01-04T11:30:00Z,3027,2428,6527,14009
2022-01-04,25,2022-01-04T12:00:00Z,3144,2891,6527,14009
2022-01-04,26,2022-01-04T12:30:00Z,3270,3196,6527,14009
2022-01-04,27,2022-01-04T13:00:00Z,3257,3243,6527,14009
2022-01-04,28,2022-01-04T13:30:00Z,3230,2967,6527,14009
2022-01-04,29,2022-01-04T14:00:00Z,3195,2205,6527,14009
2022-01-04,30,2022-01-04T14:30:00Z,3159,1259,6527,14009
2022-01-04,31,2022-01-04T15:00:00Z,3201,588,6527,14009
2022-01-04,32,2022-01-04T15:30:00Z,3254,123,6527,14009
2022-01-04,33,2022-01-04T16:00:00Z,3282,0,6527,14009
2022-01-04,34,2022-01-04T16:30:00Z,3278,0,6527,14009
2022-01-04,35,2022-01-04T17:00:00Z,3436,0,6527,14009
2022-01-04,36,2022-01-04T17:30:00Z,3560,0,6527,14009
2022-01-04,37,2022-01-04T18:00:00Z,3620,0,6527,14009
2022-01-04,38,2022-01-04T18:30:00Z,3650,0,6527,14009
2022-01-04,39,2022-01-04T19:00:00Z,3710,0,6527,14009
2022-01-04,40,2022-01-04T19:30:00Z,3747,0,6527,14009
2022-01-04,41,2022-01-04T20:00:00Z,3853,0,6527,14009
2022-01-04,42,2022-01-04T20:30:00Z,3943,0,6527,14009
2022-01-04,43,2022-01-04T21:00:00Z,3949,0,6527,14009
2022-01-04,44,2022-01-04T21:30:00Z,3937,0,6527,14009
2022-01-04,45,2022-01-04T22:00:00Z,3940,0,6527,14009
2022-01-04,46,2022-01-04T22:30:00Z,3915,0,6527,14009
2022-01-04,47,2022-01-04T23:00:00Z,3989,0,6527,14009
2022-01-04,48,2022-01-04T23:30:00Z,4054,0,6527,14012
2022-01-05,1,2022-01-05T00:00:00Z,3964,0,6527,14012
2022-01-05,2,2022-01-05T00:30:00Z,3861,0,6527,14012
2022-01-05,3,2022-01-05T01:00:00Z,3844,0,6527,14012
2022-01-05,4,2022-01-05T01:30:00Z,3829,0,6527,14012
2022-01-05,5,2022-01-05T02:00:00Z,3732,0,6527,14012
2022-01-05,6,2022-01-05T02:30:00Z,3643,0,6527,14012
2022-01-05,7,2022-01-05T03:00:00Z,3591,0,6527,14012
2022-01-05,8,2022-01-05T03:30:00Z,3508,0,6527,14012
2022-01-05,9,2022-01-05T04:00:00Z,3458,0,6527,14012
2022-01-05,10,2022-01-05T04:30:00Z,3410,0,6527,14012
2022-01-05,11,2022-01-05T05:00:00Z,3278,0,6527,14012
2022-01-05,12,2022-01-05T05:30:00Z,3142,0,6527,14012
2022-01-05,13,2022-01-05T06:00:00Z,3150,0,6527,14012
2022-01-05,14,2022-01-05T06:30:00Z,3150,0,6527,14012
2022-01-05,15,2022-01-05T07:00:00Z,3032,0,6527,14012
2022-01-05,16,2022-01-05T07:30:00Z,2929,0,6527,14012
2022-01-05,17,2022-01-05T08:00:00Z,2795,9,6527,14012
2022-01-05,18,2022-01-05T08:30:00Z,2670,326,6527,14012
2022-01-05,19,2022-01-05T09:00:00Z,2606,1235,6527,14012
2022-01-05,20,2022-01-05T09:30:00Z,2547,2295,6527,14012
2022-01-05,21,2022-01-05T10:00:00Z,2537,3124,6527,14012
2022-01-05,22,2022-01-05T10:30:00Z,2529,3808,6527,14012
2022-01-05,23,2022-01-05T11:00:00Z,2534,4141,6527,14012
2022-01-05,24,2022-01-05T11:30:00Z,2552,4483,6527,14012
2022-01-05,25,2022-01-05T12:00:00Z,2406,4632,6527,14012
2022-01-05,26,2022-01-05T12:30:00Z,2284,4501,6527,14012
2022-01-05,27,2022-01-05T13:00:00Z,2153,4031,6527,14012
2022-01-05,28,2022-01-05T13:30:00Z,2040,3239,6527,14012
2022-01-05,29,2022-01-05T14:00:00Z,1848,2492,6527,14012
2022-01-05,30,2022-01-05T14:30:00Z,1685,1613,6527,14012
2022-01-05,31,2022-01-05T15:00:00Z,1465,715,6527,14012
2022-01-05,32,2022-01-05T15:30:00Z,1297,133,6527,14012
2022-01-05,33,2022-01-05T16:00:00Z,1213,0,6527,14012
2022-01-05,34,2022-01-05T16:30:00Z,1174,0,6527,14012
2022-01-05,35,2022-01-05T17:00:00Z,1067,0,6527,14012
2022-01-05,36,2022-01-05T17:30:00Z,991,0,6527,14012
2022-01-05,37,2022-01-05T18:00:00Z,913,0,6527,14012
2022-01-05,38,2022-01-05T18:30:00Z,868,0,6527,14012
2022-01-05,39,2022-01-05T19:00:00Z,777,0,6527,14012
2022-01-05,40,2022-01-05T19:30:00Z,713,0,6527,14012
2022-01-05,41,2022-01-05T20:00:00Z,670,0,6527,14012
2022-01-05,42,2022-01-05T20:30:00Z,654,0,6527,14012
2022-01-05,43,2022-01-05T21:00:00Z,604,0,6527,14012
2022-01-05,44,2022-01-05T21:30:00Z,579,0,6527,14012
2022-01-05,45,2022-01-05T22:00:00Z,563,0,6527,14012
2022-01-05,46,2022-01-05T22:30:00Z,577,0,6527,14012
2022-01-05,47,2022-01-05T23:00:00Z,557,0,6527,14012
2022-01-05,48,2022-01-05T23:30:00Z,566,0,6527,14012
2022-01-06,1,2022-01-06T00:00:00Z,587,0,6527,14012
2022-01-06,2,2022-01-06T00:30:00Z,642,0,6527,14012
2022-01-06,3,2022-01-06T01:00:00Z,728,0,6527,14012
2022-01-06,4,2022-01-06T01:30:00Z,852,0,6527,14012
2022-01-06,5,2022-01-06T02:00:00Z,939,0,6527,14012
2022-01-06,6,2022-01-06T02:30:00Z,1060,0,6527,14012
2022-01-06,7,2022-01-06T03:00:00Z,1244,0,6527,14012
2022-01-06,8,2022-01-06T03:30:00Z,1464,0,6527,14012
2022-01-06,9,2022-01-06T04:00:00Z,1568,0,6527,14012
2022-01-06,10,2022-01-06T04:30:00Z,1693,0,6527,14012
2022-01-06,11,2022-01-06T05:00:00Z,1810,0,6527,14012
2022-01-06,12,2022-01-06T05:30:00Z,1947,0,6527,14012
2022-01-06,13,2022-01-06T06:00:00Z,2023,0,6527,14012
2022-01-06,14,2022-01-06T06:30:00Z,2117,0,6527,14012
2022-01-06,15,2022-01-06T07:00:00Z,2264,0,6527,14012
2022-01-06,16,2022-01-06T07:30:00Z,2424,0,6527,14012
2022-01-06,17,2022-01-06T08:00:00Z,2571,9,6527,14012
2022-01-06,18,2022-01-06T08:30:00Z,2713,303,6527,14012
2022-01-06,19,2022-01-06T09:00:00Z,2941,799,6527,14012
2022-01-06,20,2022-01-06T09:30:00Z,3161,1224,6527,14012
2022-01-06,21,2022-01-06T10:00:00Z,3311,1462,6527,14012
2022-01-06,22,2022-01-06T10:30:00Z,3452,1249,6527,14012
2022-01-06,23,2022-01-06T11:00:00Z,3660,1040,6527,14012
2022-01-06,24,2022-01-06T11:30:00Z,3850,955,6527,14012
2022-01-06,25,2022-01-06T12:00:00Z,3925,694,6527,14012
2022-01-06,26,2022-01-06T12:30:00Z,4012,579,6527,14012
2022-01-06,27,2022-01-06T13:00:00Z,4103,517,6527,14012
2022-01-06,28,2022-01-06T13:30:00Z,4140,430,6527,14012
2022-01-06,29,2022-01-06T14:00:00Z,4173,466,6527,14012
2022-01-06,30,2022-01-06T14:30:00Z,4104,278,6527,14012
2022-01-06,31,2022-01-06T15:00:00Z,4052,105,6527,14012
2022-01-06,32,2022-01-06T15:30:00Z,3936,34,6527,14012
2022-01-06,33,2022-01-06T16:00:00Z,3896,0,6527,14012
2022-01-06,34,2022-01-06T16:30:00Z,3830,0,6527,14012
2022-01-06,35,2022-01-06T17:00:00Z,3931,0,6527,14012
2022-01-06,36,2022-01-06T17:30:00Z,3963,0,6527,14012
2022-01-06,37,2022-01-06T18:00:00Z,3898,0,6527,14012
2022-01-06,38,2022-01-06T18:30:00Z,3754,0,6527,14012
2022-01-06,39,2022-01-06T19:00:00Z,3667,0,6527,14012
2022-01-06,40,2022-01-06T19:30:00Z,3533,0,6527,14012
2022-01-06,41,2022-01-06T20:00:00Z,3574,0,6527,14012
2022-01-06,42,2022-01-06T20:30:00Z,3621,0,6527,14012
2022-01-06,43,2022-01-06T21:00:00Z,3471,0,6527,14012
2022-01-06,44,2022-01-06T21:30:00Z,3312,0,6527,14012
2022-01-06,45,2022-01-06T22:00:00Z,3329,0,6527,14012
2022-01-06,46,2022-01-06T22:30:00Z,3331,0,6527,14012
2022-01-06,47,2022-01-06T23:00:00Z,3308,0,6527,14012
2022-01-06,48,2022-01-06T23:30:00Z,3266,0,6527,14013
2022-01-07,1,2022-01-07T00:00:00Z,3285,0,6527,14013
2022-01-07,2,2022-01-07T00:30:00Z,3309,0,6527,14013
2022-01-07,3,2022-01-07T01:00:00Z,3312,0,6527,14013
2022-01-07,4,2022-01-07T01:30:00Z,3333,0,6527,14013
2022-01-07,5,2022-01-07T02:00:00Z,3212,0,6527,14013
2022-01-07,6,2022-01-07T02:30:00Z,3089,0,6527,14013
2022-01-07,7,2022-01-07T03:00:00Z,3131,0,6527,14013
2022-01-07,8,2022-01-07T03:30:00Z,3180,0,6527,14013
2022-01-07,9,2022-01-07T04:00:00Z,3176,0,6527,14013
2022-01-07,10,2022-01-07T04:30:00Z,3186,0,6527,14013
2022-01-07,11,2022-01-07T05:00:00Z,3236,0,6527,14013
2022-01-07,12,2022-01-07T05:30:00Z,3261,0,6527,14013
2022-01-07,13,2022-01-07T06:00:00Z,3206,0,6527,14013
2022-01-07,14,2022-01-07T06:30:00Z,3142,0,6527,14013
2022-01-07,15,2022-01-07T07:00:00Z,3091,0,6527,14013
2022-01-07,16,2022-01-07T07:30:00Z,3043,0,6527,14013
2022-01-07,17,2022-01-07T08:00:00Z,3017,6,6527,14013
2022-01-07,18,2022-01-07T08:30:00Z,2984,224,6527,14013
2022-01-07,19,2022-01-07T09:00:00Z,3047,875,6527,14013
2022-01-07,20,2022-01-07T09:30:00Z,3090,1660,6527,14013
2022-01-07,21,2022-01-07T10:00:00Z,3101,2259,6527,14013
2022-01-07,22,2022-01-07T10:30:00Z,3134,2531,6527,14013
2022-01-07,23,2022-01-07T11:00:00Z,3172,2763,6527,14013
2022-01-07,24,2022-01-07T11:30:00Z,3242,2721,6527,14013
2022-01-07,25,2022-01-07T12:00:00Z,3093,2183,6527,14013
2022-01-07,26,2022-01-07T12:30:00Z,2979,2030,6527,14013
2022-01-07,27,2022-01-07T13:00:00Z,2747,1736,6527,14013
2022-01-07,28,2022-01-07T13:30:00Z,2513,1074,6527,14013
2022-01-07,29,2022-01-07T14:00:00Z,2425,612,6527,14013
2022-01-07,30,2022-01-07T14:30:00Z,2347,390,6527,14013
2022-01-07,31,2022-01-07T15:00:00Z,2253,199,6527,14013
2022-01-07,32,2022-01-07T15:30:00Z,2216,36,6527,14013
2022-01-07,33,2022-01-07T16:00:00Z,2123,0,6527,14013
2022-01-07,34,2022-01-07T16:30:00Z,2045,0,6527,14013
2022-01-07,35,2022-01-07T17:00:00Z,1953,0,6527,14013
2022-01-07,36,2022-01-07T17:30:00Z,1866,0,6527,14013
2022-01-07,37,2022-01-07T18:00:00Z,1887,0,6527,14013
2022-01-07,38,2022-01-07T18:30:00Z,1933,0,6527,14013
2022-01-07,39,2022-01-07T19:00:00Z,1759,0,6527,14013
2022-01-07,40,2022-01-07T19:30:00Z,1629,0,6527,14013
2022-01-07,41,2022-01-07T20:00:00Z,1660,0,6527,14013
2022-01-07,42,2022-01-07T20:30:00Z,1748,0,6527,14013
2022-01-07,43,2022-01-07T21:00:00Z,1639,0,6527,14013
2022-01-07,44,2022-01-07T21:30:00Z,1584,0,6527,14013
2022-01-07,45,2022-01-07T22:00:00Z,1492,0,6527,14013
2022-01-07,46,2022-01-07T22:30:00Z,1454,0,6527,14013
2022-01-07,47,2022-01-07T23:00:00Z,1447,0,6527,14013
2022-01-07,48,2022-01-07T23:30:00Z,1498,0,6527,14013
2022-01-08,1,2022-01-08T00:00:00Z,1506,0,6527,14013
2022-01-08,2,2022-01-08T00:30:00Z,1561,0,6527,14013
2022-01-08,3,2022-01-08T01:00:00Z,1604,0,6527,14013
2022-01-08,4,2022-01-08T01:30:00Z,1706,0,6527,14013
2022-01-08,5,2022-01-08T02:00:00Z,1852,0,6527,14013
2022-01-08,6,2022-01-08T02:30:00Z,2040,0,6527,14013
2022-01-08,7,2022-01-08T03:00:00Z,2221,0,6527,14013
2022-01-08,8,2022-01-08T03:30:00Z,2414,0,6527,14013
2022-01-08,9,2022-01-08T04:00:00Z,2627,0,6527,14013
2022-01-08,10,2022-01-08T04:30:00Z,2848,0,6527,14013
2022-01-08,11,2022-01-08T05:00:00Z,3017,0,6527,14013
2022-01-08,12,2022-01-08T05:30:00Z,3179,0,6527,14013
2022-01-08,13,2022-01-08T06:00:00Z,3367,0,6527,14013
2022-01-08,14,2022-01-08T06:30:00Z,3533,0,6527,14013
2022-01-08,15,2022-01-08T07:00:00Z,3634,0,6527,14013
2022-01-08,16,2022-01-08T07:30:00Z,3723,0,6527,14013
2022-01-08,17,2022-01-08T08:00:00Z,3669,0,6527,14013
2022-01-08,18,2022-01-08T08:30:00Z,3566,9,6527,14013
2022-01-08,19,2022-01-08T09:00:00Z,3451,52,6527,14013
2022-01-08,20,2022-01-08T09:30:00Z,3277,122,6527,14013
2022-01-08,21,2022-01-08T10:00:00Z,3443,215,6527,14013
2022-01-08,22,2022-01-08T10:30:00Z,3512,277,6527,14013
2022-01-08,23,2022-01-08T11:00:00Z,3378,307,6527,14013
2022-01-08,24,2022-01-08T11:30:00Z,3165,291,6527,14013
2022-01-08,25,2022-01-08T12:00:00Z,3049,323,6527,14013
2022-01-08,26,2022-01-08T12:30:00Z,2941,500,6527,14013
2022-01-08,27,2022-01-08T13:00:00Z,2856,595,6527,14013
2022-01-08,28,2022-01-08T13:30:00Z,2783,545,6527,14013
2022-01-08,29,2022-01-08T14:00:00Z,2743,382,6527,14013
2022-01-08,30,2022-01-08T14:30:00Z,2732,294,6527,14013
2022-01-08,31,2022-01-08T15:00:00Z,2626,127,6527,14013
2022-01-08,32,2022-01-08T15:30:00Z,2526,45,6527,14013
2022-01-08,33,2022-01-08T16:00:00Z,2697,0,6527,14013
2022-01-08,34,2022-01-08T16:30:00Z,2846,0,6527,14013
2022-01-08,35,2022-01-08T17:00:00Z,2973,0,6527,14013
2022-01-08,36,2022-01-08T17:30:00Z,3115,0,6527,14013
2022-01-08,37,2022-01-08T18:00:00Z,3075,0,6527,14013
2022-01-08,38,2022-01-08T18:30:00Z,3043,0,6527,14013
2022-01-08,39,2022-01-08T19:00:00Z,3084,0,6527,14013
2022-01-08,40,2022-01-08T19:30:00Z,3128,0,6527,14013
2022-01-08,41,2022-01-08T20:00:00Z,3133,0,6527,14013
2022-01-08,42,2022-01-08T20:30:00Z,3141,0,6527,14013
2022-01-08,43,2022-01-08T21:00:00Z,3136,0,6527,14013
2022-01-08,44,2022-01-08T21:30:00Z,3100,0,6527,14013
2022-01-08,45,2022-01-08T22:00:00Z,3044,0,6527,14013
2022-01-08,46,2022-01-08T22:30:00Z,3008,0,6527,14013
2022-01-08,47,2022-01-08T23:00:00Z,2939,0,6527,14013
2022-01-08,48,2022-01-08T23:30:00Z,2874,0,6527,14013
2022-01-09,1,2022-01-09T00:00:00Z,2810,0,6527,14013
2022-01-09,2,2022-01-09T00:30:00Z,2768,0,6527,14013
2022-01-09,3,2022-01-09T01:00:00Z,2804,0,6527,14013
2022-01-09,4,2022-01-09T01:30:00Z,2861,0,6527,14013
2022-01-09,5,2022-01-09T02:00:00Z,2768,0,6527,14013
2022-01-09,6,2022-01-09T02:30:00Z,2700,0,6527,14013
2022-01-09,7,2022-01-09T03:00:00Z,2573,0,6527,14013
2022-01-09,8,2022-01-09T03:30:00Z,2489,0,6527,14013
2022-01-09,9,2022-01-09T04:00:00Z,2510,0,6527,14013
2022-01-09,10,2022-01-09T04:30:00Z,2564,0,6527,14013
2022-01-09,11,2022-01-09T05:00:00Z,2443,0,6527,14013
